"","PgenIDs","slim_term","over_represented_pvalue","GO_terms","term","ontology","Gene_terms"
"213","PGEN_.00g058530","cellular protein modification proce...",0.00198317806396165,"GO:0006470","protein dephosphorylation","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"214","PGEN_.00g058530","cell morphogenesis",0.0401835413900646,"GO:0007409","axonogenesis","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"215","PGEN_.00g058530","response to stress",0.0377487086954832,"GO:0050829","defense response to Gram-negative bacterium","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"216","PGEN_.00g063580","cytoskeleton organization",0.00501840269287548,"GO:0030036","actin cytoskeleton organization","BP","Allograft inflammatory factor 1-like (Ionized calcium-binding adapter molecule 2)"
"217","PGEN_.00g063580","cellular component assembly",0.00210702591629917,"GO:0051017","actin filament bundle assembly","BP","Allograft inflammatory factor 1-like (Ionized calcium-binding adapter molecule 2)"
"218","PGEN_.00g063580","cellular component assembly",0.0101904465589979,"GO:0097105","presynaptic membrane assembly","BP","Allograft inflammatory factor 1-like (Ionized calcium-binding adapter molecule 2)"
"219","PGEN_.00g063580","cellular component assembly",0.00892204692777014,"GO:0051290","protein heterotetramerization","BP","Allograft inflammatory factor 1-like (Ionized calcium-binding adapter molecule 2)"
"220","PGEN_.00g063580","cellular component assembly",0.00726606412949046,"GO:0051965","positive regulation of synapse assembly","BP","Allograft inflammatory factor 1-like (Ionized calcium-binding adapter molecule 2)"
"221","PGEN_.00g063580","cellular component assembly",0.00308744683633809,"GO:0030032","lamellipodium assembly","BP","Allograft inflammatory factor 1-like (Ionized calcium-binding adapter molecule 2)"
"222","PGEN_.00g063580","cytoskeleton organization",0.00210702591629917,"GO:0051017","actin filament bundle assembly","BP","Allograft inflammatory factor 1-like (Ionized calcium-binding adapter molecule 2)"
"223","PGEN_.00g063580","cellular component assembly",0.00161424899599981,"GO:0051124","synaptic growth at neuromuscular junction","BP","Allograft inflammatory factor 1-like (Ionized calcium-binding adapter molecule 2)"
"224","PGEN_.00g063580","cellular component assembly",0.00690729657592635,"GO:0097104","postsynaptic membrane assembly","BP","Allograft inflammatory factor 1-like (Ionized calcium-binding adapter molecule 2)"
"225","PGEN_.00g063580","cellular component assembly",0.00018083332077074,"GO:0097178","ruffle assembly","BP","Allograft inflammatory factor 1-like (Ionized calcium-binding adapter molecule 2)"
"226","PGEN_.00g072100","protein maturation",0.0296647546197192,"GO:0016485","protein processing","BP","Neuroendocrine convertase 1 (NEC 1)"
"227","PGEN_.00g077330","transmembrane transport",0.0100058530737147,"GO:1902476","chloride transmembrane transport","BP","Anoctamin-4 (Transmembrane protein 16D)"
"228","PGEN_.00g077330","transport",7.59543719811066e-06,"GO:0006897","endocytosis","BP","Anoctamin-4 (Transmembrane protein 16D)"
"229","PGEN_.00g077330","transport",0.0100058530737147,"GO:1902476","chloride transmembrane transport","BP","Anoctamin-4 (Transmembrane protein 16D)"
"230","PGEN_.00g077330","transport",0.001595487922189,"GO:0030001","metal ion transport","BP","Anoctamin-4 (Transmembrane protein 16D)"
"231","PGEN_.00g077330","transport",0.00175218858154225,"GO:0006821","chloride transport","BP","Anoctamin-4 (Transmembrane protein 16D)"
"232","PGEN_.00g077560","cell junction organization",0.0304531396000049,"GO:0050808","synapse organization","BP","Trophoblast glycoprotein (5T4 oncofetal antigen) (5T4 oncofetal trophoblast glycoprotein) (5T4 oncotrophoblast glycoprotein) (M6P1) (Wnt-activated inhibitory factor 1) (WAIF1)"
"233","PGEN_.00g077560","cell junction organization",0.00690729657592635,"GO:0097104","postsynaptic membrane assembly","BP","Trophoblast glycoprotein (5T4 oncofetal antigen) (5T4 oncofetal trophoblast glycoprotein) (5T4 oncotrophoblast glycoprotein) (M6P1) (Wnt-activated inhibitory factor 1) (WAIF1)"
"234","PGEN_.00g077560","anatomical structure development",0.00761228340132432,"GO:0008584","male gonad development","BP","Trophoblast glycoprotein (5T4 oncofetal antigen) (5T4 oncofetal trophoblast glycoprotein) (5T4 oncotrophoblast glycoprotein) (M6P1) (Wnt-activated inhibitory factor 1) (WAIF1)"
"235","PGEN_.00g077560","cellular component assembly",0.00210702591629917,"GO:0051017","actin filament bundle assembly","BP","Trophoblast glycoprotein (5T4 oncofetal antigen) (5T4 oncofetal trophoblast glycoprotein) (5T4 oncotrophoblast glycoprotein) (M6P1) (Wnt-activated inhibitory factor 1) (WAIF1)"
"236","PGEN_.00g077560","cell junction organization",0.00194508934332998,"GO:0071340","skeletal muscle acetylcholine-gated channel clustering","BP","Trophoblast glycoprotein (5T4 oncofetal antigen) (5T4 oncofetal trophoblast glycoprotein) (5T4 oncotrophoblast glycoprotein) (M6P1) (Wnt-activated inhibitory factor 1) (WAIF1)"
"237","PGEN_.00g077560","cellular component assembly",0.00726606412949046,"GO:0051965","positive regulation of synapse assembly","BP","Trophoblast glycoprotein (5T4 oncofetal antigen) (5T4 oncofetal trophoblast glycoprotein) (5T4 oncotrophoblast glycoprotein) (M6P1) (Wnt-activated inhibitory factor 1) (WAIF1)"
"238","PGEN_.00g077560","anatomical structure development",0.0403477259088927,"GO:0001942","hair follicle development","BP","Trophoblast glycoprotein (5T4 oncofetal antigen) (5T4 oncofetal trophoblast glycoprotein) (5T4 oncotrophoblast glycoprotein) (M6P1) (Wnt-activated inhibitory factor 1) (WAIF1)"
"239","PGEN_.00g077560","cellular component assembly",0.00308744683633809,"GO:0030032","lamellipodium assembly","BP","Trophoblast glycoprotein (5T4 oncofetal antigen) (5T4 oncofetal trophoblast glycoprotein) (5T4 oncotrophoblast glycoprotein) (M6P1) (Wnt-activated inhibitory factor 1) (WAIF1)"
"240","PGEN_.00g077560","anatomical structure development",0.00282372109707748,"GO:0009953","dorsal/ventral pattern formation","BP","Trophoblast glycoprotein (5T4 oncofetal antigen) (5T4 oncofetal trophoblast glycoprotein) (5T4 oncotrophoblast glycoprotein) (M6P1) (Wnt-activated inhibitory factor 1) (WAIF1)"
"241","PGEN_.00g077560","anatomical structure development",0.00161424899599981,"GO:0051124","synaptic growth at neuromuscular junction","BP","Trophoblast glycoprotein (5T4 oncofetal antigen) (5T4 oncofetal trophoblast glycoprotein) (5T4 oncotrophoblast glycoprotein) (M6P1) (Wnt-activated inhibitory factor 1) (WAIF1)"
"242","PGEN_.00g077560","anatomical structure development",0.00858314001897663,"GO:0016525","negative regulation of angiogenesis","BP","Trophoblast glycoprotein (5T4 oncofetal antigen) (5T4 oncofetal trophoblast glycoprotein) (5T4 oncotrophoblast glycoprotein) (M6P1) (Wnt-activated inhibitory factor 1) (WAIF1)"
"243","PGEN_.00g077560","anatomical structure development",0.00134915656754333,"GO:0009954","proximal/distal pattern formation","BP","Trophoblast glycoprotein (5T4 oncofetal antigen) (5T4 oncofetal trophoblast glycoprotein) (5T4 oncotrophoblast glycoprotein) (M6P1) (Wnt-activated inhibitory factor 1) (WAIF1)"
"244","PGEN_.00g077560","anatomical structure development",0.00690729657592635,"GO:0097104","postsynaptic membrane assembly","BP","Trophoblast glycoprotein (5T4 oncofetal antigen) (5T4 oncofetal trophoblast glycoprotein) (5T4 oncotrophoblast glycoprotein) (M6P1) (Wnt-activated inhibitory factor 1) (WAIF1)"
"245","PGEN_.00g077560","cell junction organization",0.000351703829489826,"GO:1904395","positive regulation of skeletal muscle acetylcholine-gated channel clustering","BP","Trophoblast glycoprotein (5T4 oncofetal antigen) (5T4 oncofetal trophoblast glycoprotein) (5T4 oncotrophoblast glycoprotein) (M6P1) (Wnt-activated inhibitory factor 1) (WAIF1)"
"246","PGEN_.00g077560","cell junction organization",0.000283487540612603,"GO:1901631","positive regulation of presynaptic membrane organization","BP","Trophoblast glycoprotein (5T4 oncofetal antigen) (5T4 oncofetal trophoblast glycoprotein) (5T4 oncotrophoblast glycoprotein) (M6P1) (Wnt-activated inhibitory factor 1) (WAIF1)"
"247","PGEN_.00g077560","anatomical structure development",0.0438798265576095,"GO:0042733","embryonic digit morphogenesis","BP","Trophoblast glycoprotein (5T4 oncofetal antigen) (5T4 oncofetal trophoblast glycoprotein) (5T4 oncotrophoblast glycoprotein) (M6P1) (Wnt-activated inhibitory factor 1) (WAIF1)"
"248","PGEN_.00g077560","cell junction organization",0.00726606412949046,"GO:0051965","positive regulation of synapse assembly","BP","Trophoblast glycoprotein (5T4 oncofetal antigen) (5T4 oncofetal trophoblast glycoprotein) (5T4 oncotrophoblast glycoprotein) (M6P1) (Wnt-activated inhibitory factor 1) (WAIF1)"
"249","PGEN_.00g077560","anatomical structure development",0.00661407810344552,"GO:0048813","dendrite morphogenesis","BP","Trophoblast glycoprotein (5T4 oncofetal antigen) (5T4 oncofetal trophoblast glycoprotein) (5T4 oncotrophoblast glycoprotein) (M6P1) (Wnt-activated inhibitory factor 1) (WAIF1)"
"250","PGEN_.00g077560","cell junction organization",0.0101904465589979,"GO:0097105","presynaptic membrane assembly","BP","Trophoblast glycoprotein (5T4 oncofetal antigen) (5T4 oncofetal trophoblast glycoprotein) (5T4 oncotrophoblast glycoprotein) (M6P1) (Wnt-activated inhibitory factor 1) (WAIF1)"
"251","PGEN_.00g077560","anatomical structure development",0.00149415732967458,"GO:0050771","negative regulation of axonogenesis","BP","Trophoblast glycoprotein (5T4 oncofetal antigen) (5T4 oncofetal trophoblast glycoprotein) (5T4 oncotrophoblast glycoprotein) (M6P1) (Wnt-activated inhibitory factor 1) (WAIF1)"
"252","PGEN_.00g077560","anatomical structure development",0.0101904465589979,"GO:0097105","presynaptic membrane assembly","BP","Trophoblast glycoprotein (5T4 oncofetal antigen) (5T4 oncofetal trophoblast glycoprotein) (5T4 oncotrophoblast glycoprotein) (M6P1) (Wnt-activated inhibitory factor 1) (WAIF1)"
"253","PGEN_.00g077560","cellular component assembly",0.00690729657592635,"GO:0097104","postsynaptic membrane assembly","BP","Trophoblast glycoprotein (5T4 oncofetal antigen) (5T4 oncofetal trophoblast glycoprotein) (5T4 oncotrophoblast glycoprotein) (M6P1) (Wnt-activated inhibitory factor 1) (WAIF1)"
"254","PGEN_.00g077560","anatomical structure development",0.00726606412949046,"GO:0051965","positive regulation of synapse assembly","BP","Trophoblast glycoprotein (5T4 oncofetal antigen) (5T4 oncofetal trophoblast glycoprotein) (5T4 oncotrophoblast glycoprotein) (M6P1) (Wnt-activated inhibitory factor 1) (WAIF1)"
"255","PGEN_.00g077560","anatomical structure development",0.00980120666737925,"GO:0001702","gastrulation with mouth forming second","BP","Trophoblast glycoprotein (5T4 oncofetal antigen) (5T4 oncofetal trophoblast glycoprotein) (5T4 oncotrophoblast glycoprotein) (M6P1) (Wnt-activated inhibitory factor 1) (WAIF1)"
"256","PGEN_.00g077560","anatomical structure development",0.0183451679287498,"GO:0042475","odontogenesis of dentin-containing tooth","BP","Trophoblast glycoprotein (5T4 oncofetal antigen) (5T4 oncofetal trophoblast glycoprotein) (5T4 oncotrophoblast glycoprotein) (M6P1) (Wnt-activated inhibitory factor 1) (WAIF1)"
"257","PGEN_.00g077560","cellular component assembly",0.00018083332077074,"GO:0097178","ruffle assembly","BP","Trophoblast glycoprotein (5T4 oncofetal antigen) (5T4 oncofetal trophoblast glycoprotein) (5T4 oncotrophoblast glycoprotein) (M6P1) (Wnt-activated inhibitory factor 1) (WAIF1)"
"258","PGEN_.00g077560","cell junction organization",0.00161424899599981,"GO:0051124","synaptic growth at neuromuscular junction","BP","Trophoblast glycoprotein (5T4 oncofetal antigen) (5T4 oncofetal trophoblast glycoprotein) (5T4 oncotrophoblast glycoprotein) (M6P1) (Wnt-activated inhibitory factor 1) (WAIF1)"
"259","PGEN_.00g077560","anatomical structure development",0.0124451523646452,"GO:0060173","limb development","BP","Trophoblast glycoprotein (5T4 oncofetal antigen) (5T4 oncofetal trophoblast glycoprotein) (5T4 oncotrophoblast glycoprotein) (M6P1) (Wnt-activated inhibitory factor 1) (WAIF1)"
"260","PGEN_.00g077560","anatomical structure development",0.00546272970326702,"GO:0060612","adipose tissue development","BP","Trophoblast glycoprotein (5T4 oncofetal antigen) (5T4 oncofetal trophoblast glycoprotein) (5T4 oncotrophoblast glycoprotein) (M6P1) (Wnt-activated inhibitory factor 1) (WAIF1)"
"261","PGEN_.00g077560","anatomical structure development",0.0401835413900646,"GO:0007409","axonogenesis","BP","Trophoblast glycoprotein (5T4 oncofetal antigen) (5T4 oncofetal trophoblast glycoprotein) (5T4 oncotrophoblast glycoprotein) (M6P1) (Wnt-activated inhibitory factor 1) (WAIF1)"
"262","PGEN_.00g077560","cellular component assembly",0.0101904465589979,"GO:0097105","presynaptic membrane assembly","BP","Trophoblast glycoprotein (5T4 oncofetal antigen) (5T4 oncofetal trophoblast glycoprotein) (5T4 oncotrophoblast glycoprotein) (M6P1) (Wnt-activated inhibitory factor 1) (WAIF1)"
"263","PGEN_.00g077560","cellular component assembly",0.00892204692777014,"GO:0051290","protein heterotetramerization","BP","Trophoblast glycoprotein (5T4 oncofetal antigen) (5T4 oncofetal trophoblast glycoprotein) (5T4 oncotrophoblast glycoprotein) (M6P1) (Wnt-activated inhibitory factor 1) (WAIF1)"
"264","PGEN_.00g077560","cellular component assembly",0.00161424899599981,"GO:0051124","synaptic growth at neuromuscular junction","BP","Trophoblast glycoprotein (5T4 oncofetal antigen) (5T4 oncofetal trophoblast glycoprotein) (5T4 oncotrophoblast glycoprotein) (M6P1) (Wnt-activated inhibitory factor 1) (WAIF1)"
"265","PGEN_.00g082680","cellular protein modification proce...",0.00945742792427414,"GO:0031397","negative regulation of protein ubiquitination","BP","Sequestosome-1 (Protein kinase C-zeta-interacting protein) (PKC-zeta-interacting protein) (Ubiquitin-binding protein p62)"
"266","PGEN_.00g082680","cellular protein modification proce...",0.01605108939564,"GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","BP","Sequestosome-1 (Protein kinase C-zeta-interacting protein) (PKC-zeta-interacting protein) (Ubiquitin-binding protein p62)"
"267","PGEN_.00g082680","catabolic process",0.0040345342241514,"GO:0150094","amyloid-beta clearance by cellular catabolic process","BP","Sequestosome-1 (Protein kinase C-zeta-interacting protein) (PKC-zeta-interacting protein) (Ubiquitin-binding protein p62)"
"268","PGEN_.00g082680","cellular protein modification proce...",0.00198317806396165,"GO:0006470","protein dephosphorylation","BP","Sequestosome-1 (Protein kinase C-zeta-interacting protein) (PKC-zeta-interacting protein) (Ubiquitin-binding protein p62)"
"269","PGEN_.00g082680","catabolic process",0.0341902367394863,"GO:0006914","autophagy","BP","Sequestosome-1 (Protein kinase C-zeta-interacting protein) (PKC-zeta-interacting protein) (Ubiquitin-binding protein p62)"
"270","PGEN_.00g092700","cytoskeleton organization",0.00210702591629917,"GO:0051017","actin filament bundle assembly","BP","Inverted formin-2"
"271","PGEN_.00g092700","cytoskeleton organization",0.00501840269287548,"GO:0030036","actin cytoskeleton organization","BP","Inverted formin-2"
"272","PGEN_.00g093280","cellular protein modification proce...",0.00945742792427414,"GO:0031397","negative regulation of protein ubiquitination","BP","Receptor-type tyrosine-protein phosphatase kappa (Protein-tyrosine phosphatase kappa) (R-PTP-kappa)"
"273","PGEN_.00g093280","cellular protein modification proce...",0.00198317806396165,"GO:0006470","protein dephosphorylation","BP","Receptor-type tyrosine-protein phosphatase kappa (Protein-tyrosine phosphatase kappa) (R-PTP-kappa)"
"274","PGEN_.00g093280","cell motility",0.00704603646280015,"GO:0010596","negative regulation of endothelial cell migration","BP","Receptor-type tyrosine-protein phosphatase kappa (Protein-tyrosine phosphatase kappa) (R-PTP-kappa)"
"275","PGEN_.00g093280","locomotion",0.0311204934864407,"GO:0030335","positive regulation of cell migration","BP","Receptor-type tyrosine-protein phosphatase kappa (Protein-tyrosine phosphatase kappa) (R-PTP-kappa)"
"276","PGEN_.00g093280","locomotion",0.00704603646280015,"GO:0010596","negative regulation of endothelial cell migration","BP","Receptor-type tyrosine-protein phosphatase kappa (Protein-tyrosine phosphatase kappa) (R-PTP-kappa)"
"277","PGEN_.00g093280","locomotion",0.000837297460410429,"GO:0016477","cell migration","BP","Receptor-type tyrosine-protein phosphatase kappa (Protein-tyrosine phosphatase kappa) (R-PTP-kappa)"
"278","PGEN_.00g093280","cellular protein modification proce...",0.01605108939564,"GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","BP","Receptor-type tyrosine-protein phosphatase kappa (Protein-tyrosine phosphatase kappa) (R-PTP-kappa)"
"279","PGEN_.00g093280","cell motility",0.000837297460410429,"GO:0016477","cell migration","BP","Receptor-type tyrosine-protein phosphatase kappa (Protein-tyrosine phosphatase kappa) (R-PTP-kappa)"
"280","PGEN_.00g093280","cell motility",0.0311204934864407,"GO:0030335","positive regulation of cell migration","BP","Receptor-type tyrosine-protein phosphatase kappa (Protein-tyrosine phosphatase kappa) (R-PTP-kappa)"
"281","PGEN_.00g104470","cell motility",0.00704603646280015,"GO:0010596","negative regulation of endothelial cell migration","BP","Receptor-type tyrosine-protein phosphatase mu (Protein-tyrosine phosphatase mu) (R-PTP-mu)"
"282","PGEN_.00g104470","anatomical structure development",0.0403477259088927,"GO:0001942","hair follicle development","BP","Receptor-type tyrosine-protein phosphatase mu (Protein-tyrosine phosphatase mu) (R-PTP-mu)"
"283","PGEN_.00g104470","anatomical structure development",0.00690729657592635,"GO:0097104","postsynaptic membrane assembly","BP","Receptor-type tyrosine-protein phosphatase mu (Protein-tyrosine phosphatase mu) (R-PTP-mu)"
"284","PGEN_.00g104470","cell motility",0.000837297460410429,"GO:0016477","cell migration","BP","Receptor-type tyrosine-protein phosphatase mu (Protein-tyrosine phosphatase mu) (R-PTP-mu)"
"285","PGEN_.00g104470","cellular protein modification proce...",0.00945742792427414,"GO:0031397","negative regulation of protein ubiquitination","BP","Receptor-type tyrosine-protein phosphatase mu (Protein-tyrosine phosphatase mu) (R-PTP-mu)"
"286","PGEN_.00g104470","anatomical structure development",0.00546272970326702,"GO:0060612","adipose tissue development","BP","Receptor-type tyrosine-protein phosphatase mu (Protein-tyrosine phosphatase mu) (R-PTP-mu)"
"287","PGEN_.00g104470","anatomical structure development",0.0438798265576095,"GO:0042733","embryonic digit morphogenesis","BP","Receptor-type tyrosine-protein phosphatase mu (Protein-tyrosine phosphatase mu) (R-PTP-mu)"
"288","PGEN_.00g104470","anatomical structure formation invo...",0.00858314001897663,"GO:0016525","negative regulation of angiogenesis","BP","Receptor-type tyrosine-protein phosphatase mu (Protein-tyrosine phosphatase mu) (R-PTP-mu)"
"289","PGEN_.00g104470","locomotion",0.000837297460410429,"GO:0016477","cell migration","BP","Receptor-type tyrosine-protein phosphatase mu (Protein-tyrosine phosphatase mu) (R-PTP-mu)"
"290","PGEN_.00g104470","anatomical structure development",0.0101904465589979,"GO:0097105","presynaptic membrane assembly","BP","Receptor-type tyrosine-protein phosphatase mu (Protein-tyrosine phosphatase mu) (R-PTP-mu)"
"291","PGEN_.00g104470","anatomical structure development",0.0183451679287498,"GO:0042475","odontogenesis of dentin-containing tooth","BP","Receptor-type tyrosine-protein phosphatase mu (Protein-tyrosine phosphatase mu) (R-PTP-mu)"
"292","PGEN_.00g104470","anatomical structure development",0.00726606412949046,"GO:0051965","positive regulation of synapse assembly","BP","Receptor-type tyrosine-protein phosphatase mu (Protein-tyrosine phosphatase mu) (R-PTP-mu)"
"293","PGEN_.00g104470","anatomical structure development",0.0124451523646452,"GO:0060173","limb development","BP","Receptor-type tyrosine-protein phosphatase mu (Protein-tyrosine phosphatase mu) (R-PTP-mu)"
"294","PGEN_.00g104470","locomotion",0.00704603646280015,"GO:0010596","negative regulation of endothelial cell migration","BP","Receptor-type tyrosine-protein phosphatase mu (Protein-tyrosine phosphatase mu) (R-PTP-mu)"
"295","PGEN_.00g104470","anatomical structure development",0.00134915656754333,"GO:0009954","proximal/distal pattern formation","BP","Receptor-type tyrosine-protein phosphatase mu (Protein-tyrosine phosphatase mu) (R-PTP-mu)"
"296","PGEN_.00g104470","anatomical structure development",0.00161424899599981,"GO:0051124","synaptic growth at neuromuscular junction","BP","Receptor-type tyrosine-protein phosphatase mu (Protein-tyrosine phosphatase mu) (R-PTP-mu)"
"297","PGEN_.00g104470","cellular protein modification proce...",0.01605108939564,"GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","BP","Receptor-type tyrosine-protein phosphatase mu (Protein-tyrosine phosphatase mu) (R-PTP-mu)"
"298","PGEN_.00g104470","anatomical structure development",0.00282372109707748,"GO:0009953","dorsal/ventral pattern formation","BP","Receptor-type tyrosine-protein phosphatase mu (Protein-tyrosine phosphatase mu) (R-PTP-mu)"
"299","PGEN_.00g104470","anatomical structure development",0.00761228340132432,"GO:0008584","male gonad development","BP","Receptor-type tyrosine-protein phosphatase mu (Protein-tyrosine phosphatase mu) (R-PTP-mu)"
"300","PGEN_.00g104470","cell motility",0.0311204934864407,"GO:0030335","positive regulation of cell migration","BP","Receptor-type tyrosine-protein phosphatase mu (Protein-tyrosine phosphatase mu) (R-PTP-mu)"
"301","PGEN_.00g104470","anatomical structure development",0.0401835413900646,"GO:0007409","axonogenesis","BP","Receptor-type tyrosine-protein phosphatase mu (Protein-tyrosine phosphatase mu) (R-PTP-mu)"
"302","PGEN_.00g104470","locomotion",0.0311204934864407,"GO:0030335","positive regulation of cell migration","BP","Receptor-type tyrosine-protein phosphatase mu (Protein-tyrosine phosphatase mu) (R-PTP-mu)"
"303","PGEN_.00g104470","anatomical structure development",0.00661407810344552,"GO:0048813","dendrite morphogenesis","BP","Receptor-type tyrosine-protein phosphatase mu (Protein-tyrosine phosphatase mu) (R-PTP-mu)"
"304","PGEN_.00g104470","anatomical structure development",0.00149415732967458,"GO:0050771","negative regulation of axonogenesis","BP","Receptor-type tyrosine-protein phosphatase mu (Protein-tyrosine phosphatase mu) (R-PTP-mu)"
"305","PGEN_.00g104470","cellular protein modification proce...",0.00198317806396165,"GO:0006470","protein dephosphorylation","BP","Receptor-type tyrosine-protein phosphatase mu (Protein-tyrosine phosphatase mu) (R-PTP-mu)"
"306","PGEN_.00g104470","anatomical structure development",0.00980120666737925,"GO:0001702","gastrulation with mouth forming second","BP","Receptor-type tyrosine-protein phosphatase mu (Protein-tyrosine phosphatase mu) (R-PTP-mu)"
"307","PGEN_.00g104470","anatomical structure development",0.00858314001897663,"GO:0016525","negative regulation of angiogenesis","BP","Receptor-type tyrosine-protein phosphatase mu (Protein-tyrosine phosphatase mu) (R-PTP-mu)"
"308","PGEN_.00g109150","transport",7.59543719811066e-06,"GO:0006897","endocytosis","BP","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform (PI3-kinase subunit beta) (PI3K-beta) (PI3Kbeta) (PtdIns-3-kinase subunit beta)"
"309","PGEN_.00g109150","transport",0.0100058530737147,"GO:1902476","chloride transmembrane transport","BP","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform (PI3-kinase subunit beta) (PI3K-beta) (PI3Kbeta) (PtdIns-3-kinase subunit beta)"
"310","PGEN_.00g109150","signal transduction",0.0228487797773867,"GO:0030514","negative regulation of BMP signaling pathway","BP","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform (PI3-kinase subunit beta) (PI3K-beta) (PI3Kbeta) (PtdIns-3-kinase subunit beta)"
"311","PGEN_.00g109150","catabolic process",0.0341902367394863,"GO:0006914","autophagy","BP","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform (PI3-kinase subunit beta) (PI3K-beta) (PI3Kbeta) (PtdIns-3-kinase subunit beta)"
"312","PGEN_.00g109150","signal transduction",0.0173501322626057,"GO:0090090","negative regulation of canonical Wnt signaling pathway","BP","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform (PI3-kinase subunit beta) (PI3K-beta) (PI3Kbeta) (PtdIns-3-kinase subunit beta)"
"313","PGEN_.00g109150","signal transduction",0.0253341714851985,"GO:0090263","positive regulation of canonical Wnt signaling pathway","BP","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform (PI3-kinase subunit beta) (PI3K-beta) (PI3Kbeta) (PtdIns-3-kinase subunit beta)"
"314","PGEN_.00g109150","vesicle-mediated transport",7.59543719811066e-06,"GO:0006897","endocytosis","BP","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform (PI3-kinase subunit beta) (PI3K-beta) (PI3Kbeta) (PtdIns-3-kinase subunit beta)"
"315","PGEN_.00g109150","transport",0.00175218858154225,"GO:0006821","chloride transport","BP","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform (PI3-kinase subunit beta) (PI3K-beta) (PI3Kbeta) (PtdIns-3-kinase subunit beta)"
"316","PGEN_.00g109150","signal transduction",0.000568869744060692,"GO:0048015","phosphatidylinositol-mediated signaling","BP","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform (PI3-kinase subunit beta) (PI3K-beta) (PI3Kbeta) (PtdIns-3-kinase subunit beta)"
"317","PGEN_.00g109150","lipid metabolic process",0.00448909214215175,"GO:0046854","phosphatidylinositol phosphorylation","BP","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform (PI3-kinase subunit beta) (PI3K-beta) (PI3Kbeta) (PtdIns-3-kinase subunit beta)"
"318","PGEN_.00g109150","transport",0.001595487922189,"GO:0030001","metal ion transport","BP","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform (PI3-kinase subunit beta) (PI3K-beta) (PI3Kbeta) (PtdIns-3-kinase subunit beta)"
"319","PGEN_.00g109150","catabolic process",0.0040345342241514,"GO:0150094","amyloid-beta clearance by cellular catabolic process","BP","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform (PI3-kinase subunit beta) (PI3K-beta) (PI3Kbeta) (PtdIns-3-kinase subunit beta)"
"320","PGEN_.00g109150","signal transduction",0.00565026471255708,"GO:0016055","Wnt signaling pathway","BP","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform (PI3-kinase subunit beta) (PI3K-beta) (PI3Kbeta) (PtdIns-3-kinase subunit beta)"
"321","PGEN_.00g116670","signal transduction",0.0228487797773867,"GO:0030514","negative regulation of BMP signaling pathway","BP","Sortilin-related receptor (Gp250) (Low-density lipoprotein receptor relative with 11 ligand-binding repeats) (LDLR relative with 11 ligand-binding repeats) (LR11) (SorLA-1) (Sorting protein-related receptor containing LDLR class A repeats) (mSorLA)"
"322","PGEN_.00g116670","locomotion",0.00704603646280015,"GO:0010596","negative regulation of endothelial cell migration","BP","Sortilin-related receptor (Gp250) (Low-density lipoprotein receptor relative with 11 ligand-binding repeats) (LDLR relative with 11 ligand-binding repeats) (LR11) (SorLA-1) (Sorting protein-related receptor containing LDLR class A repeats) (mSorLA)"
"323","PGEN_.00g116670","signal transduction",0.0173501322626057,"GO:0090090","negative regulation of canonical Wnt signaling pathway","BP","Sortilin-related receptor (Gp250) (Low-density lipoprotein receptor relative with 11 ligand-binding repeats) (LDLR relative with 11 ligand-binding repeats) (LR11) (SorLA-1) (Sorting protein-related receptor containing LDLR class A repeats) (mSorLA)"
"324","PGEN_.00g116670","transport",0.00175218858154225,"GO:0006821","chloride transport","BP","Sortilin-related receptor (Gp250) (Low-density lipoprotein receptor relative with 11 ligand-binding repeats) (LDLR relative with 11 ligand-binding repeats) (LR11) (SorLA-1) (Sorting protein-related receptor containing LDLR class A repeats) (mSorLA)"
