"","PgenIDs","slim_term","over_represented_pvalue","GO_terms","term","ontology","Gene_terms"
"169","PGEN_.00g236680","ion binding",0.000998462270950186,"GO:0005525","GTP binding","MF","Zinc finger protein 28 (Zfp-28) (Protein mKR5)"
"170","PGEN_.00g236680","ion binding",0.0154184320149239,"GO:0050660","flavin adenine dinucleotide binding","MF","Zinc finger protein 28 (Zfp-28) (Protein mKR5)"
"171","PGEN_.00g236680","ion binding",2.23386601692826e-05,"GO:0008270","zinc ion binding","MF","Zinc finger protein 28 (Zfp-28) (Protein mKR5)"
"172","PGEN_.00g236680","ion binding",0.000914267560867721,"GO:0046872","metal ion binding","MF","Zinc finger protein 28 (Zfp-28) (Protein mKR5)"
"173","PGEN_.00g236680","ion binding",0.0274309991473933,"GO:0019003","GDP binding","MF","Zinc finger protein 28 (Zfp-28) (Protein mKR5)"
"174","PGEN_.00g258020","ion binding",0.0154184320149239,"GO:0050660","flavin adenine dinucleotide binding","MF","Acylpyruvase FAHD1, mitochondrial"
"175","PGEN_.00g258020","ion binding",0.000998462270950186,"GO:0005525","GTP binding","MF","Acylpyruvase FAHD1, mitochondrial"
"176","PGEN_.00g258020","ion binding",2.23386601692826e-05,"GO:0008270","zinc ion binding","MF","Acylpyruvase FAHD1, mitochondrial"
"177","PGEN_.00g258020","ion binding",0.000914267560867721,"GO:0046872","metal ion binding","MF","Acylpyruvase FAHD1, mitochondrial"
"178","PGEN_.00g258020","ion binding",0.00839200279286277,"GO:0030170","pyridoxal phosphate binding","MF","Acylpyruvase FAHD1, mitochondrial"
"179","PGEN_.00g258020","ion binding",0.0274309991473933,"GO:0019003","GDP binding","MF","Acylpyruvase FAHD1, mitochondrial"
"180","PGEN_.00g269040","ion binding",0.000998462270950186,"GO:0005525","GTP binding","MF","116 kDa U5 small nuclear ribonucleoprotein component (Elongation factor Tu GTP-binding domain protein 2) (U5 snRNP-specific protein, 116 kDa) (U5-116 kDa)"
"181","PGEN_.00g269040","ion binding",2.23386601692826e-05,"GO:0008270","zinc ion binding","MF","116 kDa U5 small nuclear ribonucleoprotein component (Elongation factor Tu GTP-binding domain protein 2) (U5 snRNP-specific protein, 116 kDa) (U5-116 kDa)"
"182","PGEN_.00g269040","ion binding",0.000914267560867721,"GO:0046872","metal ion binding","MF","116 kDa U5 small nuclear ribonucleoprotein component (Elongation factor Tu GTP-binding domain protein 2) (U5 snRNP-specific protein, 116 kDa) (U5-116 kDa)"
"183","PGEN_.00g269040","ion binding",0.0274309991473933,"GO:0019003","GDP binding","MF","116 kDa U5 small nuclear ribonucleoprotein component (Elongation factor Tu GTP-binding domain protein 2) (U5 snRNP-specific protein, 116 kDa) (U5-116 kDa)"
"184","PGEN_.00g269040","ion binding",0.0154184320149239,"GO:0050660","flavin adenine dinucleotide binding","MF","116 kDa U5 small nuclear ribonucleoprotein component (Elongation factor Tu GTP-binding domain protein 2) (U5 snRNP-specific protein, 116 kDa) (U5-116 kDa)"
"185","PGEN_.00g269040","ion binding",0.00839200279286277,"GO:0030170","pyridoxal phosphate binding","MF","116 kDa U5 small nuclear ribonucleoprotein component (Elongation factor Tu GTP-binding domain protein 2) (U5 snRNP-specific protein, 116 kDa) (U5-116 kDa)"
"186","PGEN_.00g285980","ion binding",2.23386601692826e-05,"GO:0008270","zinc ion binding","MF","Dimethylaniline monooxygenase [N-oxide-forming] 5"
"187","PGEN_.00g285980","ion binding",0.00839200279286277,"GO:0030170","pyridoxal phosphate binding","MF","Dimethylaniline monooxygenase [N-oxide-forming] 5"
"188","PGEN_.00g285980","ion binding",0.0274309991473933,"GO:0019003","GDP binding","MF","Dimethylaniline monooxygenase [N-oxide-forming] 5"
"189","PGEN_.00g285980","ion binding",0.000998462270950186,"GO:0005525","GTP binding","MF","Dimethylaniline monooxygenase [N-oxide-forming] 5"
"190","PGEN_.00g285980","ion binding",0.0154184320149239,"GO:0050660","flavin adenine dinucleotide binding","MF","Dimethylaniline monooxygenase [N-oxide-forming] 5"
"191","PGEN_.00g285980","ion binding",0.000914267560867721,"GO:0046872","metal ion binding","MF","Dimethylaniline monooxygenase [N-oxide-forming] 5"
"192","PGEN_.00g303670","ion binding",0.0154184320149239,"GO:0050660","flavin adenine dinucleotide binding","MF","Zinc finger and BTB domain-containing protein 24 (Zinc finger protein 450)"
"193","PGEN_.00g303670","ion binding",0.00839200279286277,"GO:0030170","pyridoxal phosphate binding","MF","Zinc finger and BTB domain-containing protein 24 (Zinc finger protein 450)"
"194","PGEN_.00g303670","ion binding",0.000914267560867721,"GO:0046872","metal ion binding","MF","Zinc finger and BTB domain-containing protein 24 (Zinc finger protein 450)"
"195","PGEN_.00g303670","ion binding",2.23386601692826e-05,"GO:0008270","zinc ion binding","MF","Zinc finger and BTB domain-containing protein 24 (Zinc finger protein 450)"
"196","PGEN_.00g303670","ion binding",0.000998462270950186,"GO:0005525","GTP binding","MF","Zinc finger and BTB domain-containing protein 24 (Zinc finger protein 450)"
"197","PGEN_.00g303670","ion binding",0.0274309991473933,"GO:0019003","GDP binding","MF","Zinc finger and BTB domain-containing protein 24 (Zinc finger protein 450)"
"198","PGEN_.00g305330","ion binding",0.000998462270950186,"GO:0005525","GTP binding","MF","Poly(U)-specific endoribonuclease"
"199","PGEN_.00g305330","ion binding",2.23386601692826e-05,"GO:0008270","zinc ion binding","MF","Poly(U)-specific endoribonuclease"
"200","PGEN_.00g305330","ion binding",0.0154184320149239,"GO:0050660","flavin adenine dinucleotide binding","MF","Poly(U)-specific endoribonuclease"
"201","PGEN_.00g305330","ion binding",0.00839200279286277,"GO:0030170","pyridoxal phosphate binding","MF","Poly(U)-specific endoribonuclease"
"202","PGEN_.00g305330","ion binding",0.0274309991473933,"GO:0019003","GDP binding","MF","Poly(U)-specific endoribonuclease"
"203","PGEN_.00g305330","ion binding",0.000914267560867721,"GO:0046872","metal ion binding","MF","Poly(U)-specific endoribonuclease"
"204","PGEN_.00g306890","cytoskeletal protein binding",0.0016781600871944,"GO:0048487","beta-tubulin binding","MF","Adenylyl cyclase-associated protein 1 (CAP 1)"
"205","PGEN_.00g306890","cytoskeletal protein binding",0.0241954602855161,"GO:0003779","actin binding","MF","Adenylyl cyclase-associated protein 1 (CAP 1)"
"206","PGEN_.00g308530","ion binding",0.000998462270950186,"GO:0005525","GTP binding","MF","Protein hunchback (Fragment)"
"207","PGEN_.00g308530","ion binding",0.0154184320149239,"GO:0050660","flavin adenine dinucleotide binding","MF","Protein hunchback (Fragment)"
"208","PGEN_.00g308530","ion binding",2.23386601692826e-05,"GO:0008270","zinc ion binding","MF","Protein hunchback (Fragment)"
"209","PGEN_.00g308530","ion binding",0.0274309991473933,"GO:0019003","GDP binding","MF","Protein hunchback (Fragment)"
"210","PGEN_.00g308530","ion binding",0.000914267560867721,"GO:0046872","metal ion binding","MF","Protein hunchback (Fragment)"
"211","PGEN_.00g308530","ion binding",0.00839200279286277,"GO:0030170","pyridoxal phosphate binding","MF","Protein hunchback (Fragment)"
"212","PGEN_.00g310690","nucleotidyltransferase activity",0.0148185720737029,"GO:0003887","DNA-directed DNA polymerase activity","MF","Chromatin accessibility complex protein 1 (CHRAC-1) (DNA polymerase epsilon subunit p15) (NF-YC-like protein) (YC-like protein 1) (YCL1)"
"213","PGEN_.00g331660","ion binding",0.0154184320149239,"GO:0050660","flavin adenine dinucleotide binding","MF","NFX1-type zinc finger-containing protein 1"
"214","PGEN_.00g331660","ion binding",2.23386601692826e-05,"GO:0008270","zinc ion binding","MF","NFX1-type zinc finger-containing protein 1"
"215","PGEN_.00g331660","ion binding",0.0274309991473933,"GO:0019003","GDP binding","MF","NFX1-type zinc finger-containing protein 1"
"216","PGEN_.00g331660","ion binding",0.000998462270950186,"GO:0005525","GTP binding","MF","NFX1-type zinc finger-containing protein 1"
"217","PGEN_.00g331660","ion binding",0.000914267560867721,"GO:0046872","metal ion binding","MF","NFX1-type zinc finger-containing protein 1"
"218","PGEN_.00g331660","ion binding",0.00839200279286277,"GO:0030170","pyridoxal phosphate binding","MF","NFX1-type zinc finger-containing protein 1"
"219","PGEN_.00g338720","ion binding",0.000914267560867721,"GO:0046872","metal ion binding","MF","Zinc finger protein 26 (Zfp-26) (Protein mKR3)"
"220","PGEN_.00g338720","ion binding",2.23386601692826e-05,"GO:0008270","zinc ion binding","MF","Zinc finger protein 26 (Zfp-26) (Protein mKR3)"
"221","PGEN_.00g338720","ion binding",0.000998462270950186,"GO:0005525","GTP binding","MF","Zinc finger protein 26 (Zfp-26) (Protein mKR3)"
"222","PGEN_.00g338720","ion binding",0.00839200279286277,"GO:0030170","pyridoxal phosphate binding","MF","Zinc finger protein 26 (Zfp-26) (Protein mKR3)"
"223","PGEN_.00g338720","ion binding",0.0274309991473933,"GO:0019003","GDP binding","MF","Zinc finger protein 26 (Zfp-26) (Protein mKR3)"
"224","PGEN_.00g338720","ion binding",0.0154184320149239,"GO:0050660","flavin adenine dinucleotide binding","MF","Zinc finger protein 26 (Zfp-26) (Protein mKR3)"
