"","PgenIDs","slim_term","over_represented_pvalue","GO_terms","term","ontology","Gene_terms"
"196","PGEN_.00g093280","signal transduction",0.000797517831455653,"GO:0007166","cell surface receptor signaling pathway","BP","Receptor-type tyrosine-protein phosphatase kappa (Protein-tyrosine phosphatase kappa) (R-PTP-kappa)"
"197","PGEN_.00g093280","signal transduction",0.00486237070913382,"GO:0030509","BMP signaling pathway","BP","Receptor-type tyrosine-protein phosphatase kappa (Protein-tyrosine phosphatase kappa) (R-PTP-kappa)"
"198","PGEN_.00g093280","signal transduction",0.0485785041063842,"GO:0007179","transforming growth factor beta receptor signaling pathway","BP","Receptor-type tyrosine-protein phosphatase kappa (Protein-tyrosine phosphatase kappa) (R-PTP-kappa)"
"199","PGEN_.00g104080","transcription, DNA-templated",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","Bromodomain adjacent to zinc finger domain protein 2B (hWALp4)"
"200","PGEN_.00g104080","biosynthetic process",0.0200065721268261,"GO:0017148","negative regulation of translation","BP","Bromodomain adjacent to zinc finger domain protein 2B (hWALp4)"
"201","PGEN_.00g104080","cellular nitrogen compound metaboli...",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Bromodomain adjacent to zinc finger domain protein 2B (hWALp4)"
"202","PGEN_.00g104080","cellular nitrogen compound metaboli...",0.0200065721268261,"GO:0017148","negative regulation of translation","BP","Bromodomain adjacent to zinc finger domain protein 2B (hWALp4)"
"203","PGEN_.00g104080","biosynthetic process",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","Bromodomain adjacent to zinc finger domain protein 2B (hWALp4)"
"204","PGEN_.00g104080","biosynthetic process",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","Bromodomain adjacent to zinc finger domain protein 2B (hWALp4)"
"205","PGEN_.00g104080","cellular nitrogen compound metaboli...",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","Bromodomain adjacent to zinc finger domain protein 2B (hWALp4)"
"206","PGEN_.00g104080","cellular nitrogen compound metaboli...",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","Bromodomain adjacent to zinc finger domain protein 2B (hWALp4)"
"207","PGEN_.00g104080","transcription, DNA-templated",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Bromodomain adjacent to zinc finger domain protein 2B (hWALp4)"
"208","PGEN_.00g104080","cellular nitrogen compound metaboli...",0.0347121525077812,"GO:0006302","double-strand break repair","BP","Bromodomain adjacent to zinc finger domain protein 2B (hWALp4)"
"209","PGEN_.00g104080","cellular nitrogen compound metaboli...",0.00368958428411189,"GO:0006397","mRNA processing","BP","Bromodomain adjacent to zinc finger domain protein 2B (hWALp4)"
"210","PGEN_.00g104080","transcription, DNA-templated",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","Bromodomain adjacent to zinc finger domain protein 2B (hWALp4)"
"211","PGEN_.00g104080","biosynthetic process",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","Bromodomain adjacent to zinc finger domain protein 2B (hWALp4)"
"212","PGEN_.00g104080","cellular nitrogen compound metaboli...",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","Bromodomain adjacent to zinc finger domain protein 2B (hWALp4)"
"213","PGEN_.00g104080","transcription, DNA-templated",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","Bromodomain adjacent to zinc finger domain protein 2B (hWALp4)"
"214","PGEN_.00g104080","biosynthetic process",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Bromodomain adjacent to zinc finger domain protein 2B (hWALp4)"
"215","PGEN_.00g104080","cellular nitrogen compound metaboli...",0.029006757769129,"GO:0008380","RNA splicing","BP","Bromodomain adjacent to zinc finger domain protein 2B (hWALp4)"
"216","PGEN_.00g104170","biosynthetic process",0.0200065721268261,"GO:0017148","negative regulation of translation","BP","Bromodomain adjacent to zinc finger domain protein 2B (hWALp4)"
"217","PGEN_.00g104170","cellular nitrogen compound metaboli...",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","Bromodomain adjacent to zinc finger domain protein 2B (hWALp4)"
"218","PGEN_.00g104170","cellular nitrogen compound metaboli...",0.0200065721268261,"GO:0017148","negative regulation of translation","BP","Bromodomain adjacent to zinc finger domain protein 2B (hWALp4)"
"219","PGEN_.00g104170","cellular nitrogen compound metaboli...",0.0347121525077812,"GO:0006302","double-strand break repair","BP","Bromodomain adjacent to zinc finger domain protein 2B (hWALp4)"
"220","PGEN_.00g104170","biosynthetic process",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","Bromodomain adjacent to zinc finger domain protein 2B (hWALp4)"
"221","PGEN_.00g104170","transcription, DNA-templated",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Bromodomain adjacent to zinc finger domain protein 2B (hWALp4)"
"222","PGEN_.00g104170","biosynthetic process",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Bromodomain adjacent to zinc finger domain protein 2B (hWALp4)"
"223","PGEN_.00g104170","cellular nitrogen compound metaboli...",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","Bromodomain adjacent to zinc finger domain protein 2B (hWALp4)"
"224","PGEN_.00g104170","cellular nitrogen compound metaboli...",0.00368958428411189,"GO:0006397","mRNA processing","BP","Bromodomain adjacent to zinc finger domain protein 2B (hWALp4)"
"225","PGEN_.00g104170","biosynthetic process",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","Bromodomain adjacent to zinc finger domain protein 2B (hWALp4)"
"226","PGEN_.00g104170","cellular nitrogen compound metaboli...",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Bromodomain adjacent to zinc finger domain protein 2B (hWALp4)"
"227","PGEN_.00g104170","transcription, DNA-templated",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","Bromodomain adjacent to zinc finger domain protein 2B (hWALp4)"
"228","PGEN_.00g104170","transcription, DNA-templated",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","Bromodomain adjacent to zinc finger domain protein 2B (hWALp4)"
"229","PGEN_.00g104170","biosynthetic process",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","Bromodomain adjacent to zinc finger domain protein 2B (hWALp4)"
"230","PGEN_.00g104170","cellular nitrogen compound metaboli...",0.029006757769129,"GO:0008380","RNA splicing","BP","Bromodomain adjacent to zinc finger domain protein 2B (hWALp4)"
"231","PGEN_.00g104170","transcription, DNA-templated",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","Bromodomain adjacent to zinc finger domain protein 2B (hWALp4)"
"232","PGEN_.00g104170","cellular nitrogen compound metaboli...",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","Bromodomain adjacent to zinc finger domain protein 2B (hWALp4)"
"233","PGEN_.00g104810","biosynthetic process",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","Signal transducer and activator of transcription 5A"
"234","PGEN_.00g104810","biosynthetic process",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","Signal transducer and activator of transcription 5A"
"235","PGEN_.00g104810","cellular nitrogen compound metaboli...",0.0347121525077812,"GO:0006302","double-strand break repair","BP","Signal transducer and activator of transcription 5A"
"236","PGEN_.00g104810","cellular nitrogen compound metaboli...",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Signal transducer and activator of transcription 5A"
"237","PGEN_.00g104810","biosynthetic process",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Signal transducer and activator of transcription 5A"
"238","PGEN_.00g104810","transcription, DNA-templated",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","Signal transducer and activator of transcription 5A"
"239","PGEN_.00g104810","cellular nitrogen compound metaboli...",0.00368958428411189,"GO:0006397","mRNA processing","BP","Signal transducer and activator of transcription 5A"
"240","PGEN_.00g104810","transcription, DNA-templated",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Signal transducer and activator of transcription 5A"
"241","PGEN_.00g104810","biosynthetic process",0.0200065721268261,"GO:0017148","negative regulation of translation","BP","Signal transducer and activator of transcription 5A"
"242","PGEN_.00g104810","cellular nitrogen compound metaboli...",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","Signal transducer and activator of transcription 5A"
"243","PGEN_.00g104810","transcription, DNA-templated",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","Signal transducer and activator of transcription 5A"
"244","PGEN_.00g104810","biosynthetic process",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","Signal transducer and activator of transcription 5A"
"245","PGEN_.00g104810","cellular nitrogen compound metaboli...",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","Signal transducer and activator of transcription 5A"
"246","PGEN_.00g104810","cellular nitrogen compound metaboli...",0.0200065721268261,"GO:0017148","negative regulation of translation","BP","Signal transducer and activator of transcription 5A"
"247","PGEN_.00g104810","cellular nitrogen compound metaboli...",0.029006757769129,"GO:0008380","RNA splicing","BP","Signal transducer and activator of transcription 5A"
"248","PGEN_.00g104810","transcription, DNA-templated",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","Signal transducer and activator of transcription 5A"
"249","PGEN_.00g104810","cellular nitrogen compound metaboli...",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","Signal transducer and activator of transcription 5A"
"250","PGEN_.00g108610","response to stress",0.0347121525077812,"GO:0006302","double-strand break repair","BP","Myeloid differentiation primary response protein MyD88"
"251","PGEN_.00g108610","signal transduction",0.0485785041063842,"GO:0007179","transforming growth factor beta receptor signaling pathway","BP","Myeloid differentiation primary response protein MyD88"
"252","PGEN_.00g108610","response to stress",0.0279635694821863,"GO:0045087","innate immune response","BP","Myeloid differentiation primary response protein MyD88"
"253","PGEN_.00g108610","immune system process",0.0344175244896427,"GO:0006955","immune response","BP","Myeloid differentiation primary response protein MyD88"
"254","PGEN_.00g108610","signal transduction",0.0360732026470269,"GO:0007186","G protein-coupled receptor signaling pathway","BP","Myeloid differentiation primary response protein MyD88"
"255","PGEN_.00g108610","signal transduction",0.0365616573220414,"GO:0043123","positive regulation of I-kappaB kinase/NF-kappaB signaling","BP","Myeloid differentiation primary response protein MyD88"
"256","PGEN_.00g108610","signal transduction",0.00510290821563214,"GO:0051056","regulation of small GTPase mediated signal transduction","BP","Myeloid differentiation primary response protein MyD88"
"257","PGEN_.00g108610","immune system process",0.0279635694821863,"GO:0045087","innate immune response","BP","Myeloid differentiation primary response protein MyD88"
"258","PGEN_.00g108610","signal transduction",0.00486237070913382,"GO:0030509","BMP signaling pathway","BP","Myeloid differentiation primary response protein MyD88"
"259","PGEN_.00g108610","signal transduction",0.000797517831455653,"GO:0007166","cell surface receptor signaling pathway","BP","Myeloid differentiation primary response protein MyD88"
"260","PGEN_.00g108610","signal transduction",0.013500520493162,"GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","BP","Myeloid differentiation primary response protein MyD88"
"261","PGEN_.00g109150","homeostatic process",0.0192629902966406,"GO:0042632","cholesterol homeostasis","BP","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform (PI3-kinase subunit beta) (PI3K-beta) (PI3Kbeta) (PtdIns-3-kinase subunit beta)"
"262","PGEN_.00g109150","catabolic process",0.0216185356795864,"GO:0006914","autophagy","BP","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform (PI3-kinase subunit beta) (PI3K-beta) (PI3Kbeta) (PtdIns-3-kinase subunit beta)"
"263","PGEN_.00g109150","vesicle-mediated transport",0.0252542708583988,"GO:0043277","apoptotic cell clearance","BP","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform (PI3-kinase subunit beta) (PI3K-beta) (PI3Kbeta) (PtdIns-3-kinase subunit beta)"
"264","PGEN_.00g109150","homeostatic process",0.0399552164871214,"GO:0007204","positive regulation of cytosolic calcium ion concentration","BP","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform (PI3-kinase subunit beta) (PI3K-beta) (PI3Kbeta) (PtdIns-3-kinase subunit beta)"
"265","PGEN_.00g109150","catabolic process",0.0114101730884277,"GO:0045732","positive regulation of protein catabolic process","BP","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform (PI3-kinase subunit beta) (PI3K-beta) (PI3Kbeta) (PtdIns-3-kinase subunit beta)"
"266","PGEN_.00g109150","vesicle-mediated transport",0.0344772162623812,"GO:0006897","endocytosis","BP","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform (PI3-kinase subunit beta) (PI3K-beta) (PI3Kbeta) (PtdIns-3-kinase subunit beta)"
"267","PGEN_.00g109150","homeostatic process",0.00581207981047514,"GO:0006874","cellular calcium ion homeostasis","BP","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform (PI3-kinase subunit beta) (PI3K-beta) (PI3Kbeta) (PtdIns-3-kinase subunit beta)"
"268","PGEN_.00g109150","transport",0.0252542708583988,"GO:0043277","apoptotic cell clearance","BP","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform (PI3-kinase subunit beta) (PI3K-beta) (PI3Kbeta) (PtdIns-3-kinase subunit beta)"
"269","PGEN_.00g109150","transport",0.0344772162623812,"GO:0006897","endocytosis","BP","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform (PI3-kinase subunit beta) (PI3K-beta) (PI3Kbeta) (PtdIns-3-kinase subunit beta)"
"270","PGEN_.00g112690","signal transduction",0.000797517831455653,"GO:0007166","cell surface receptor signaling pathway","BP","N-chimaerin (A-chimaerin) (Alpha-chimerin) (N-chimerin) (NC) (Rho GTPase-activating protein 2)"
"271","PGEN_.00g112690","signal transduction",0.00510290821563214,"GO:0051056","regulation of small GTPase mediated signal transduction","BP","N-chimaerin (A-chimaerin) (Alpha-chimerin) (N-chimerin) (NC) (Rho GTPase-activating protein 2)"
"272","PGEN_.00g112690","signal transduction",0.013500520493162,"GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","BP","N-chimaerin (A-chimaerin) (Alpha-chimerin) (N-chimerin) (NC) (Rho GTPase-activating protein 2)"
"273","PGEN_.00g112690","signal transduction",0.0365616573220414,"GO:0043123","positive regulation of I-kappaB kinase/NF-kappaB signaling","BP","N-chimaerin (A-chimaerin) (Alpha-chimerin) (N-chimerin) (NC) (Rho GTPase-activating protein 2)"
"274","PGEN_.00g112690","signal transduction",0.00486237070913382,"GO:0030509","BMP signaling pathway","BP","N-chimaerin (A-chimaerin) (Alpha-chimerin) (N-chimerin) (NC) (Rho GTPase-activating protein 2)"
"275","PGEN_.00g112690","signal transduction",0.0485785041063842,"GO:0007179","transforming growth factor beta receptor signaling pathway","BP","N-chimaerin (A-chimaerin) (Alpha-chimerin) (N-chimerin) (NC) (Rho GTPase-activating protein 2)"
"276","PGEN_.00g112690","signal transduction",0.0360732026470269,"GO:0007186","G protein-coupled receptor signaling pathway","BP","N-chimaerin (A-chimaerin) (Alpha-chimerin) (N-chimerin) (NC) (Rho GTPase-activating protein 2)"
"277","PGEN_.00g114720","embryo development",0.00447904663986672,"GO:0001701","in utero embryonic development","BP","Sodium-dependent phosphate transport protein 2B (Sodium-phosphate transport protein 2B) (Na(+)-dependent phosphate cotransporter 2B) (Sodium/phosphate cotransporter 2B) (Na(+)/Pi cotransporter 2B) (NaPi-2b) (Solute carrier family 34 member 2) (rNaPi IIb)"
"278","PGEN_.00g114720","anatomical structure development",0.00447904663986672,"GO:0001701","in utero embryonic development","BP","Sodium-dependent phosphate transport protein 2B (Sodium-phosphate transport protein 2B) (Na(+)-dependent phosphate cotransporter 2B) (Sodium/phosphate cotransporter 2B) (Na(+)/Pi cotransporter 2B) (NaPi-2b) (Solute carrier family 34 member 2) (rNaPi IIb)"
"279","PGEN_.00g114720","anatomical structure development",0.043937596546489,"GO:0007420","brain development","BP","Sodium-dependent phosphate transport protein 2B (Sodium-phosphate transport protein 2B) (Na(+)-dependent phosphate cotransporter 2B) (Sodium/phosphate cotransporter 2B) (Na(+)/Pi cotransporter 2B) (NaPi-2b) (Solute carrier family 34 member 2) (rNaPi IIb)"
"280","PGEN_.00g114720","anatomical structure development",0.0283966156969739,"GO:0051965","positive regulation of synapse assembly","BP","Sodium-dependent phosphate transport protein 2B (Sodium-phosphate transport protein 2B) (Na(+)-dependent phosphate cotransporter 2B) (Sodium/phosphate cotransporter 2B) (Na(+)/Pi cotransporter 2B) (NaPi-2b) (Solute carrier family 34 member 2) (rNaPi IIb)"
"281","PGEN_.00g116670","catabolic process",0.0216185356795864,"GO:0006914","autophagy","BP","Sortilin-related receptor (Gp250) (Low-density lipoprotein receptor relative with 11 ligand-binding repeats) (LDLR relative with 11 ligand-binding repeats) (LR11) (SorLA-1) (Sorting protein-related receptor containing LDLR class A repeats) (mSorLA)"
"282","PGEN_.00g116670","transport",0.0344772162623812,"GO:0006897","endocytosis","BP","Sortilin-related receptor (Gp250) (Low-density lipoprotein receptor relative with 11 ligand-binding repeats) (LDLR relative with 11 ligand-binding repeats) (LR11) (SorLA-1) (Sorting protein-related receptor containing LDLR class A repeats) (mSorLA)"
"283","PGEN_.00g116670","locomotion",0.0321220458109137,"GO:0016477","cell migration","BP","Sortilin-related receptor (Gp250) (Low-density lipoprotein receptor relative with 11 ligand-binding repeats) (LDLR relative with 11 ligand-binding repeats) (LR11) (SorLA-1) (Sorting protein-related receptor containing LDLR class A repeats) (mSorLA)"
"284","PGEN_.00g116670","cell motility",0.0321220458109137,"GO:0016477","cell migration","BP","Sortilin-related receptor (Gp250) (Low-density lipoprotein receptor relative with 11 ligand-binding repeats) (LDLR relative with 11 ligand-binding repeats) (LR11) (SorLA-1) (Sorting protein-related receptor containing LDLR class A repeats) (mSorLA)"
"285","PGEN_.00g116670","catabolic process",0.0114101730884277,"GO:0045732","positive regulation of protein catabolic process","BP","Sortilin-related receptor (Gp250) (Low-density lipoprotein receptor relative with 11 ligand-binding repeats) (LDLR relative with 11 ligand-binding repeats) (LR11) (SorLA-1) (Sorting protein-related receptor containing LDLR class A repeats) (mSorLA)"
"286","PGEN_.00g116670","vesicle-mediated transport",0.0252542708583988,"GO:0043277","apoptotic cell clearance","BP","Sortilin-related receptor (Gp250) (Low-density lipoprotein receptor relative with 11 ligand-binding repeats) (LDLR relative with 11 ligand-binding repeats) (LR11) (SorLA-1) (Sorting protein-related receptor containing LDLR class A repeats) (mSorLA)"
"287","PGEN_.00g116670","transport",0.0252542708583988,"GO:0043277","apoptotic cell clearance","BP","Sortilin-related receptor (Gp250) (Low-density lipoprotein receptor relative with 11 ligand-binding repeats) (LDLR relative with 11 ligand-binding repeats) (LR11) (SorLA-1) (Sorting protein-related receptor containing LDLR class A repeats) (mSorLA)"
"288","PGEN_.00g116670","vesicle-mediated transport",0.0344772162623812,"GO:0006897","endocytosis","BP","Sortilin-related receptor (Gp250) (Low-density lipoprotein receptor relative with 11 ligand-binding repeats) (LDLR relative with 11 ligand-binding repeats) (LR11) (SorLA-1) (Sorting protein-related receptor containing LDLR class A repeats) (mSorLA)"
"289","PGEN_.00g116950","cellular protein modification proce...",0.00378552096046892,"GO:0006470","protein dephosphorylation","BP","Methyl-CpG-binding domain protein 6 (Methyl-CpG-binding protein MBD6)"
"290","PGEN_.00g116950","cellular protein modification proce...",0.0363599969929454,"GO:0032147","activation of protein kinase activity","BP","Methyl-CpG-binding domain protein 6 (Methyl-CpG-binding protein MBD6)"
"291","PGEN_.00g116950","cellular protein modification proce...",0.0090907067666459,"GO:0016579","protein deubiquitination","BP","Methyl-CpG-binding domain protein 6 (Methyl-CpG-binding protein MBD6)"
"292","PGEN_.00g119570","anatomical structure development",0.00447904663986672,"GO:0001701","in utero embryonic development","BP","Protein capicua homolog"
"293","PGEN_.00g119570","cellular nitrogen compound metaboli...",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","Protein capicua homolog"
"294","PGEN_.00g119570","cellular nitrogen compound metaboli...",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Protein capicua homolog"
"295","PGEN_.00g119570","biosynthetic process",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","Protein capicua homolog"
"296","PGEN_.00g119570","cellular nitrogen compound metaboli...",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","Protein capicua homolog"
"297","PGEN_.00g119570","transcription, DNA-templated",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","Protein capicua homolog"
"298","PGEN_.00g119570","cellular nitrogen compound metaboli...",0.029006757769129,"GO:0008380","RNA splicing","BP","Protein capicua homolog"
"299","PGEN_.00g119570","anatomical structure development",0.043937596546489,"GO:0007420","brain development","BP","Protein capicua homolog"
"300","PGEN_.00g119570","transcription, DNA-templated",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","Protein capicua homolog"
"301","PGEN_.00g119570","biosynthetic process",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","Protein capicua homolog"
"302","PGEN_.00g119570","biosynthetic process",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Protein capicua homolog"
"303","PGEN_.00g119570","cellular nitrogen compound metaboli...",0.0347121525077812,"GO:0006302","double-strand break repair","BP","Protein capicua homolog"
"304","PGEN_.00g119570","cellular nitrogen compound metaboli...",0.0200065721268261,"GO:0017148","negative regulation of translation","BP","Protein capicua homolog"
"305","PGEN_.00g119570","anatomical structure development",0.0283966156969739,"GO:0051965","positive regulation of synapse assembly","BP","Protein capicua homolog"
"306","PGEN_.00g119570","transcription, DNA-templated",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","Protein capicua homolog"
"307","PGEN_.00g119570","biosynthetic process",0.0200065721268261,"GO:0017148","negative regulation of translation","BP","Protein capicua homolog"
"308","PGEN_.00g119570","cellular nitrogen compound metaboli...",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","Protein capicua homolog"
"309","PGEN_.00g119570","transcription, DNA-templated",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Protein capicua homolog"
"310","PGEN_.00g119570","cellular nitrogen compound metaboli...",0.00368958428411189,"GO:0006397","mRNA processing","BP","Protein capicua homolog"
"311","PGEN_.00g119570","biosynthetic process",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","Protein capicua homolog"
"312","PGEN_.00g121110","signal transduction",0.00510290821563214,"GO:0051056","regulation of small GTPase mediated signal transduction","BP","E3 ubiquitin-protein ligase CBL-B"
"313","PGEN_.00g121110","signal transduction",0.0360732026470269,"GO:0007186","G protein-coupled receptor signaling pathway","BP","E3 ubiquitin-protein ligase CBL-B"
"314","PGEN_.00g121110","signal transduction",0.000797517831455653,"GO:0007166","cell surface receptor signaling pathway","BP","E3 ubiquitin-protein ligase CBL-B"
"315","PGEN_.00g121110","signal transduction",0.013500520493162,"GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","BP","E3 ubiquitin-protein ligase CBL-B"
"316","PGEN_.00g121110","signal transduction",0.0485785041063842,"GO:0007179","transforming growth factor beta receptor signaling pathway","BP","E3 ubiquitin-protein ligase CBL-B"
"317","PGEN_.00g121110","signal transduction",0.00486237070913382,"GO:0030509","BMP signaling pathway","BP","E3 ubiquitin-protein ligase CBL-B"
"318","PGEN_.00g121110","signal transduction",0.0365616573220414,"GO:0043123","positive regulation of I-kappaB kinase/NF-kappaB signaling","BP","E3 ubiquitin-protein ligase CBL-B"
"319","PGEN_.00g127070","homeostatic process",0.0192629902966406,"GO:0042632","cholesterol homeostasis","BP","Protein Aster-B (GRAM domain-containing protein 1B)"
"320","PGEN_.00g127070","homeostatic process",0.0399552164871214,"GO:0007204","positive regulation of cytosolic calcium ion concentration","BP","Protein Aster-B (GRAM domain-containing protein 1B)"
"321","PGEN_.00g127070","homeostatic process",0.00581207981047514,"GO:0006874","cellular calcium ion homeostasis","BP","Protein Aster-B (GRAM domain-containing protein 1B)"
"322","PGEN_.00g127260","cellular nitrogen compound metaboli...",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Protein SON (Negative regulatory element-binding protein) (NRE-binding protein)"
"323","PGEN_.00g127260","cellular nitrogen compound metaboli...",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","Protein SON (Negative regulatory element-binding protein) (NRE-binding protein)"
"324","PGEN_.00g127260","cellular nitrogen compound metaboli...",0.029006757769129,"GO:0008380","RNA splicing","BP","Protein SON (Negative regulatory element-binding protein) (NRE-binding protein)"
"325","PGEN_.00g127260","cytoskeleton organization",0.0336564668272944,"GO:0000226","microtubule cytoskeleton organization","BP","Protein SON (Negative regulatory element-binding protein) (NRE-binding protein)"
"326","PGEN_.00g127260","cellular nitrogen compound metaboli...",0.0347121525077812,"GO:0006302","double-strand break repair","BP","Protein SON (Negative regulatory element-binding protein) (NRE-binding protein)"
"327","PGEN_.00g127260","cellular nitrogen compound metaboli...",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","Protein SON (Negative regulatory element-binding protein) (NRE-binding protein)"
"328","PGEN_.00g127260","cellular nitrogen compound metaboli...",0.00368958428411189,"GO:0006397","mRNA processing","BP","Protein SON (Negative regulatory element-binding protein) (NRE-binding protein)"
"329","PGEN_.00g127260","cellular nitrogen compound metaboli...",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","Protein SON (Negative regulatory element-binding protein) (NRE-binding protein)"
"330","PGEN_.00g127260","cellular nitrogen compound metaboli...",0.0200065721268261,"GO:0017148","negative regulation of translation","BP","Protein SON (Negative regulatory element-binding protein) (NRE-binding protein)"
"331","PGEN_.00g139380","cellular protein modification proce...",0.0363599969929454,"GO:0032147","activation of protein kinase activity","BP","Protein phosphatase Slingshot homolog 2"
"332","PGEN_.00g139380","cellular protein modification proce...",0.0090907067666459,"GO:0016579","protein deubiquitination","BP","Protein phosphatase Slingshot homolog 2"
"333","PGEN_.00g139380","cellular protein modification proce...",0.00378552096046892,"GO:0006470","protein dephosphorylation","BP","Protein phosphatase Slingshot homolog 2"
"334","PGEN_.00g140080","cell motility",0.0321220458109137,"GO:0016477","cell migration","BP","Serine/threonine-protein kinase unc-51"
"335","PGEN_.00g140080","vesicle-mediated transport",0.0252542708583988,"GO:0043277","apoptotic cell clearance","BP","Serine/threonine-protein kinase unc-51"
"336","PGEN_.00g140080","locomotion",0.0321220458109137,"GO:0016477","cell migration","BP","Serine/threonine-protein kinase unc-51"
"337","PGEN_.00g140080","catabolic process",0.0114101730884277,"GO:0045732","positive regulation of protein catabolic process","BP","Serine/threonine-protein kinase unc-51"
"338","PGEN_.00g140080","transport",0.0344772162623812,"GO:0006897","endocytosis","BP","Serine/threonine-protein kinase unc-51"
"339","PGEN_.00g140080","transport",0.0252542708583988,"GO:0043277","apoptotic cell clearance","BP","Serine/threonine-protein kinase unc-51"
"340","PGEN_.00g140080","catabolic process",0.0216185356795864,"GO:0006914","autophagy","BP","Serine/threonine-protein kinase unc-51"
"341","PGEN_.00g140080","vesicle-mediated transport",0.0344772162623812,"GO:0006897","endocytosis","BP","Serine/threonine-protein kinase unc-51"
