"","substanceBXH","geneSymbol","moduleColor","Uniprot","HGNC","GO.terms","GO.description","GS.taocTAOC","p.GS.taocTAOC","MM.pink","p.MM.pink","MM.blue","p.MM.blue","MM.green","p.MM.green","MM.yellow","p.MM.yellow","MM.black","p.MM.black","MM.brown","p.MM.brown","MM.grey","p.MM.grey","MM.turquoise","p.MM.turquoise","MM.red","p.MM.red"
"PGEN_.00g213740","PGEN_.00g213740","PGEN_.00g213740","green","P42577","FRIS_LYMST","GO:0004322; GO:0005623; GO:0005737; GO:0006826; GO:0006879; GO:0008199","cell [GO:0005623]; cytoplasm [GO:0005737]; ferric iron binding [GO:0008199]; ferroxidase activity [GO:0004322]; cellular iron ion homeostasis [GO:0006879]; iron ion transport [GO:0006826]",-0.449600902495629,0.00673525124674378,0.620094712686638,7.09448233739584e-05,0.319141821831554,0.0616645962131536,0.787702294556837,1.96425720847317e-08,0.225990757693896,0.191760956569435,0.155151538008258,0.373487448415423,0.60567077721921,0.000115557722956897,-0.258275702625323,0.134123743858038,-0.310290270583724,0.0696615150917069,-0.0488897532543429,0.780322981751393
"PGEN_.00g127990","PGEN_.00g127990","PGEN_.00g127990","green","Q60847","COCA1_MOUSE","GO:0003429; GO:0005595; GO:0005615; GO:0007155; GO:0031012; GO:0035987; GO:0062023","collagen type XII trimer [GO:0005595]; collagen-containing extracellular matrix [GO:0062023]; extracellular matrix [GO:0031012]; extracellular space [GO:0005615]; cell adhesion [GO:0007155]; endodermal cell differentiation [GO:0035987]; growth plate cartilage chondrocyte morphogenesis [GO:0003429]",-0.448987260533156,0.00681997520187043,0.497807462755941,0.00234280566317445,0.268839589500269,0.118377256934559,0.875479053535565,5.90598767314147e-12,-0.0126825689095998,0.94235603585278,-0.0825087898761318,0.637493703020821,0.741398508409543,3.49071091788928e-07,0.127321884251523,0.466084298320599,0.0177227632920681,0.91951138281073,-0.157605572476852,0.365881987142615
"PGEN_.00g341900","PGEN_.00g341900","PGEN_.00g341900","green",NA,NA,NA,NA,-0.448184896574947,0.00693213138185059,0.707970729127277,1.96438152454659e-06,0.421445832772745,0.0116874833436632,0.786668567811493,2.11048708512417e-08,0.0873167867398872,0.617943572301559,-0.154557742717853,0.375341639582338,0.333403083686765,0.0503225087358175,0.308322157407175,0.0715452835416784,0.183159408547397,0.292260938770557,-0.327804531060742,0.0545577649432877
"PGEN_.00g118430","PGEN_.00g118430","PGEN_.00g118430","green",NA,NA,NA,NA,-0.447003486718485,0.00710014431237782,0.702771064073709,2.51605682022097e-06,0.264842101437044,0.124164495061847,0.937115625901451,1.20203338931069e-16,0.0341085766284231,0.845771052237106,-0.12486662168725,0.474796206128618,0.595273521071043,0.000161913701823591,0.0436697985868993,0.803291159790777,-0.0999930697912719,0.56764830975854,-0.256668969702682,0.136647947967637
"PGEN_.00g283120","PGEN_.00g283120","PGEN_.00g283120","green",NA,NA,NA,NA,-0.446388051028155,0.00718903993913078,0.747466233026437,2.48021443308841e-07,0.584938081061848,0.000223869690652004,0.649984483520267,2.38078125513273e-05,0.347186124466967,0.0410088732323303,0.201025676586143,0.246880207662592,0.178883753460035,0.303865518567905,0.0739629729891655,0.672836231551979,0.0568476533001105,0.745662751944194,-0.0693443821991255,0.692234194344984
"PGEN_.00g273360","PGEN_.00g273360","PGEN_.00g273360","green",NA,NA,NA,NA,-0.443584423974962,0.00760615628764849,0.612137737406173,9.31285571714915e-05,0.285032681602167,0.096981781136987,0.883814583787901,2.0079349455519e-12,0.119338062465902,0.494720970446809,-0.109881222755581,0.529765060482282,0.666301546550717,1.24621137395256e-05,-0.0148059886177383,0.93272508858525,-0.114285733707276,0.513294976490251,-0.0780467377838026,0.655855316712589
"PGEN_.00g009920","PGEN_.00g009920","PGEN_.00g009920","green",NA,NA,NA,NA,-0.437872323696383,0.00852030152383457,0.734064924572801,5.2115419608509e-07,0.391941963962938,0.0198809923793586,0.91020493368697,3.50110494352048e-14,0.134205037720472,0.442119021214468,-0.145097908335948,0.405606534304477,0.537310853264032,0.000873696167009764,0.0791202091174989,0.651419244490807,-0.0151066701623148,0.931362049897864,-0.166097592501103,0.340283232437756
"PGEN_.00g061690","PGEN_.00g061690","PGEN_.00g061690","green",NA,NA,NA,NA,-0.431905322293861,0.009573630035137,0.568432934708324,0.000367394112858747,0.495680941867292,0.0024625126390573,0.667743142303884,1.1747084871517e-05,0.0815702449000058,0.641338755596492,0.0382169642456729,0.827457998149879,0.419399788112613,0.0121440831702524,0.20664892159055,0.23362982736097,0.195141146415914,0.261273987572939,-0.0982190836347899,0.574573185933606
"PGEN_.00g057130","PGEN_.00g057130","PGEN_.00g057130","green","Q95M17","CHIA_BOVIN","GO:0000272; GO:0002376; GO:0002532; GO:0004568; GO:0005576; GO:0005615; GO:0005737; GO:0006032; GO:0006915; GO:0008061; GO:0090197","cytoplasm [GO:0005737]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; chitin binding [GO:0008061]; chitinase activity [GO:0004568]; apoptotic process [GO:0006915]; chitin catabolic process [GO:0006032]; immune system process [GO:0002376]; polysaccharide catabolic process [GO:0000272]; positive regulation of chemokine secretion [GO:0090197]; production of molecular mediator involved in inflammatory response [GO:0002532]",-0.43171546783887,0.00960888332743304,0.546186530474282,0.00068829278060174,0.121653282486123,0.486325510528227,0.798785445374598,8.8657102030203e-09,0.0343111303125077,0.844866226613253,-0.00748460164134997,0.965963066311426,0.651847491606619,2.21545483418228e-05,-0.230865422280548,0.182097870901504,-0.338147259793174,0.0469429674957948,-0.0808294184425614,0.644380289828772
"PGEN_.00g146430","PGEN_.00g146430","PGEN_.00g146430","green","Q7ZY69","PESC_XENLA","GO:0000463; GO:0000466; GO:0005654; GO:0005730; GO:0030687; GO:0043021; GO:0051726; GO:0070545","nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; PeBoW complex [GO:0070545]; preribosome, large subunit precursor [GO:0030687]; ribonucleoprotein complex binding [GO:0043021]; maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000466]; maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000463]; regulation of cell cycle [GO:0051726]",-0.430422546146235,0.0098519070899557,0.712337767928274,1.58911150037087e-06,0.510082435292381,0.00174612728155082,0.62274686868472,6.46868885816987e-05,0.384413408225782,0.0226059828760512,0.010257644417964,0.953364245012919,0.21421301783928,0.216577130957942,0.095040928589771,0.587073704554639,0.0129450926293319,0.941164874592889,-0.0765281685463239,0.662150528999694
"PGEN_.00g046790","PGEN_.00g046790","PGEN_.00g046790","green","Q55G11","NCSEB_DICDI","GO:0005576; GO:0006672; GO:0017040; GO:0042759; GO:0046512; GO:0046514; GO:0102121","extracellular region [GO:0005576]; ceramidase activity [GO:0102121]; N-acylsphingosine amidohydrolase activity [GO:0017040]; ceramide catabolic process [GO:0046514]; ceramide metabolic process [GO:0006672]; long-chain fatty acid biosynthetic process [GO:0042759]; sphingosine biosynthetic process [GO:0046512]",-0.425040699977147,0.0109203861232938,0.623479691068329,6.30478486018268e-05,0.538129227027947,0.000854925006787707,0.73612133372255,4.66372443347872e-07,0.156191134659709,0.370254243843439,-0.0215123933576592,0.902375553177486,0.463703296050856,0.00502184714720266,0.331117451047901,0.0520186615778558,0.28645165207533,0.0952578470386373,-0.0809925224353314,0.643710160905714
"PGEN_.00g263770","PGEN_.00g263770","PGEN_.00g263770","green","Q9XTA0","DOPO_HORSE","GO:0004500; GO:0005507; GO:0005615; GO:0005737; GO:0006589; GO:0016021; GO:0016715; GO:0030658; GO:0030667; GO:0031418; GO:0034466; GO:0034774; GO:0042420; GO:0042421; GO:0042584","chromaffin granule lumen [GO:0034466]; chromaffin granule membrane [GO:0042584]; cytoplasm [GO:0005737]; extracellular space [GO:0005615]; integral component of membrane [GO:0016021]; secretory granule lumen [GO:0034774]; secretory granule membrane [GO:0030667]; transport vesicle membrane [GO:0030658]; copper ion binding [GO:0005507]; dopamine beta-monooxygenase activity [GO:0004500]; L-ascorbic acid binding [GO:0031418]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen [GO:0016715]; dopamine catabolic process [GO:0042420]; norepinephrine biosynthetic process [GO:0042421]; octopamine biosynthetic process [GO:0006589]",-0.422462476269121,0.0114660607386486,0.814530483355413,2.62119979014925e-09,0.622132035408627,6.60915606139409e-05,0.771438688749917,5.82009972305718e-08,0.185561242180606,0.285868384675608,0.125334790474135,0.473128473238547,0.227287293500518,0.189156437875963,0.250424056541604,0.146791187786778,0.180175415504424,0.300329466652977,-0.174104311497265,0.317178004181492
"PGEN_.00g305960","PGEN_.00g305960","PGEN_.00g305960","green","Q13637","RAB32_HUMAN","GO:0003924; GO:0005525; GO:0005739; GO:0005741; GO:0005769; GO:0005783; GO:0005802; GO:0005829; GO:0006886; GO:0007005; GO:0016020; GO:0016192; GO:0019882; GO:0030670; GO:0030742; GO:0032482; GO:0033162; GO:0035646; GO:0035650; GO:0035651; GO:0036461; GO:0042470; GO:0044233; GO:0045335; GO:0072657; GO:0090382; GO:1903232","cytosol [GO:0005829]; early endosome [GO:0005769]; endoplasmic reticulum [GO:0005783]; melanosome [GO:0042470]; melanosome membrane [GO:0033162]; membrane [GO:0016020]; mitochondria-associated endoplasmic reticulum membrane [GO:0044233]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]; phagocytic vesicle [GO:0045335]; phagocytic vesicle membrane [GO:0030670]; trans-Golgi network [GO:0005802]; AP-1 adaptor complex binding [GO:0035650]; AP-3 adaptor complex binding [GO:0035651]; BLOC-2 complex binding [GO:0036461]; GTP binding [GO:0005525]; GTP-dependent protein binding [GO:0030742]; GTPase activity [GO:0003924]; antigen processing and presentation [GO:0019882]; endosome to melanosome transport [GO:0035646]; intracellular protein transport [GO:0006886]; melanosome assembly [GO:1903232]; mitochondrion organization [GO:0007005]; phagosome maturation [GO:0090382]; protein localization to membrane [GO:0072657]; Rab protein signal transduction [GO:0032482]; vesicle-mediated transport [GO:0016192]",-0.420860358748471,0.0118166312233072,0.402407131207931,0.0165518564469612,0.30406642052408,0.0757546060981779,0.659544764746645,1.63701335184689e-05,-0.00554482781037156,0.974781078782871,0.0243535513646253,0.889556464658912,0.513432779876056,0.00160843814155789,0.226808924920358,0.190114487475262,0.181540319598074,0.296621452667048,-0.112917024577928,0.518385703638886
"PGEN_.00g279150","PGEN_.00g279150","PGEN_.00g279150","green","Q11D10","ASSY_CHESB","GO:0004055; GO:0005524; GO:0005737; GO:0006526","cytoplasm [GO:0005737]; argininosuccinate synthase activity [GO:0004055]; ATP binding [GO:0005524]; arginine biosynthetic process [GO:0006526]",-0.420538933691611,0.0118880449252195,0.544156301092029,0.00072731105347407,0.514712047704537,0.00155843321707294,0.72233807816213,9.63563250982659e-07,-0.0393129844461877,0.822587178477735,0.133439962156749,0.444749090089905,0.414005603181923,0.0134206646699611,0.379258956653854,0.0246446249876629,0.358058601627243,0.0346898066162981,-0.146331848437931,0.401581850078764
"PGEN_.00g034470","PGEN_.00g034470","PGEN_.00g034470","green","Q8CF82","ABCA5_RAT","GO:0000139; GO:0005319; GO:0005524; GO:0005764; GO:0005765; GO:0005770; GO:0005794; GO:0006869; GO:0010745; GO:0015918; GO:0016021; GO:0016887; GO:0031902; GO:0033344; GO:0034375; GO:0042626; GO:0043231","Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]; late endosome [GO:0005770]; late endosome membrane [GO:0031902]; lysosomal membrane [GO:0005765]; lysosome [GO:0005764]; ATP binding [GO:0005524]; ATPase activity [GO:0016887]; ATPase-coupled transmembrane transporter activity [GO:0042626]; lipid transporter activity [GO:0005319]; cholesterol efflux [GO:0033344]; high-density lipoprotein particle remodeling [GO:0034375]; lipid transport [GO:0006869]; negative regulation of macrophage derived foam cell differentiation [GO:0010745]; sterol transport [GO:0015918]",-0.419552130384279,0.0121095746906144,0.489505895006688,0.00284086364316463,0.436736659127785,0.00871279114894647,0.648099739889819,2.55933692219219e-05,0.0156359764704638,0.92896308643957,-0.0811580785762039,0.643030239534806,0.42496158940246,0.0109367964030065,0.473254526157393,0.00408761909864312,0.385492247790061,0.0221974846223474,-0.271863000426396,0.11413599293261
"PGEN_.00g019450","PGEN_.00g019450","PGEN_.00g019450","green","Q9DGJ3","NPC2_DANRE","GO:0005576; GO:0005764; GO:0005783; GO:0008203; GO:0015485; GO:0015918; GO:0032367; GO:0032934; GO:0033344","endoplasmic reticulum [GO:0005783]; extracellular region [GO:0005576]; lysosome [GO:0005764]; cholesterol binding [GO:0015485]; sterol binding [GO:0032934]; cholesterol efflux [GO:0033344]; cholesterol metabolic process [GO:0008203]; intracellular cholesterol transport [GO:0032367]; sterol transport [GO:0015918]",-0.41771783488037,0.0125306324994316,0.382804079431482,0.0232269096982605,0.187567600230027,0.280598021969779,0.704077125302866,2.36555839613481e-06,-0.00245402166307532,0.988837221582603,0.122718636599889,0.482487156480975,0.706783010176999,2.07960878410544e-06,-0.106453145778553,0.542758645312002,-0.151017569079243,0.386508329602695,-0.0542005847437267,0.757141222955043
"PGEN_.00g004170","PGEN_.00g004170","PGEN_.00g004170","green","P13668","STMN1_RAT","GO:0000281; GO:0005737; GO:0005829; GO:0005874; GO:0007019; GO:0007052; GO:0007409; GO:0007420; GO:0009615; GO:0015631; GO:0016020; GO:0031110; GO:0031115; GO:0031175; GO:0035024; GO:0035556; GO:0043005; GO:0048012; GO:0051272; GO:0051493; GO:0051497; GO:0061436; GO:0070495; GO:1905098","cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020]; microtubule [GO:0005874]; neuron projection [GO:0043005]; tubulin binding [GO:0015631]; axonogenesis [GO:0007409]; brain development [GO:0007420]; establishment of skin barrier [GO:0061436]; hepatocyte growth factor receptor signaling pathway [GO:0048012]; intracellular signal transduction [GO:0035556]; microtubule depolymerization [GO:0007019]; mitotic cytokinesis [GO:0000281]; mitotic spindle organization [GO:0007052]; negative regulation of guanyl-nucleotide exchange factor activity [GO:1905098]; negative regulation of microtubule polymerization [GO:0031115]; negative regulation of Rho protein signal transduction [GO:0035024]; negative regulation of stress fiber assembly [GO:0051497]; negative regulation of thrombin-activated receptor signaling pathway [GO:0070495]; neuron projection development [GO:0031175]; positive regulation of cellular component movement [GO:0051272]; regulation of cytoskeleton organization [GO:0051493]; regulation of microtubule polymerization or depolymerization [GO:0031110]; response to virus [GO:0009615]",-0.412911434693901,0.0136929432947516,0.56047212685769,0.000462276742031971,0.571082708372197,0.00033990573762364,0.635214904624105,4.14255293256626e-05,0.0510453185502329,0.770890236560528,0.182676501008725,0.293557180270177,0.334503928518345,0.0495215009038731,0.403443362725021,0.0162492712055779,0.351921103962148,0.0381513184297096,-0.294326049802674,0.0861130467686785
"PGEN_.00g052650","PGEN_.00g052650","PGEN_.00g052650","green","Q4ZJM9","C1QL4_MOUSE","GO:0005581; GO:0005615; GO:0042802; GO:0045599; GO:0048147; GO:0070373","collagen trimer [GO:0005581]; extracellular space [GO:0005615]; identical protein binding [GO:0042802]; negative regulation of ERK1 and ERK2 cascade [GO:0070373]; negative regulation of fat cell differentiation [GO:0045599]; negative regulation of fibroblast proliferation [GO:0048147]",-0.409438701040656,0.0145881196916873,0.74660471138697,2.60504130413257e-07,0.322154523955243,0.0591145621394289,0.928745567347008,8.87100864487552e-16,0.0958711906779446,0.58379649569024,-0.175843665562787,0.312291687338882,0.535183849016975,0.000924197279446133,0.143694741958967,0.410210977791523,-0.014832963403791,0.932602799722663,-0.211149529538332,0.223377510080025
"PGEN_.00g265640","PGEN_.00g265640","PGEN_.00g265640","green","B7PY76","WDR12_IXOSC","GO:0000463; GO:0000466; GO:0005654; GO:0030687; GO:0043021; GO:0070545","nucleoplasm [GO:0005654]; PeBoW complex [GO:0070545]; preribosome, large subunit precursor [GO:0030687]; ribonucleoprotein complex binding [GO:0043021]; maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000466]; maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000463]",-0.405788439459316,0.0155815712841256,0.718742494402781,1.15626549393683e-06,0.548625527728139,0.000643878222066807,0.606390131259788,0.000112843084417605,0.322936297369392,0.0584666794907472,0.127999195473373,0.463696013957468,0.150530294103117,0.388060316823948,0.161549662168511,0.353853465131794,0.0869995087918936,0.619225948448823,-0.103031818391372,0.555875736669834
"PGEN_.00g276360","PGEN_.00g276360","PGEN_.00g276360","green","A1A547","PGRP3_MOUSE","GO:0005615; GO:0008270; GO:0008745; GO:0009253; GO:0016019; GO:0016045; GO:0019730; GO:0031640; GO:0032689; GO:0032827; GO:0032991; GO:0042834; GO:0044117; GO:0045087; GO:0046982; GO:0050830; GO:0051714; GO:0061844","extracellular space [GO:0005615]; protein-containing complex [GO:0032991]; N-acetylmuramoyl-L-alanine amidase activity [GO:0008745]; peptidoglycan binding [GO:0042834]; peptidoglycan receptor activity [GO:0016019]; protein heterodimerization activity [GO:0046982]; zinc ion binding [GO:0008270]; antimicrobial humoral immune response mediated by antimicrobial peptide [GO:0061844]; antimicrobial humoral response [GO:0019730]; defense response to Gram-positive bacterium [GO:0050830]; detection of bacterium [GO:0016045]; growth of symbiont in host [GO:0044117]; innate immune response [GO:0045087]; killing of cells of other organism [GO:0031640]; negative regulation of interferon-gamma production [GO:0032689]; negative regulation of natural killer cell differentiation involved in immune response [GO:0032827]; peptidoglycan catabolic process [GO:0009253]; positive regulation of cytolysis in other organism [GO:0051714]",-0.405725198954982,0.0155992705824384,0.455938364312773,0.00591169372465351,0.0791353907602911,0.651356590900643,0.85563510154662,5.80650509095756e-11,-0.0344182157704427,0.844387944975637,-0.175461291653008,0.313361800792521,0.798189236859808,9.26481206937994e-09,-0.100850092294541,0.564316575709845,-0.218310739334866,0.207705079131918,-0.29588733377567,0.0843830692256412
"PGEN_.00g145490","PGEN_.00g145490","PGEN_.00g145490","green","A7MCS3","CP089_DANRE","GO:0005576; GO:0005829; GO:0016020","cytosol [GO:0005829]; extracellular region [GO:0005576]; membrane [GO:0016020]",-0.4031406133473,0.0163371926162249,0.612002619102256,9.35539078175081e-05,0.202205055316988,0.244060433214485,0.920196983513204,5.39284192325514e-15,0.0741065474223436,0.672236459326383,-0.195993325365297,0.259155984894381,0.675999261385391,8.32251444430925e-06,-0.00643565505334571,0.970731042471541,-0.174648446828113,0.315644269289358,-0.246400395350178,0.153610997711243
"PGEN_.00g092070","PGEN_.00g092070","PGEN_.00g092070","green","Q90744","NAGAB_CHICK","GO:0004557; GO:0005737; GO:0005764; GO:0008456; GO:0009311; GO:0016139; GO:0046477","cytoplasm [GO:0005737]; lysosome [GO:0005764]; alpha-galactosidase activity [GO:0004557]; alpha-N-acetylgalactosaminidase activity [GO:0008456]; glycoside catabolic process [GO:0016139]; glycosylceramide catabolic process [GO:0046477]; oligosaccharide metabolic process [GO:0009311]",-0.401542606643904,0.0168078988202974,0.553365734475634,0.000564762447446453,0.479613216923131,0.00355259725617553,0.62975925551708,5.04653662060572e-05,0.0240412600119177,0.890964212101999,0.102848163362326,0.556584004683224,0.286139206904852,0.0956354183640676,0.337318181071683,0.0475200600005416,0.270061039648439,0.1166498325934,-0.274554986347458,0.110456573075758
"PGEN_.00g311940","PGEN_.00g311940","PGEN_.00g311940","green",NA,NA,NA,NA,-0.400004039114697,0.0172717682069908,0.485045607168418,0.00314471124140502,0.177390195621129,0.307987019948103,0.899421875102326,2.09462672754553e-13,-0.0669701719040514,0.702282205213913,-0.163942316750075,0.346674049785321,0.812803313994482,3.01263106605092e-09,0.0461471737840758,0.792369057933232,-0.0663423045169588,0.704947834868298,-0.150120931656956,0.389366944345009
"PGEN_.00g281730","PGEN_.00g281730","PGEN_.00g281730","green","A0A1P8AWH8","XYN1_ARATH","GO:0005576; GO:0005618; GO:0031176; GO:0045493","cell wall [GO:0005618]; extracellular region [GO:0005576]; endo-1,4-beta-xylanase activity [GO:0031176]; xylan catabolic process [GO:0045493]",-0.399553813805854,0.0174095156796538,0.513633891872676,0.00160048489647338,0.109529418339911,0.531091541631233,0.847339659133692,1.36800682121745e-10,-0.0630899032197336,0.718810736780822,-0.277090473472435,0.107073431025012,0.674738763942595,8.77828325632797e-06,0.0120737408833363,0.945118968977024,-0.123120722707151,0.481042577252127,-0.215627943086798,0.213484738067714
"PGEN_.00g147340","PGEN_.00g147340","PGEN_.00g147340","green",NA,NA,NA,NA,-0.397961694314257,0.0179040160193357,0.634032738557396,4.32496773895366e-05,0.254565541648375,0.14000507820679,0.880513697602094,3.10770439222508e-12,0.00422216955112879,0.980795496007664,-0.120820518896791,0.489336792600195,0.566533003905697,0.000388305220713833,0.00924644988990696,0.95795729682912,-0.112404823400435,0.520297144095854,-0.18475112080809,0.288014395589527
"PGEN_.00g059510","PGEN_.00g059510","PGEN_.00g059510","green","A7T167","GDAP2_NEMVE","","",-0.394516113097044,0.019014443032061,0.399492126723124,0.0174284603184533,0.361156424191239,0.0330423610925569,0.658679046287072,1.69440601500552e-05,-0.120385579925236,0.49091333404781,-0.0755677661276187,0.666143688114009,0.532098447251734,0.00100203310349314,0.342068346783162,0.0442893492718788,0.319833856183607,0.0610712944431125,-0.0996857742315019,0.568845125743672
"PGEN_.00g045110","PGEN_.00g045110","PGEN_.00g045110","green","Q8IYN6","UBAD2_HUMAN","","",-0.394039668919201,0.0191724124383328,0.639107823241297,3.58992895745137e-05,0.478574309142449,0.00363561998538375,0.630915319923229,4.84132584824456e-05,-0.00063305312130895,0.997120303756257,-0.130373558983542,0.455375290461761,0.132342872669369,0.448535316740132,0.401160614227544,0.0169220830460764,0.325264189431737,0.0565707274904537,-0.224392741923137,0.195005570039437
"PGEN_.00g345610","PGEN_.00g345610","PGEN_.00g345610","green","Q9GKL8","CATL1_CHLAE","GO:0004197; GO:0005764; GO:0046718","lysosome [GO:0005764]; cysteine-type endopeptidase activity [GO:0004197]; viral entry into host cell [GO:0046718]",-0.389241131501969,0.0208252714420459,0.535608643721485,0.000913910309841986,0.115053925834493,0.510448710470441,0.883065176446621,2.21979493919421e-12,-0.00812078031755018,0.963071877446142,-0.168156482421762,0.334245942978513,0.749440165271006,2.21466413292585e-07,-0.0595613836660487,0.733950869595928,-0.219102039150628,0.206021220027407,-0.233981243486392,0.176104795846011
"PGEN_.00g254320","PGEN_.00g254320","PGEN_.00g254320","green","Q8SPP7","PGRP1_BOVIN","GO:0005615; GO:0008270; GO:0008745; GO:0009253; GO:0016019; GO:0016045; GO:0019730; GO:0031640; GO:0032689; GO:0032827; GO:0042834; GO:0044117; GO:0045087; GO:0050728; GO:0050830; GO:0050832; GO:0051714; GO:0061844","extracellular space [GO:0005615]; N-acetylmuramoyl-L-alanine amidase activity [GO:0008745]; peptidoglycan binding [GO:0042834]; peptidoglycan receptor activity [GO:0016019]; zinc ion binding [GO:0008270]; antimicrobial humoral immune response mediated by antimicrobial peptide [GO:0061844]; antimicrobial humoral response [GO:0019730]; defense response to fungus [GO:0050832]; defense response to Gram-positive bacterium [GO:0050830]; detection of bacterium [GO:0016045]; growth of symbiont in host [GO:0044117]; innate immune response [GO:0045087]; killing of cells of other organism [GO:0031640]; negative regulation of inflammatory response [GO:0050728]; negative regulation of interferon-gamma production [GO:0032689]; negative regulation of natural killer cell differentiation involved in immune response [GO:0032827]; peptidoglycan catabolic process [GO:0009253]; positive regulation of cytolysis in other organism [GO:0051714]",-0.383376099078242,0.0230046101470815,0.596671194224417,0.000154840706320451,0.388315677941612,0.021157284301568,0.606794048571666,0.000111344065093827,0.167302528316881,0.336741954279612,0.0797358982691218,0.648880225064586,0.21861802585509,0.20705005700022,0.0108583805832733,0.950636268790599,-0.0261400035965918,0.881510001840579,-0.0373760493830178,0.83119941110644
"PGEN_.00g267670","PGEN_.00g267670","PGEN_.00g267670","green",NA,NA,NA,NA,-0.381647604952588,0.0236817746929393,0.554108089138462,0.00055318707139389,0.389011245397203,0.0209073377670137,0.544040480061977,0.000729594860738233,0.141802219226257,0.416467902294338,0.173915705181581,0.317710707879554,0.217057314119278,0.210391764235998,-0.0658123554224126,0.707200442966563,-0.0669826877978041,0.702229103978571,0.291217703076325,0.0896384520583059
"PGEN_.00g297740","PGEN_.00g297740","PGEN_.00g297740","green",NA,NA,NA,NA,-0.37959546080325,0.0245070572265062,0.69259767772276,4.02365864459814e-06,0.383092222368557,0.0231147097285496,0.851109120259412,9.32725088300693e-11,0.146454875894592,0.401181834517988,-0.125322597424365,0.473171868868005,0.504583182877628,0.00199457848937674,0.0885369065065187,0.613022447071767,-0.0233249284059287,0.894194524583785,-0.0559342656863731,0.749617529275848
"PGEN_.00g290650","PGEN_.00g290650","PGEN_.00g290650","green",NA,NA,NA,NA,-0.373796214464834,0.0269685685056217,0.751851920037079,1.92576960508466e-07,0.346165264399154,0.0416470618982411,0.848918562736653,1.16671119439785e-10,0.154350247088366,0.375990843902569,-0.0999966251649027,0.567634469468391,0.404180099999592,0.0160369700744618,-0.019789057553948,0.910163166600605,-0.134622410217253,0.440687823508142,-0.134273752990904,0.441883217757342
"PGEN_.00g163860","PGEN_.00g163860","PGEN_.00g163860","green",NA,NA,NA,NA,-0.373365486286256,0.0271592285023274,0.393328093533255,0.0194103770392475,0.0744119171016939,0.670961460454067,0.746804116562738,2.57564621675291e-07,-0.0840860730761204,0.63105280405059,-0.212720699976707,0.219871831404392,0.663246861035383,1.41095849158493e-05,0.031875634919006,0.855758417690916,-0.0973119457315284,0.578128925973918,-0.283777834751238,0.098526048463134
"PGEN_.00g108910","PGEN_.00g108910","PGEN_.00g108910","green","Q923P0","COKA1_MOUSE","GO:0003429; GO:0005581; GO:0005615; GO:0031012; GO:0062023","collagen trimer [GO:0005581]; collagen-containing extracellular matrix [GO:0062023]; extracellular matrix [GO:0031012]; extracellular space [GO:0005615]; growth plate cartilage chondrocyte morphogenesis [GO:0003429]",-0.372227125713014,0.027668463652897,0.389341519181308,0.0207895184191579,0.0578593264095337,0.741289871036688,0.727721721069191,7.29505655619036e-07,-0.123673942507974,0.479058695534385,-0.224494591680928,0.19479763586328,0.655784001237507,1.89984832840394e-05,0.0078787290663869,0.964171855236092,-0.0991192740682952,0.571054467443415,-0.215414258448163,0.213949798248248
