"","substanceBXH","geneSymbol","moduleColor","Uniprot","HGNC","GO.terms","GO.description","GS.taocTAOC","p.GS.taocTAOC","MM.pink","p.MM.pink","MM.blue","p.MM.blue","MM.green","p.MM.green","MM.yellow","p.MM.yellow","MM.black","p.MM.black","MM.brown","p.MM.brown","MM.grey","p.MM.grey","MM.turquoise","p.MM.turquoise","MM.red","p.MM.red"
"PGEN_.00g182960","PGEN_.00g182960","PGEN_.00g182960","blue","Q6DDL7","UN93A_XENLA","GO:0016021","integral component of membrane [GO:0016021]",-0.49015041225516,0.0027991420594922,0.450546132189351,0.00660651052409564,0.544532039563948,0.000719945587558938,0.104301199104792,0.550991859229087,0.459606175872945,0.00547579547575065,0.498796900728081,0.00228886112950262,-0.21605741806475,0.212552140223731,-0.0482934654586337,0.782937852151257,0.0197713149531433,0.910243388035736,0.207105253851987,0.232576063056182
"PGEN_.00g231250","PGEN_.00g231250","PGEN_.00g231250","blue","Q03049","YD541_YEAST","GO:0016491; GO:0016616; GO:0033721; GO:0050662; GO:1901426","aldehyde dehydrogenase (NADP+) activity [GO:0033721]; coenzyme binding [GO:0050662]; oxidoreductase activity [GO:0016491]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]; response to furfural [GO:1901426]",-0.489489072443266,0.00284195982687858,0.649135465894356,2.45976838678089e-05,0.732425466627934,5.68993446203598e-07,0.617703360273703,7.70495538093674e-05,0.185799444215268,0.285239353404282,0.279821575276567,0.103517485339371,0.207719044498943,0.231163774236566,0.451757153083578,0.00644465565673047,0.454991154971106,0.00602899067166527,-0.07036892966357,0.687913944416289
"PGEN_.00g126550","PGEN_.00g126550","PGEN_.00g126550","blue","Q9BZE4","NOG1_HUMAN","GO:0000079; GO:0000463; GO:0001649; GO:0003723; GO:0003924; GO:0005525; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005829; GO:0008156; GO:0008285; GO:0016020; GO:0022408; GO:0030336; GO:0031397; GO:0031965; GO:0033342; GO:0048471; GO:0050821","cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020]; nuclear membrane [GO:0031965]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; RNA binding [GO:0003723]; maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000463]; negative regulation of cell migration [GO:0030336]; negative regulation of cell population proliferation [GO:0008285]; negative regulation of cell-cell adhesion [GO:0022408]; negative regulation of collagen binding [GO:0033342]; negative regulation of DNA replication [GO:0008156]; negative regulation of protein ubiquitination [GO:0031397]; osteoblast differentiation [GO:0001649]; protein stabilization [GO:0050821]; regulation of cyclin-dependent protein serine/threonine kinase activity [GO:0000079]",-0.487903750408073,0.00294692788118094,0.742695234738427,3.24741316965071e-07,0.861274792353037,3.14387954319266e-11,0.478755476873898,0.00362102233963939,0.334180898114218,0.049755483061339,0.361204501842004,0.0330173054198496,-0.0687963114193652,0.694549203526361,0.277683110346012,0.106294076061258,0.3815256478171,0.0237301694237952,0.0833825067530629,0.633922580741633
"PGEN_.00g026310","PGEN_.00g026310","PGEN_.00g026310","blue","P62861","RS30_HUMAN","GO:0000184; GO:0002227; GO:0003723; GO:0003735; GO:0005615; GO:0005654; GO:0005829; GO:0006412; GO:0006413; GO:0006614; GO:0015935; GO:0019083; GO:0019731; GO:0022627; GO:0050830; GO:0061844","cytosol [GO:0005829]; cytosolic small ribosomal subunit [GO:0022627]; extracellular space [GO:0005615]; nucleoplasm [GO:0005654]; small ribosomal subunit [GO:0015935]; RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]; antibacterial humoral response [GO:0019731]; antimicrobial humoral immune response mediated by antimicrobial peptide [GO:0061844]; defense response to Gram-positive bacterium [GO:0050830]; innate immune response in mucosa [GO:0002227]; nuclear-transcribed mRNA catabolic process, nonsense-mediated decay [GO:0000184]; SRP-dependent cotranslational protein targeting to membrane [GO:0006614]; translation [GO:0006412]; translational initiation [GO:0006413]; viral transcription [GO:0019083]",-0.487877292659846,0.00294870793885172,0.6742846754746,8.94795823538619e-06,0.903441022422996,1.10209694534028e-13,0.273152825625835,0.112361740195232,0.553100131311743,0.000568955847996416,0.595686748418894,0.000159792982709248,-0.180938389146738,0.298253092052678,0.174862672574553,0.31504171540774,0.329859147310666,0.0529717178410665,0.145126052505616,0.405514482501591
"PGEN_.00g067550","PGEN_.00g067550","PGEN_.00g067550","blue","Q4R5P3","RL10A_MACFA","GO:0003723; GO:0003735; GO:0006412; GO:0015934","large ribosomal subunit [GO:0015934]; RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]",-0.485659855892983,0.00310125895929834,0.625571419835718,5.85733867016102e-05,0.955492682758689,4.60083083005706e-19,0.233873075834663,0.176310469403711,0.537607361825768,0.000866853461073637,0.517795001745193,0.00144349004612923,-0.20937278223866,0.227387598355675,0.438238505542802,0.00845901344220797,0.557134112811988,0.000508151468718702,0.127101033787345,0.466864450638679
"PGEN_.00g045870","PGEN_.00g045870","PGEN_.00g045870","blue","Q9CXL3","CG050_MOUSE","","",-0.48553069496929,0.00311035229590965,0.798243200608465,9.22801643108112e-09,0.764809069661974,8.83835914424636e-08,0.551141373506566,0.00060074393156746,0.416571871356822,0.012799905872447,0.36026358922759,0.033510488802757,0.00252199187680314,0.988528060807162,0.189328502732271,0.276024623546163,0.231452284848137,0.180958198656297,-0.04330502752398,0.804902492590252
"PGEN_.00g098240","PGEN_.00g098240","PGEN_.00g098240","blue","Q9VZZ9","DOS_DROME","GO:0005737; GO:0005886; GO:0007465; GO:0008293; GO:0008595; GO:0042169; GO:0042461; GO:0045500; GO:0046578","cytoplasm [GO:0005737]; plasma membrane [GO:0005886]; SH2 domain binding [GO:0042169]; anterior/posterior axis specification, embryo [GO:0008595]; photoreceptor cell development [GO:0042461]; R7 cell fate commitment [GO:0007465]; regulation of Ras protein signal transduction [GO:0046578]; sevenless signaling pathway [GO:0045500]; torso signaling pathway [GO:0008293]",-0.484774499122111,0.00316405719706388,0.518837224866182,0.0014063533619838,0.849531836234287,1.09623289936237e-10,0.114419382517982,0.512799222105332,0.473506901273762,0.004065126673694,0.436904010642836,0.00868419527542999,-0.280658631724016,0.10244574785664,0.522850470448176,0.00127107421480315,0.622586360277299,6.50509719855116e-05,0.0142730183177365,0.935141590205664
"PGEN_.00g047950","PGEN_.00g047950","PGEN_.00g047950","blue","Q9QXV1","CBX8_MOUSE","GO:0000122; GO:0000151; GO:0000790; GO:0000792; GO:0003727; GO:0005634; GO:0005654; GO:0006342; GO:0008284; GO:0016574; GO:0031519; GO:0032967; GO:0035064; GO:0035102; GO:0045739; GO:0070301; GO:0097027","heterochromatin [GO:0000792]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; PcG protein complex [GO:0031519]; PRC1 complex [GO:0035102]; ubiquitin ligase complex [GO:0000151]; methylated histone binding [GO:0035064]; single-stranded RNA binding [GO:0003727]; ubiquitin-protein transferase activator activity [GO:0097027]; cellular response to hydrogen peroxide [GO:0070301]; chromatin silencing [GO:0006342]; histone ubiquitination [GO:0016574]; negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of collagen biosynthetic process [GO:0032967]; positive regulation of DNA repair [GO:0045739]",-0.484651926743945,0.00317283770446437,0.820304422642273,1.62860134411408e-09,0.752434368740257,1.86140838389269e-07,0.525185701069039,0.00119774481256926,0.446702392910182,0.0071435170804687,0.158920970696909,0.361843584257593,-0.0437965980607964,0.802731224552947,0.204406047151675,0.23885596822553,0.234713472539776,0.17471699596062,-0.114054040334376,0.514154979136741
"PGEN_.00g085430","PGEN_.00g085430","PGEN_.00g085430","blue","Q1KSC7","RL31_MARMO","GO:0003735; GO:0005840; GO:0006412","ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]",-0.48450275701609,0.0031835520693358,0.628833045431068,5.21657687940195e-05,0.873058099399785,7.96407564577406e-12,0.248197716266738,0.150536833144676,0.533675354640312,0.000961558506082317,0.731942150388103,5.83846832193088e-07,-0.166886691752938,0.337961524997131,0.0755359471622356,0.666276140280277,0.244159550265067,0.157507199458666,0.270222535434985,0.116422859410868
"PGEN_.00g181510","PGEN_.00g181510","PGEN_.00g181510","blue",NA,NA,NA,NA,-0.483093125917315,0.00328636293876198,0.456591411076544,0.00583197066739493,0.684205982987194,5.84435229116797e-06,0.270621586661063,0.115863434426377,0.336652177358342,0.0479877490445187,0.522243604971219,0.00129076545123233,0.0162695030138836,0.926092578955252,0.218140622774261,0.208068320963524,0.324424888476455,0.0572485892509402,0.0724154921358311,0.679313261697542
"PGEN_.00g229520","PGEN_.00g229520","PGEN_.00g229520","blue","Q9SKB3","PARG1_ARATH","GO:0004649; GO:0005634; GO:0005737; GO:0005975; GO:0006282; GO:0006970; GO:0006974; GO:0006979; GO:0009225; GO:0009414; GO:0048511; GO:0050832; GO:0090332; GO:1990966","cytoplasm [GO:0005737]; nucleus [GO:0005634]; poly(ADP-ribose) glycohydrolase activity [GO:0004649]; ATP generation from poly-ADP-D-ribose [GO:1990966]; carbohydrate metabolic process [GO:0005975]; cellular response to DNA damage stimulus [GO:0006974]; defense response to fungus [GO:0050832]; nucleotide-sugar metabolic process [GO:0009225]; regulation of DNA repair [GO:0006282]; response to osmotic stress [GO:0006970]; response to oxidative stress [GO:0006979]; response to water deprivation [GO:0009414]; rhythmic process [GO:0048511]; stomatal closure [GO:0090332]",-0.483031302410467,0.00329093723862793,0.383082304066383,0.023118564345268,0.595524567908978,0.000160622320239375,0.398034706881163,0.0178810850039557,0.0773807513794764,0.658613318437464,0.194914662168217,0.261838804819419,0.174171843127917,0.316987402292952,0.626316546103792,5.7050032723399e-05,0.604632031780126,0.00011958122208981,-0.0507884367559215,0.77201268469619
"PGEN_.00g046570","PGEN_.00g046570","PGEN_.00g046570","blue","Q6P1R4","DUS1L_HUMAN","GO:0017150; GO:0050660","flavin adenine dinucleotide binding [GO:0050660]; tRNA dihydrouridine synthase activity [GO:0017150]",-0.482942435362305,0.0032975221638841,0.421933790766906,0.0115807601077591,0.553761794357426,0.000558560303441536,0.254888215036438,0.139486191114,0.0594776232268249,0.734311495550606,0.383263712648334,0.0230481463911145,0.00425280171731042,0.980656191792239,0.173230319867002,0.319651229863165,0.279142688598594,0.104392931252257,-0.056456084013421,0.747357389042373
"PGEN_.00g128160","PGEN_.00g128160","PGEN_.00g128160","blue","P05067","A4_HUMAN","GO:0000122; GO:0000185; GO:0000187; GO:0000978; GO:0000979; GO:0001664; GO:0001774; GO:0001878; GO:0001934; GO:0001967; GO:0002265; GO:0002576; GO:0003677; GO:0004867; GO:0005102; GO:0005109; GO:0005158; GO:0005178; GO:0005576; GO:0005615; GO:0005623; GO:0005634; GO:0005641; GO:0005737; GO:0005739; GO:0005768; GO:0005769; GO:0005788; GO:0005790; GO:0005791; GO:0005794; GO:0005796; GO:0005798; GO:0005829; GO:0005886; GO:0005887; GO:0005905; GO:0005911; GO:0006357; GO:0006378; GO:0006417; GO:0006468; GO:0006878; GO:0006897; GO:0006979; GO:0007155; GO:0007176; GO:0007186; GO:0007189; GO:0007193; GO:0007204; GO:0007219; GO:0007409; GO:0007611; GO:0007612; GO:0007613; GO:0007617; GO:0007626; GO:0008021; GO:0008088; GO:0008201; GO:0008203; GO:0008285; GO:0008306; GO:0008344; GO:0008542; GO:0009986; GO:0009987; GO:0010288; GO:0010468; GO:0010628; GO:0010629; GO:0010739; GO:0010800; GO:0010823; GO:0010971; GO:0014005; GO:0016020; GO:0016021; GO:0016199; GO:0016322; GO:0016358; GO:0016504; GO:0019722; GO:0019731; GO:0019732; GO:0019899; GO:0030111; GO:0030134; GO:0030198; GO:0030424; GO:0030546; GO:0030549; GO:0030900; GO:0031093; GO:0031175; GO:0031594; GO:0031904; GO:0032092; GO:0032588; GO:0032640; GO:0032930; GO:0032991; GO:0033130; GO:0033138; GO:0034121; GO:0034185; GO:0034363; GO:0034364; GO:0035066; GO:0035235; GO:0035253; GO:0040014; GO:0042056; GO:0042157; GO:0042327; GO:0042535; GO:0042802; GO:0042803; GO:0043065; GO:0043197; GO:0043198; GO:0043204; GO:0043235; GO:0043280; GO:0043395; GO:0043410; GO:0043525; GO:0043687; GO:0044267; GO:0044304; GO:0045080; GO:0045087; GO:0045121; GO:0045177; GO:0045202; GO:0045410; GO:0045429; GO:0045665; GO:0045666; GO:0045745; GO:0045821; GO:0045931; GO:0045944; GO:0046330; GO:0046875; GO:0046914; GO:0046982; GO:0046983; GO:0048143; GO:0048169; GO:0048471; GO:0048669; GO:0048786; GO:0050725; GO:0050730; GO:0050750; GO:0050786; GO:0050803; GO:0050808; GO:0050829; GO:0050830; GO:0050867; GO:0050885; GO:0050890; GO:0051044; GO:0051087; GO:0051091; GO:0051092; GO:0051124; GO:0051233; GO:0051247; GO:0051260; GO:0051262; GO:0051402; GO:0051425; GO:0051563; GO:0051897; GO:0055037; GO:0061098; GO:0061844; GO:0061903; GO:0070062; GO:0070206; GO:0070374; GO:0070381; GO:0070555; GO:0070851; GO:0071280; GO:0071287; GO:0071320; GO:0071874; GO:0090026; GO:0090090; GO:0090647; GO:0097449; GO:0097645; GO:0098815; GO:0106003; GO:0150003; GO:1900122; GO:1900181; GO:1900221; GO:1900272; GO:1900273; GO:1901215; GO:1901216; GO:1901224; GO:1902004; GO:1902715; GO:1902894; GO:1902949; GO:1902950; GO:1902961; GO:1903048; GO:1903223; GO:1903523; GO:1904022; GO:1904399; GO:1904472; GO:1904591; GO:1904646; GO:1905606; GO:1905893; GO:1905896; GO:1905898; GO:1905906; GO:1905908; GO:1905945; GO:1990000; GO:1990090; GO:1990535; GO:1990761; GO:1990777; GO:1990812; GO:2000310; GO:2000406; GO:2000463","amyloid-beta complex [GO:0106003]; apical part of cell [GO:0045177]; astrocyte projection [GO:0097449]; axon [GO:0030424]; cell [GO:0005623]; cell surface [GO:0009986]; cell-cell junction [GO:0005911]; ciliary rootlet [GO:0035253]; clathrin-coated pit [GO:0005905]; COPII-coated ER to Golgi transport vesicle [GO:0030134]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendritic shaft [GO:0043198]; dendritic spine [GO:0043197]; early endosome [GO:0005769]; endoplasmic reticulum lumen [GO:0005788]; endosome [GO:0005768]; endosome lumen [GO:0031904]; endosome to plasma membrane transport vesicle [GO:0070381]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; Golgi apparatus [GO:0005794]; Golgi lumen [GO:0005796]; Golgi-associated vesicle [GO:0005798]; growth cone filopodium [GO:1990812]; growth cone lamellipodium [GO:1990761]; high-density lipoprotein particle [GO:0034364]; integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]; intermediate-density lipoprotein particle [GO:0034363]; lipoprotein particle [GO:1990777]; main axon [GO:0044304]; membrane [GO:0016020]; membrane raft [GO:0045121]; mitochondrion [GO:0005739]; neuromuscular junction [GO:0031594]; nuclear envelope lumen [GO:0005641]; nucleus [GO:0005634]; perikaryon [GO:0043204]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; platelet alpha granule lumen [GO:0031093]; presynaptic active zone [GO:0048786]; protein-containing complex [GO:0032991]; receptor complex [GO:0043235]; recycling endosome [GO:0055037]; rough endoplasmic reticulum [GO:0005791]; smooth endoplasmic reticulum [GO:0005790]; spindle midzone [GO:0051233]; synapse [GO:0045202]; synaptic vesicle [GO:0008021]; trans-Golgi network membrane [GO:0032588]; acetylcholine receptor activator activity [GO:0030549]; acetylcholine receptor binding [GO:0033130]; amylin binding [GO:0097645]; apolipoprotein binding [GO:0034185]; chaperone binding [GO:0051087]; chemoattractant activity [GO:0042056]; DNA binding [GO:0003677]; enzyme binding [GO:0019899]; ephrin receptor binding [GO:0046875]; frizzled binding [GO:0005109]; G protein-coupled receptor binding [GO:0001664]; growth factor receptor binding [GO:0070851]; heparan sulfate binding [GO:1904399]; heparan sulfate proteoglycan binding [GO:0043395]; heparin binding [GO:0008201]; identical protein binding [GO:0042802]; insulin receptor binding [GO:0005158]; integrin binding [GO:0005178]; low-density lipoprotein particle receptor binding [GO:0050750]; peptidase activator activity [GO:0016504]; protein dimerization activity [GO:0046983]; protein heterodimerization activity [GO:0046982]; protein homodimerization activity [GO:0042803]; PTB domain binding [GO:0051425]; RAGE receptor binding [GO:0050786]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; RNA polymerase II core promoter sequence-specific DNA binding [GO:0000979]; serine-type endopeptidase inhibitor activity [GO:0004867]; signaling receptor activator activity [GO:0030546]; signaling receptor binding [GO:0005102]; transition metal ion binding [GO:0046914]; activation of MAPK activity [GO:0000187]; activation of MAPKKK activity [GO:0000185]; adenylate cyclase-activating G protein-coupled receptor signaling pathway [GO:0007189]; adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway [GO:0007193]; adult locomotory behavior [GO:0008344]; amyloid fibril formation [GO:1990000]; antibacterial humoral response [GO:0019731]; antifungal humoral response [GO:0019732]; antimicrobial humoral immune response mediated by antimicrobial peptide [GO:0061844]; associative learning [GO:0008306]; astrocyte activation [GO:0048143]; astrocyte activation involved in immune response [GO:0002265]; axo-dendritic transport [GO:0008088]; axon midline choice point recognition [GO:0016199]; axonogenesis [GO:0007409]; calcium-mediated signaling [GO:0019722]; cell adhesion [GO:0007155]; cellular copper ion homeostasis [GO:0006878]; cellular process [GO:0009987]; cellular protein metabolic process [GO:0044267]; cellular response to amyloid-beta [GO:1904646]; cellular response to cAMP [GO:0071320]; cellular response to copper ion [GO:0071280]; cellular response to manganese ion [GO:0071287]; cellular response to nerve growth factor stimulus [GO:1990090]; cellular response to norepinephrine stimulus [GO:0071874]; cholesterol metabolic process [GO:0008203]; cognition [GO:0050890]; collateral sprouting in absence of injury [GO:0048669]; defense response to Gram-negative bacterium [GO:0050829]; defense response to Gram-positive bacterium [GO:0050830]; dendrite development [GO:0016358]; endocytosis [GO:0006897]; extracellular matrix organization [GO:0030198]; forebrain development [GO:0030900]; G protein-coupled receptor signaling pathway [GO:0007186]; innate immune response [GO:0045087]; ionotropic glutamate receptor signaling pathway [GO:0035235]; learning [GO:0007612]; learning or memory [GO:0007611]; lipoprotein metabolic process [GO:0042157]; locomotory behavior [GO:0007626]; mating behavior [GO:0007617]; memory [GO:0007613]; microglia development [GO:0014005]; microglial cell activation [GO:0001774]; modulation of age-related behavioral decline [GO:0090647]; modulation of excitatory postsynaptic potential [GO:0098815]; mRNA polyadenylation [GO:0006378]; negative regulation of blood circulation [GO:1903523]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; negative regulation of cell population proliferation [GO:0008285]; negative regulation of gene expression [GO:0010629]; negative regulation of long-term synaptic potentiation [GO:1900272]; negative regulation of mitochondrion organization [GO:0010823]; negative regulation of neuron death [GO:1901215]; negative regulation of neuron differentiation [GO:0045665]; negative regulation of pri-miRNA transcription by RNA polymerase II [GO:1902894]; negative regulation of protein localization to nucleus [GO:1900181]; negative regulation of transcription by RNA polymerase II [GO:0000122]; neuromuscular process controlling balance [GO:0050885]; neuron apoptotic process [GO:0051402]; neuron projection development [GO:0031175]; neuron projection maintenance [GO:1990535]; neuron remodeling [GO:0016322]; Notch signaling pathway [GO:0007219]; platelet degranulation [GO:0002576]; positive regulation of 1-phosphatidylinositol-3-kinase activity [GO:0061903]; positive regulation of amyloid fibril formation [GO:1905908]; positive regulation of amyloid-beta formation [GO:1902004]; positive regulation of apoptotic process [GO:0043065]; positive regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process [GO:1902961]; positive regulation of cell activation [GO:0050867]; positive regulation of cellular response to thapsigargin [GO:1905893]; positive regulation of cellular response to tunicamycin [GO:1905896]; positive regulation of chemokine biosynthetic process [GO:0045080]; positive regulation of cysteine-type endopeptidase activity involved in apoptotic process [GO:0043280]; positive regulation of cytosolic calcium ion concentration [GO:0007204]; positive regulation of DNA-binding transcription factor activity [GO:0051091]; positive regulation of endothelin secretion [GO:1904472]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; positive regulation of excitatory postsynaptic potential [GO:2000463]; positive regulation of G protein-coupled receptor internalization [GO:1904022]; positive regulation of G protein-coupled receptor signaling pathway [GO:0045745]; positive regulation of G2/M transition of mitotic cell cycle [GO:0010971]; positive regulation of gene expression [GO:0010628]; positive regulation of glycolytic process [GO:0045821]; positive regulation of histone acetylation [GO:0035066]; positive regulation of interferon-gamma secretion [GO:1902715]; positive regulation of interleukin-1 beta biosynthetic process [GO:0050725]; positive regulation of interleukin-6 biosynthetic process [GO:0045410]; positive regulation of JNK cascade [GO:0046330]; positive regulation of long-term synaptic potentiation [GO:1900273]; positive regulation of MAPK cascade [GO:0043410]; positive regulation of membrane protein ectodomain proteolysis [GO:0051044]; positive regulation of mitotic cell cycle [GO:0045931]; positive regulation of monocyte chemotaxis [GO:0090026]; positive regulation of neuron apoptotic process [GO:0043525]; positive regulation of neuron death [GO:1901216]; positive regulation of neuron differentiation [GO:0045666]; positive regulation of NF-kappaB transcription factor activity [GO:0051092]; positive regulation of NIK/NF-kappaB signaling [GO:1901224]; positive regulation of nitric oxide biosynthetic process [GO:0045429]; positive regulation of oxidative stress-induced neuron death [GO:1903223]; positive regulation of peptidyl-serine phosphorylation [GO:0033138]; positive regulation of peptidyl-threonine phosphorylation [GO:0010800]; positive regulation of phosphorylation [GO:0042327]; positive regulation of protein binding [GO:0032092]; positive regulation of protein import [GO:1904591]; positive regulation of protein kinase A signaling [GO:0010739]; positive regulation of protein kinase B signaling [GO:0051897]; positive regulation of protein metabolic process [GO:0051247]; positive regulation of protein phosphorylation [GO:0001934]; positive regulation of protein tyrosine kinase activity [GO:0061098]; positive regulation of receptor binding [GO:1900122]; positive regulation of response to endoplasmic reticulum stress [GO:1905898]; positive regulation of superoxide anion generation [GO:0032930]; positive regulation of T cell migration [GO:2000406]; positive regulation of tau-protein kinase activity [GO:1902949]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of tumor necrosis factor biosynthetic process [GO:0042535]; post-translational protein modification [GO:0043687]; protein homooligomerization [GO:0051260]; protein phosphorylation [GO:0006468]; protein tetramerization [GO:0051262]; protein trimerization [GO:0070206]; regulation of acetylcholine-gated cation channel activity [GO:1903048]; regulation of amyloid fibril formation [GO:1905906]; regulation of amyloid-beta clearance [GO:1900221]; regulation of dendritic spine maintenance [GO:1902950]; regulation of epidermal growth factor-activated receptor activity [GO:0007176]; regulation of gene expression [GO:0010468]; regulation of long-term neuronal synaptic plasticity [GO:0048169]; regulation of multicellular organism growth [GO:0040014]; regulation of NMDA receptor activity [GO:2000310]; regulation of peptidyl-tyrosine phosphorylation [GO:0050730]; regulation of presynapse assembly [GO:1905606]; regulation of response to calcium ion [GO:1905945]; regulation of spontaneous synaptic transmission [GO:0150003]; regulation of synapse structure or activity [GO:0050803]; regulation of toll-like receptor signaling pathway [GO:0034121]; regulation of transcription by RNA polymerase II [GO:0006357]; regulation of translation [GO:0006417]; regulation of Wnt signaling pathway [GO:0030111]; response to interleukin-1 [GO:0070555]; response to lead ion [GO:0010288]; response to oxidative stress [GO:0006979]; response to yeast [GO:0001878]; smooth endoplasmic reticulum calcium ion homeostasis [GO:0051563]; suckling behavior [GO:0001967]; synapse organization [GO:0050808]; synaptic growth at neuromuscular junction [GO:0051124]; tumor necrosis factor production [GO:0032640]; visual learning [GO:0008542]",-0.482786678788996,0.00330909110676301,0.395514139575993,0.0186870528986881,0.845396504792142,1.65998461607483e-10,0.204280879958243,0.239149919847674,0.21561176752644,0.213519917967494,0.536985300637664,0.000881264061956301,-0.0825063450992582,0.637503706817315,0.574025658750623,0.000311537716859132,0.725442014592168,8.21382272309444e-07,0.239165417609479,0.166446508097453
"PGEN_.00g300280","PGEN_.00g300280","PGEN_.00g300280","blue","Q92519","TRIB2_HUMAN","GO:0004860; GO:0005634; GO:0005737; GO:0005856; GO:0006468; GO:0006469; GO:0008134; GO:0031434; GO:0031625; GO:0032436; GO:0043405; GO:0045081; GO:0045599; GO:0055106","cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; nucleus [GO:0005634]; mitogen-activated protein kinase kinase binding [GO:0031434]; protein kinase inhibitor activity [GO:0004860]; transcription factor binding [GO:0008134]; ubiquitin protein ligase binding [GO:0031625]; ubiquitin-protein transferase regulator activity [GO:0055106]; negative regulation of fat cell differentiation [GO:0045599]; negative regulation of interleukin-10 biosynthetic process [GO:0045081]; negative regulation of protein kinase activity [GO:0006469]; positive regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032436]; protein phosphorylation [GO:0006468]; regulation of MAP kinase activity [GO:0043405]",-0.482451335060184,0.00333411868195085,0.789672695585659,1.71111992904486e-08,0.721618392935335,9.99597758700135e-07,0.509800094742404,0.00175818897151584,0.343379148577346,0.0434296747606381,0.349238201628687,0.0397499222632427,-0.032010244755046,0.855155702493562,-0.00985559228548923,0.955190279052891,0.0894248128597772,0.609451656825855,-0.0426695681712516,0.807711443621314
"PGEN_.00g113850","PGEN_.00g113850","PGEN_.00g113850","blue","Q04861","NFKB1_CHICK","GO:0000122; GO:0000977; GO:0000978; GO:0000981; GO:0001227; GO:0001228; GO:0003682; GO:0005654; GO:0005739; GO:0005829; GO:0006954; GO:0007249; GO:0010956; GO:0034097; GO:0035994; GO:0038061; GO:0042803; GO:0042805; GO:0045083; GO:0045944; GO:0046982; GO:0050728; GO:0051059; GO:0071222; GO:0071260; GO:0071316; GO:0071347; GO:0071354; GO:0071356; GO:0071359; GO:0090263; GO:1900127; GO:1904385; GO:2000630","cytosol [GO:0005829]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; actinin binding [GO:0042805]; chromatin binding [GO:0003682]; DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; DNA-binding transcription repressor activity, RNA polymerase II-specific [GO:0001227]; NF-kappaB binding [GO:0051059]; protein heterodimerization activity [GO:0046982]; protein homodimerization activity [GO:0042803]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]; cellular response to angiotensin [GO:1904385]; cellular response to dsRNA [GO:0071359]; cellular response to interleukin-1 [GO:0071347]; cellular response to interleukin-6 [GO:0071354]; cellular response to lipopolysaccharide [GO:0071222]; cellular response to mechanical stimulus [GO:0071260]; cellular response to nicotine [GO:0071316]; cellular response to tumor necrosis factor [GO:0071356]; I-kappaB kinase/NF-kappaB signaling [GO:0007249]; inflammatory response [GO:0006954]; negative regulation of calcidiol 1-monooxygenase activity [GO:0010956]; negative regulation of inflammatory response [GO:0050728]; negative regulation of interleukin-12 biosynthetic process [GO:0045083]; negative regulation of transcription by RNA polymerase II [GO:0000122]; NIK/NF-kappaB signaling [GO:0038061]; positive regulation of canonical Wnt signaling pathway [GO:0090263]; positive regulation of hyaluronan biosynthetic process [GO:1900127]; positive regulation of miRNA metabolic process [GO:2000630]; positive regulation of transcription by RNA polymerase II [GO:0045944]; response to cytokine [GO:0034097]; response to muscle stretch [GO:0035994]",-0.482256058322505,0.00334876825598203,0.50841463256429,0.0018184405677679,0.821504801994744,1.47205903446064e-09,0.182183778626078,0.294883552308184,0.416962127780862,0.0127076623036484,0.310508608910779,0.069454949641941,-0.200047684133661,0.249234929876192,0.515321857444832,0.00153508050879373,0.597694349091566,0.000149839973021215,0.0462225725891872,0.792037241541598
