"","Gene","Gene_Description","AA","AM","AS","MA","MM","MS","foldChangeRatioModerate","ControlRatioModerate","foldChangeRatioSevere","ControlRatioSevere","baseMeanNAIVE_control","baseMeanPRIMED_control","baseMeanNAIVE_foldChangeModerate","baseMeanPRIMED_foldChangeModerate","baseMeanNAIVE_foldChangeSevere","baseMeanPRIMED_foldChangeSevere"
"75","PGEN_.00g085780","Transforming growth factor-beta-induced protein ig-h3 (Beta ig-h3) (Kerato-epithelin) (RGD-containing collagen-associated protein) (RGD-CAP)",113.697528568131,169.68841748944,168.895419519383,41.0547778095399,211.686382280143,60.6013647458929,3.45484080146179,0.361087688770111,0.993692133035428,0.361087688770111,113.697528568131,41.0547778095399,1.49245475804479,5.15619359242892,1.48548013001159,1.47610991897296
"76","PGEN_.00g085800","Uncharacterized protein sll1483",58.8732826826626,105.864994096471,58.637093020438,40.6683946303077,111.125664231457,42.8891694649812,1.51957876228743,0.690778444434933,NA,NA,58.8732826826626,40.6683946303077,1.79818398554574,2.73248219512068,0.995988168971353,1.05460689694937
"77","PGEN_.00g086610","CD109 antigen (150 kDa TGF-beta-1-binding protein) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 7) (Platelet-specific Gov antigen) (p180) (r150) (CD antigen CD109)",26.506890698598,52.9547528881636,26.4689471819218,10.9834397296335,36.2727806475503,11.1859525188744,1.65308931921709,0.414361678799785,NA,NA,26.506890698598,10.9834397296335,1.9977730881489,3.30249735423829,0.998568541399002,1.01843801160893
"78","PGEN_.00g087530","Scavenger receptor cysteine-rich domain superfamily protein (ApSRCR1)",21.9326721840909,74.1691053267551,49.4130161281992,13.4135398888457,48.531219362674,11.9128766446846,1.06990768088415,0.611578004552286,0.394206175520661,0.611578004552286,21.9326721840909,13.4135398888457,3.38167208738726,3.61807694052716,2.25294098746625,0.888123250342811
"79","PGEN_.00g088100","Coadhesin (Fragment)",47.1522275471193,69.0284367502477,50.3191850228543,22.8162964150045,44.820609386069,12.5938879775266,1.34185868898038,0.483885865035838,0.517229505522885,0.483885865035838,47.1522275471193,22.8162964150045,1.46394858400417,1.96441212766652,1.06716453581266,0.55196898516994
"80","PGEN_.00g091340","Collectin-12 (Collectin placenta protein 1) (CL-P1) (hCL-P1) (Nurse cell scavenger receptor 2) (Scavenger receptor class A member 4) (Scavenger receptor with C-type lectin)",66.1555577624517,84.7679070725852,62.5225019836218,23.3448303600671,112.07694534898,18.9656846622831,3.74679936726452,0.352877840496678,NA,NA,66.1555577624517,23.3448303600671,1.28134218710642,4.80093209589969,0.945083135843624,0.812414756062015
"81","PGEN_.00g092320","Transforming growth factor-beta-induced protein ig-h3 (Beta ig-h3)",68.9897752172369,111.072615530371,70.4132258305975,39.2987830725747,122.433633831055,38.6544565872568,1.93508197936797,0.569631991825305,0.963720192989516,0.569631991825305,68.9897752172369,39.2987830725747,1.60998662744766,3.11545610979739,1.02063277650751,0.983604416347243
"82","PGEN_.00g093570",NA,140.879650112363,187.965544150649,184.385031694482,169.585060801481,179.003447026983,164.480555251968,0.79112265388663,1.20375838998906,0.741053519147864,1.20375838998906,140.879650112363,169.585060801481,1.33422778946946,1.05553782969437,1.30881239091252,0.969900028190055
"83","PGEN_.00g094980","Neutral cholesterol ester hydrolase 1 (NCEH) (EC 3.1.1.-) (Arylacetamide deacetylase-like 1) (Chlorpyrifos oxon-binding protein) (CPO-BP)",30.6097753912161,26.5456514037548,24.6654186189565,12.8842633685769,26.6713972069551,10.3634302324507,NA,NA,NA,NA,30.6097753912161,12.8842633685769,0.86722790561124,2.07007544350602,0.805802012713708,0.804347903794473
"84","PGEN_.00g095380","Transforming growth factor-beta-induced protein ig-h3 (Beta ig-h3) (Kerato-epithelin) (RGD-containing collagen-associated protein) (RGD-CAP)",29.0680622966227,55.8615877471606,42.9374102857913,11.3535543592459,42.0283158928049,13.8447698027755,1.92625132751495,0.3905851805115,0.825532415031065,0.3905851805115,29.0680622966227,11.3535543592459,1.92175134266349,3.70177607495917,1.47713355804869,1.21942163349936
"85","PGEN_.00g095390","Transforming growth factor-beta-induced protein ig-h3 (Beta ig-h3)",35.5900678569946,39.3078112539107,31.5146275731689,14.0218935370026,48.5841128926963,22.1018347787718,3.13716647949021,0.393983332466361,NA,NA,35.5900678569946,14.0218935370026,1.10446013791978,3.46487532261508,0.885489392709188,1.57623752601222
"86","PGEN_.00g106710",NA,37.130814026105,63.492560942437,48.2086032479232,17.3263702824027,43.3437152641173,20.9436335547442,1.46295231055631,0.46663049913803,0.931010031984872,0.46663049913803,37.130814026105,17.3263702824027,1.70996953898717,2.50160388804219,1.2983449060403,1.20877213249998
"87","PGEN_.00g108800","Angiotensin-converting enzyme (ACE) (EC 3.2.1.-) (EC 3.4.15.1) (Dipeptidyl carboxypeptidase I) (Kininase II) (Fragment)",20.0861970347186,22.2140584663813,11.8261413782634,9.28752199372743,20.7735917306903,9.44136050415317,2.02246746915441,0.462383296234431,NA,NA,20.0861970347186,9.28752199372743,1.10593650097053,2.23672059616335,0.588769559405501,1.01656399958241
"88","PGEN_.00g111730","V-type proton ATPase catalytic subunit A (V-ATPase subunit A) (EC 7.1.2.2) (V-ATPase 69 kDa subunit) (Vacuolar proton pump subunit alpha)",13.8544379999475,17.0245104767511,15.0780823151679,17.17190227959,13.7704820485987,10.716533870839,0.652596913562889,1.23945137865969,0.573427789779405,1.23945137865969,13.8544379999475,17.17190227959,1.22881278019474,0.80191942770172,1.08832146892029,0.624073774492436
"89","PGEN_.00g113630","Calponin-3 (Calponin, acidic isoform) (Calponin, non-muscle isoform)",25.2083300582996,27.0704907549102,29.3201448701484,22.2497755529621,25.5420429259385,22.8219023756891,1.06900058663925,0.88263583908592,0.881869197670369,0.88263583908592,25.2083300582996,22.2497755529621,1.0738708471487,1.14796856557675,1.16311333604167,1.02571382445478
"90","PGEN_.00g114200","Caprin-2 (C1q domain-containing protein 1) (Cytoplasmic activation/proliferation-associated protein 2) (RNA granule protein 140)",22.2367115244139,54.3746867463636,34.5431873562874,17.682783210273,27.9156546351331,21.3444696468117,0.645611099410571,0.79520675486836,0.777039148043294,0.79520675486836,22.2367115244139,17.682783210273,2.44526654432087,1.57869122203089,1.55343056541261,1.20707636309263
"91","PGEN_.00g114370",NA,135.109945147506,123.408356726551,167.669126993758,52.9437749103195,119.136091761434,48.8650441270884,NA,NA,0.743733949672815,0.39185697879248,135.109945147506,52.9437749103195,0.913392101460924,2.25023795457043,1.24098286629238,0.922961088623922
"92","PGEN_.00g115560",NA,668.430611174522,928.936774247464,896.966738742311,343.097867847726,945.066252801742,295.707404642491,1.98204910895352,0.513288682642551,0.642279664719347,0.513288682642551,668.430611174522,343.097867847726,1.38972805661189,2.7545092562953,1.34189955359199,0.861874795368104
"93","PGEN_.00g116130","Mucin-like protein (Fragment)",21.570657295108,55.3865472427545,27.5143157333673,12.5762369880138,38.3595390719076,17.7319914670355,1.18790511947775,0.583025209475926,1.10537964592208,0.583025209475926,21.570657295108,12.5762369880138,2.56768008897511,3.05016032287461,1.2755436868216,1.40996002889701
"94","PGEN_.00g116940","Glutathione peroxidase (PcGPx) (Se-PcGPx) (EC 1.11.1.9)",40.1231600096509,88.1859073191109,80.8213416340879,42.1482548816846,64.5890484975097,26.0609371493696,0.697228660729382,1.05047196859735,0.3069583879876,1.05047196859735,40.1231600096509,42.1482548816846,2.19788040866919,1.53242521377977,2.01433141394267,0.618315923696625
"95","PGEN_.00g117980","Equistatin",32.1931975282077,46.0047136414591,23.9041207320504,13.0550771369579,64.3456057350425,14.5858225794617,3.44906384744742,0.405522847661186,NA,NA,32.1931975282077,13.0550771369579,1.4290197052079,4.92878020252254,0.742520860536004,1.11725288379725
"96","PGEN_.00g119160","Perlucin",31.9994167219513,49.0655947553481,44.0088361419369,12.5756988174719,40.1470207389685,22.5104232546421,2.08202619505769,0.392997751388546,1.30152858889748,0.392997751388546,31.9994167219513,12.5756988174719,1.53332778474333,3.19242861344538,1.37530119765425,1.78999382709194
"97","PGEN_.00g119470","Cartilage matrix protein (Matrilin-1)",22.2457676395409,26.3395056600931,22.4818494261442,5.02475719245396,23.6570461822965,8.64729559713272,3.97635558286004,0.225874749474713,1.70286643956653,0.225874749474713,22.2457676395409,5.02475719245396,1.18402323025598,4.70809738186433,1.01061243605654,1.72093800076927
"98","PGEN_.00g120210","Electron transfer flavoprotein subunit beta (Beta-ETF)",63.4771879688416,53.4317186166061,64.2069022955263,40.3923258790922,44.0561826487728,46.55893516861,NA,NA,1.13956772180639,0.636328217609753,63.4771879688416,40.3923258790922,0.841746780636118,1.0907067540663,1.01149569396557,1.15266784358931
"99","PGEN_.00g121940","Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic (GPD-C) (GPDH-C) (EC 1.1.1.8)",23.7606149029859,34.456850893211,30.2999561673953,23.3196352670139,29.0874273652027,21.6531937483525,0.860133079504759,0.981440731320611,0.728141667011435,0.981440731320611,23.7606149029859,23.3196352670139,1.45016663221459,1.24733629116178,1.27521767812446,0.928539125952
"100","PGEN_.00g122110","Poly(rC)-binding protein 3 (Alpha-CP3) (PCBP3-overlapping transcript) (PCBP3-overlapping transcript 1)",125.513094723701,186.768121727064,148.070775520485,71.4959007397083,152.584404819154,64.2741657366761,1.43421840928157,0.569629016773879,0.762035130647707,0.569629016773879,125.513094723701,71.4959007397083,1.48803694258521,2.13416997674678,1.17972372401814,0.898990922160362
"101","PGEN_.00g122510",NA,49.3542382761426,97.5002254344815,65.9196754809624,16.5014767144866,84.645864754232,35.9491541365358,2.59658036619867,0.334347713405259,1.63107998314991,0.334347713405259,49.3542382761426,16.5014767144866,1.97551879716908,5.12959332178566,1.33564366067478,2.1785416395477
"102","PGEN_.00g122870","von Willebrand factor A domain-containing protein 7 (Protein G7c)",23.7257320160345,42.1000049679785,23.0423566458217,10.8395275672469,37.2164059404294,11.5410532396327,1.93491347707343,0.456867992942061,NA,NA,23.7257320160345,10.8395275672469,1.77444493343877,3.43339741603535,0.97119686887844,1.06471921105728
"103","PGEN_.00g123000",NA,31.0595686472966,36.0592776652355,36.1173926988566,10.5679149211261,35.0567477364723,22.6734612741039,2.85733204945789,0.340246673774909,1.84504746874762,0.340246673774909,31.0595686472966,10.5679149211261,1.16097161794853,3.31728141247532,1.16284270103668,2.14549998209938
"104","PGEN_.00g126700",NA,15.7140457333505,26.1910826576383,26.8653393378937,14.4836944521488,37.5069264445632,17.4283624083542,1.55369827649409,0.921703722766287,0.703838323220161,0.921703722766287,15.7140457333505,14.4836944521488,1.66673071353306,2.58959663699607,1.70963861209061,1.2033091740463
"105","PGEN_.00g127120","3-hydroxyisobutyryl-CoA hydrolase, mitochondrial (EC 3.1.2.4) (3-hydroxyisobutyryl-coenzyme A hydrolase) (HIB-CoA hydrolase) (HIBYL-CoA-H)",16.656246360589,17.8077074546942,18.0750825543873,19.5872980308347,17.4666988579982,14.5020652786233,0.834075615539753,1.1759731218422,0.682263551453811,1.1759731218422,16.656246360589,19.5872980308347,1.06913088754677,0.891736003123137,1.08518342987262,0.740381100843718
"106","PGEN_.00g127760","Long-chain specific acyl-CoA dehydrogenase, mitochondrial (LCAD) (EC 1.3.8.8)",10.9422957460807,14.4391440247647,8.38285664749071,13.806720925748,9.96814266542251,8.64689106303166,0.547130214508189,1.2617755218957,NA,NA,10.9422957460807,13.806720925748,1.31957172058127,0.721977558540568,0.766096698720039,0.626281295141279
"107","PGEN_.00g127990","Collagen alpha-1(XII) chain",13.0896874383582,25.3922988031868,19.0414401773986,7.10467917320731,22.3756413190327,8.70224644995152,1.62352236947048,0.542769199544648,0.842008335774487,0.542769199544648,13.0896874383582,7.10467917320731,1.93987052194821,3.1494231862593,1.45469021067679,1.2248612833594
"108","PGEN_.00g130020","Fatty acid-binding protein 1",191.046829341598,277.158263403741,290.86305976261,87.372206328448,231.289455683954,88.2126968538169,1.82471286618077,0.45733397737904,0.663145860399478,0.45733397737904,191.046829341598,87.372206328448,1.45073469347231,2.64717426059375,1.52246996595027,1.00961965550245
"109","PGEN_.00g130110",NA,43.923177630727,52.1762819006417,44.4892726890883,16.9351402499767,16.0611944316032,15.646395838015,0.798380030679698,0.385562729371599,0.912145166974191,0.385562729371599,43.923177630727,16.9351402499767,1.18789861560793,0.94839453317343,1.0128882992738,0.923901166867309
"110","PGEN_.00g130720",NA,73.1899606992098,132.563342649191,116.334787870629,36.3061119609466,118.519121907682,46.0687341198455,1.80234011945235,0.496053169233887,0.798304262058743,0.496053169233887,73.1899606992098,36.3061119609466,1.81122303363421,3.26443993879512,1.58949105532017,1.26889748396634
"111","PGEN_.00g130760",NA,17.6284419880543,16.9795614729779,28.3548394528945,7.82388131685343,25.031438362638,11.9927137051844,NA,NA,0.952975971632678,0.44382148587806,17.6284419880543,7.82388131685343,0.963191272631119,3.19936325065639,1.60847109869998,1.53283430812669
"112","PGEN_.00g130790","All-trans-retinol 13,14-reductase (EC 1.3.99.23) (All-trans-13,14-dihydroretinol saturase A) (RetSat A) (All-trans-retinol 7,8-reductase)",12.4287924277224,14.927829727395,16.0653870258989,16.4177086576021,16.0882090817645,10.0715227869578,0.815882126926518,1.32094157602813,0.474591917357763,1.32094157602813,12.4287924277224,16.4177086576021,1.20106839133451,0.979930233706209,1.29259436259191,0.61345483690833
"113","PGEN_.00g131030","Alpha-ketoglutarate-dependent dioxygenase alkB homolog 4 (Alkylated DNA repair protein alkB homolog 4) (DNA N6-methyl adenine demethylase ALKBH4) (EC 1.14.11.51) (Lysine-specific demethylase ALKBH4) (EC 1.14.11.-)",27.3908853217516,33.4712963069273,33.753709261403,17.7240867367064,22.3741999294183,16.6569621295817,1.03304011180394,0.64707973212649,0.762634584449943,0.64707973212649,27.3908853217516,17.7240867367064,1.22198665409136,1.26236122976545,1.23229712602968,0.939792406628503
"114","PGEN_.00g131380","Perlucin-like protein",27.6330594607016,35.3086950019573,43.811660419031,13.0451786258966,34.9306600859548,15.1519202471672,2.09557914356218,0.472085931868992,0.732583114428903,0.472085931868992,27.6330594607016,13.0451786258966,1.27777002225076,2.67766820889768,1.58547990248195,1.16149580482466
"115","PGEN_.00g131800",NA,24.3894597695507,35.4641313830409,25.5770757160594,12.0614489949546,26.0087240888463,10.8741499975358,1.48297017381065,0.494535307830511,0.859700395039631,0.494535307830511,24.3894597695507,12.0614489949546,1.45407613445036,2.15635153783977,1.04869381928629,0.901562490716044
"116","PGEN_.00g132070","Vacuolar protein sorting-associated protein 29 (Vesicle protein sorting 29)",14.5728623127873,16.5729651204676,15.9283085752548,15.3127992005892,17.772834598246,12.5741327230641,1.02057930331622,1.05077498654143,0.751274509440913,1.05077498654143,14.5728623127873,15.3127992005892,1.13724845296351,1.16065223382294,1.09301167014239,0.821151806299417
"117","PGEN_.00g133710",NA,36.2903949791391,52.1218529751281,27.1965019957598,13.4142782753754,33.1103120421194,9.91246096906857,1.71857231156819,0.369637152835795,NA,NA,36.2903949791391,13.4142782753754,1.43624375003605,2.46828874147482,0.749413226595997,0.738948511845388
"118","PGEN_.00g133820",NA,33.3195493811075,54.0506499573499,49.2268167020651,17.4684179535599,51.8514297877933,25.3978185494548,1.8298073200404,0.524269333710276,0.984102212933614,0.524269333710276,33.3195493811075,17.4684179535599,1.62219030453027,2.96829569372804,1.47741543977714,1.45392780370697
"119","PGEN_.00g134530","AP-1 complex subunit beta-1 (Adaptor protein complex AP-1 subunit beta-1) (Adaptor-related protein complex 1 subunit beta-1) (Beta-1-adaptin) (Beta-adaptin 1) (Clathrin assembly protein complex 1 beta large chain) (Golgi adaptor HA1/AP1 adaptin beta subunit)",19.0764196619719,23.5480879850094,17.8178693116726,18.8196609826318,24.4304796480414,22.4540998365341,1.0516262446341,0.986540520501763,NA,NA,19.0764196619719,18.8196609826318,1.23440815426972,1.29813601162038,0.934025861634394,1.19311925210855
"120","PGEN_.00g135600","Peroxisomal acyl-coenzyme A oxidase 3 (EC 1.3.3.6) (Branched-chain acyl-CoA oxidase) (BRCACox) (Pristanoyl-CoA oxidase)",15.7025874659733,16.3771191175565,12.486111093309,9.78756436821408,12.8665916573629,11.1467886248957,1.26044122822553,0.623309017664969,NA,NA,15.7025874659733,9.78756436821408,1.0429567199065,1.31458564902502,0.795162652038447,1.13887257396701
"121","PGEN_.00g141870","Peroxisomal membrane protein 2",36.3785867705408,36.124453840155,35.6001303566445,26.3283988593199,33.4068064259623,25.6723683279542,NA,NA,NA,NA,36.3785867705408,26.3283988593199,0.993014216522793,1.26885066594685,0.978601246419868,0.975082779060322
"122","PGEN_.00g145490","UPF0764 protein C16orf89 homolog",14.240786548646,29.195793709543,20.4262956094342,8.38097428145265,31.450007235394,11.1839600154652,1.83037439713952,0.588519057765774,0.930348072122033,0.588519057765774,14.240786548646,8.38097428145265,2.05015317165321,3.75254787560843,1.4343516448097,1.33444628749377
"123","PGEN_.00g145530",NA,116.238746461743,142.593423525301,118.066753013818,43.2783717680338,143.186746016955,57.224564420588,2.69701479029258,0.372323111573453,1.30177186338149,0.372323111573453,116.238746461743,43.2783717680338,1.22672884787374,3.30850584639405,1.01572630992435,1.32224393115582
"124","PGEN_.00g146370","1-deoxyxylulose-5-phosphate synthase YajO (EC 1.1.-.-)",12.7104669338089,23.1695763934837,16.3555444539363,5.40697081910317,24.6591757349587,7.89762751950816,2.50188844517214,0.425395136721613,1.13511306047097,0.425395136721613,12.7104669338089,5.40697081910317,1.82287373974078,4.56062674646518,1.28677762501642,1.46063808807796
"125","PGEN_.00g147170","Clathrin heavy chain 1 (Clathrin heavy chain on chromosome 17) (CLH-17)",90.3099527598879,115.659693496961,85.0636721768581,79.937969245402,92.3985604373269,71.9060148024058,0.902538364850285,0.885151268520066,NA,NA,90.3099527598879,79.937969245402,1.28069708777804,1.15587825547171,0.941908057498619,0.89952266089799
"126","PGEN_.00g147340",NA,18.7960209697977,30.8038062643851,26.4320435018536,10.7591145238994,29.0597768008299,11.2021206303154,1.64807617643919,0.572414477574147,0.740387188507778,0.572414477574147,18.7960209697977,10.7591145238994,1.6388471961104,2.7009450207337,1.40625739587788,1.04117495965229
"127","PGEN_.00g147360",NA,23.8219123600491,51.0340336578668,22.1180143630757,10.1912042084248,38.5880758422862,11.4972609302495,1.76743864391194,0.427807980081233,NA,NA,23.8219123600491,10.1912042084248,2.14231472631283,3.78640983470693,0.928473500732421,1.12815528912128
"128","PGEN_.00g149120",NA,70.3958227581148,96.4833679506463,82.8474303851197,39.2587859258835,79.8172973443558,26.2214491633437,1.48338740577609,0.557686299949637,0.567528494240578,0.557686299949637,70.3958227581148,39.2587859258835,1.37058371037398,2.03310661453063,1.17687992183555,0.667912889941301
"129","PGEN_.00g149140","Syntaxin",27.6394701182951,25.4719082766992,30.3405531581325,21.0244367501095,21.9421985331852,21.5683688694391,NA,NA,0.93454270340603,0.760667142319527,27.6394701182951,21.0244367501095,0.921577301145108,1.04365214602341,1.0977255724613,1.02587142408592
"130","PGEN_.00g150640","Oxysterol-binding protein 2 (Oxysterol-binding protein-related protein 4) (ORP-4) (OSBP-related protein 4)",17.1671913759254,23.2957317906074,16.5649370160496,15.1744573870623,21.2425547856896,15.3574182692845,1.03161219558059,0.883921956409385,NA,NA,17.1671913759254,15.1744573870623,1.3569914426,1.39988892148466,0.964918294047774,1.012057161423
"131","PGEN_.00g152150","Complement C1q-like protein 4 (C1q and tumor necrosis factor-related protein 11) (C1q/TNF-related protein 11)",36.3088144735632,45.1487375344067,29.0513788931345,16.2232337793703,45.2221342911835,18.9587512887827,2.2417133947939,0.446812544407986,NA,NA,36.3088144735632,16.2232337793703,1.2434649323866,2.78749199488752,0.800119180820049,1.16861727733289
"132","PGEN_.00g152220","Coronin-1A (Coronin-like protein A) (Clipin-A) (Coronin-like protein p57) (Tryptophan aspartate-containing coat protein) (TACO)",55.9317456936963,67.4737359747783,53.0406787174603,56.3895778724804,70.3058078558988,62.6133752902775,1.03351307758667,1.00818555139136,NA,NA,55.9317456936963,56.3895778724804,1.20635848457673,1.24678727006768,0.948310803813122,1.11037141352382
"133","PGEN_.00g153080","Hermansky-Pudlak syndrome 5 protein (Alpha-integrin-binding protein 63) (Ruby-eye protein 2 homolog) (Ru2)",13.3284024489222,19.149317698169,19.3532741993873,13.4906314624956,15.6688128391831,14.649463558994,0.808404287047451,1.01217167730305,0.747847577734373,1.01217167730305,13.3284024489222,13.4906314624956,1.43673015363649,1.16145881553008,1.45203255030405,1.08589902553635
"134","PGEN_.00g153540","Trans-1,2-dihydrobenzene-1,2-diol dehydrogenase (EC 1.3.1.20) (D-xylose 1-dehydrogenase) (D-xylose-NADP dehydrogenase) (EC 1.1.1.179) (Dimeric dihydrodiol dehydrogenase)",19.5407183004351,17.8514880904742,22.2136829316827,13.2143915201047,18.7188475564343,12.7032814641167,NA,NA,0.845646208502786,0.676249015872177,19.5407183004351,13.2143915201047,0.913553320610367,1.41655009449016,1.13678947673014,0.961321710862711
"135","PGEN_.00g155170","Sulfotransferase family cytosolic 1B member 1 (ST1B1) (Sulfotransferase 1B1) (EC 2.8.2.-)",16.244904417017,13.3749905222229,9.76255675940748,7.73201712547308,13.727894789224,7.37858187491377,NA,NA,NA,NA,16.244904417017,7.73201712547308,0.82333451640455,1.77546099115554,0.600961169656431,0.954289385961792
"136","PGEN_.00g155300",NA,23.1588412305716,18.131220057915,23.0724020937964,18.017382142073,23.7638052640092,19.2404624542408,NA,NA,NA,NA,23.1588412305716,18.017382142073,0.782907049510762,1.31893773893587,0.996267553462,1.06788335300453
"137","PGEN_.00g155530","MAM and LDL-receptor class A domain-containing protein 2 (Skeletal organic matrix MAM and LDL-receptor 2) (SOM MAM and LDL-receptor 2) (Fragment)",65.6468658814838,116.741439194238,66.2551929633883,38.0017466967997,89.587731275398,35.8655915499778,1.32566543756355,0.578881355362897,0.935122513790366,0.578881355362897,65.6468658814838,38.0017466967997,1.77832464088991,2.35746351319537,1.00926665841143,0.943787974698496
"138","PGEN_.00g155710","RUN domain-containing protein 1",27.4326371132069,54.2884055034763,41.2039282249672,22.8759066382108,46.0064265275135,30.379075751852,1.01625023344339,0.833893823033064,0.884148425714576,0.833893823033064,27.4326371132069,22.8759066382108,1.97897144483205,2.01113019278837,1.50200391070425,1.32799439306629
"139","PGEN_.00g156050","Sulfotransferase 1C2 (ST1C2) (EC 2.8.2.-) (Sulfotransferase 1C1) (SULT1C#1) (humSULTC2)",13.6499553203299,19.4481474493249,18.2141613695774,4.88653979602613,12.2644952493325,8.53074100785659,1.76157537472534,0.357989435229011,1.3083000769107,0.357989435229011,13.6499553203299,4.88653979602613,1.4247773705427,2.50985273041393,1.33437516403074,1.74576312972915
"140","PGEN_.00g156260","Prostaglandin reductase-3 (PTGR-3) (EC 1.3.1.48) (15-oxoprostaglandin 13-reductase) (Zinc-binding alcohol dehydrogenase domain-containing protein 2)",14.8661190203706,29.6858761996914,21.3814356618105,9.67031098742937,19.8116240062127,10.5552628135318,1.02595277364955,0.650493311279051,0.758908388479362,0.650493311279051,14.8661190203706,9.67031098742937,1.99688137563097,2.04870598597772,1.43826614279841,1.09151224063557
"141","PGEN_.00g157360","Tetraspanin-6 (Tspan-6)",11.5258881483279,23.5049398501474,11.291036225058,10.0288487250187,20.9760624947477,5.58684340872275,1.02562392769836,0.870115048485321,NA,NA,11.5258881483279,10.0288487250187,2.0393170181473,2.09157232997435,0.979623963008529,0.557077244049499
"142","PGEN_.00g158570",NA,39.1073033999075,59.9800745775399,44.8651765303184,18.8451170135196,24.2428783574521,13.439798189203,0.838757107247917,0.481882292440653,0.621644934038316,0.481882292440653,39.1073033999075,18.8451170135196,1.5337307705466,1.28642758440079,1.14723268110643,0.713171384373006
"143","PGEN_.00g159750","Dermatopontin (Tyrosine-rich acidic matrix protein) (TRAMP)",35.1956646779337,83.2075870510482,51.8816832807898,16.4336762926073,65.797678701625,21.648675783757,1.69356584916699,0.466923311236982,0.893658769595729,0.466923311236982,35.1956646779337,16.4336762926073,2.36414307877004,4.00383198074944,1.47409300990748,1.31733614550359
"144","PGEN_.00g161270","Very-long-chain 3-oxoacyl-CoA reductase-B (EC 1.1.1.330) (17-beta-hydroxysteroid dehydrogenase 12-B) (17-beta-HSD 12-B) (3-ketoacyl-CoA reductase) (KAR) (Estradiol 17-beta-dehydrogenase 12-B) (EC 1.1.1.62)",51.6056312746216,65.5777531793993,61.8009235248517,50.0490448289751,54.7914485455304,62.8754794828846,0.861504501177761,0.969836887812436,1.04902936752928,0.969836887812436,51.6056312746216,50.0490448289751,1.27074800868968,1.09475512934884,1.19756162260617,1.2562773115399
"145","PGEN_.00g163570","Neuronal acetylcholine receptor subunit alpha-2",27.1671208884256,21.233240650459,29.698089564283,18.7432108617539,20.7928528651904,18.1507687200769,NA,NA,0.885862126441586,0.689922606769102,27.1671208884256,18.7432108617539,0.781578612531786,1.10935383582643,1.09316293346844,0.968391640789472
"146","PGEN_.00g163860",NA,19.1442707807794,27.9745548687736,33.2244900622776,12.8035689887038,27.6533182232111,9.92525526049805,1.47805926842257,0.66879376787537,0.446674482974753,0.66879376787537,19.1442707807794,12.8035689887038,1.46124943535899,2.15981327140961,1.73547953028509,0.775194421903361
"147","PGEN_.00g164270",NA,28.9647480653636,53.1664398630892,40.86003651907,13.4156442027993,17.434885727057,16.2049803151315,0.708010582076999,0.463171444561671,0.856264582844885,0.463171444561671,28.9647480653636,13.4156442027993,1.83555678589403,1.29959362841622,1.41068157840913,1.20791667326346
"148","PGEN_.00g166390","APOBEC1 complementation factor (APOBEC1-stimulating protein)",41.2403447000152,61.6844263555717,43.8855303761121,26.3674645894185,49.4652293602634,27.9483789133193,1.25423354509817,0.639360916627081,0.996068454973983,0.639360916627081,41.2403447000152,26.3674645894185,1.49573013524179,1.87599491003448,1.06414072664373,1.05995700946291
"149","PGEN_.00g168260","Isocitrate dehydrogenase [NADP] cytoplasmic (IDH) (EC 1.1.1.42) (Cytosolic NADP-isocitrate dehydrogenase) (IDP) (NADP(+)-specific ICDH) (Oxalosuccinate decarboxylase)",13.4665560971631,16.5778021313777,16.1663982428348,9.62800363995044,18.1940735181929,11.9035006436793,1.53505270872419,0.714956635570594,1.02986838309406,0.714956635570594,13.4665560971631,9.62800363995044,1.23103501829023,1.88970363936075,1.20048497375215,1.23634151884685
"150","PGEN_.00g168580",NA,30.4550681154265,47.3908145254004,38.2172964910805,14.7654991847065,38.7948222055522,18.9744002204462,1.68846100055296,0.484828966027737,1.02404616703036,0.484828966027737,30.4550681154265,14.7654991847065,1.55608959224082,2.62739658986498,1.2548747665326,1.28504969477084
"151","PGEN_.00g169020",NA,72.3602543850492,97.9049471428132,71.1197659350152,28.6104052479481,80.8517042409289,32.4982610468674,2.08862569717042,0.395388400594947,NA,NA,72.3602543850492,28.6104052479481,1.35302104691111,2.82595452739096,0.98285677046638,1.13588957462244
"152","PGEN_.00g169480","Chitotriosidase-1 (EC 3.2.1.14) (Chitinase-1)",28.14439482791,65.5420003522068,47.7895985722931,9.93939874057675,47.7216947906397,16.442157864731,2.06171185399073,0.353157308989999,0.974220428853636,0.353157308989999,28.14439482791,9.93939874057675,2.32877632484073,4.8012657542171,1.69801478640789,1.65424069341411
"153","PGEN_.00g169810","Collagen alpha-4(VI) chain",16.8201399218589,32.4915524115094,12.5147219334092,5.59922613939672,17.4852356441506,7.78059433444302,1.61660018393601,0.332888202203369,NA,NA,16.8201399218589,5.59922613939672,1.93170523922245,3.12279504503715,0.744031975450187,1.38958387118855
"154","PGEN_.00g171900","Tyrosinase-like protein (Tyrosinase-2)",24.0697978776283,51.0581140484736,24.6592950385176,8.9131829121093,37.7115393136768,12.2099359848508,1.99456923090678,0.370305681727127,1.33712606453748,0.370305681727127,24.0697978776283,8.9131829121093,2.12125229750806,4.23098456359989,1.02449115542583,1.36987382680799
