"","Cgigas_KEGG_IDs","Cgigas_PathwayID","Pathway_Description","Pathway_gene_list","Pathway_gene_count","gene_IDs","Gene_name"
"110","crg:105342783","crg04144","Endocytosis","105317810/105318103/105342074/105340300/105347356/105320076/109619106/105321025/105325897/105318650/105347007/105340059/105333224/105335021/105342944/105328970/105327432/105317406/105342783/105342992/105317888/105318454/105326340/105342463/105329694/105334311",26,"105342783","ras-like GTP-binding protein Rho1"
"111","crg:105342925","crg01212","Fatty acid metabolism","105339056/105341094/105348652/105333437/105346656/105341564/105342284/105333323/105342925/105340049/105330728/105321895/105339789",13,"105342925","long-chain-fatty-acid--CoA ligase 4"
"112","crg:105342925","crg04146","Peroxisome","105339056/105344553/105320852/105342001/105324552/105339902/105346656/105329358/105330227/105336995/105324179/105345139/105342925/105325181/105333701/105339789/105331916/105329168",18,"105342925","long-chain-fatty-acid--CoA ligase 4"
"113","crg:105342925","crg00071","Fatty acid degradation","105341094/105336470/105348652/105333437/105346656/105335622/105333323/105342925/105321895/105339789",10,"105342925","long-chain-fatty-acid--CoA ligase 4"
"114","crg:105342944","crg04144","Endocytosis","105317810/105318103/105342074/105340300/105347356/105320076/109619106/105321025/105325897/105318650/105347007/105340059/105333224/105335021/105342944/105328970/105327432/105317406/105342783/105342992/105317888/105318454/105326340/105342463/105329694/105334311",26,"105342944","caveolin-1"
"115","crg:105342992","crg04144","Endocytosis","105317810/105318103/105342074/105340300/105347356/105320076/109619106/105321025/105325897/105318650/105347007/105340059/105333224/105335021/105342944/105328970/105327432/105317406/105342783/105342992/105317888/105318454/105326340/105342463/105329694/105334311",26,"105342992","kinesin heavy chain"
"116","crg:105343802","crg00600","Sphingolipid metabolism","105334190/105318204/105343802/105347059/105347438/105348190/105330505/105334333/105320205",9,"105343802","sphingosine kinase 2"
"117","crg:105344281","crg04142","Lysosome","105340688/105340690/105319353/105347059/105323790/105320723/105321566/105326821/105331028/105348190/105340059/105325388/105339566/105344281/105338718/105334333/105337411/105340049/105328916/105318342/105338347/105341804/105342463/105320698/105338683/105331760",26,"105344281","AP-1 complex subunit sigma-2 isoform X1"
"118","crg:105344553","crg04146","Peroxisome","105339056/105344553/105320852/105342001/105324552/105339902/105346656/105329358/105330227/105336995/105324179/105345139/105342925/105325181/105333701/105339789/105331916/105329168",18,"105344553","peroxisome assembly factor 2-like"
"119","crg:105345139","crg04146","Peroxisome","105339056/105344553/105320852/105342001/105324552/105339902/105346656/105329358/105330227/105336995/105324179/105345139/105342925/105325181/105333701/105339789/105331916/105329168",18,"105345139","phosphomevalonate kinase"
"120","crg:105345691","crg04145","Phagosome","105336770/105323790/105321031/105321566/105321678/105340962/105324874/105319124/105338718/105328999/105337411/105345691/105318342/105338263/105331760",15,"105345691","V-type proton ATPase subunit G"
"121","crg:105346656","crg00071","Fatty acid degradation","105341094/105336470/105348652/105333437/105346656/105335622/105333323/105342925/105321895/105339789",10,"105346656","peroxisomal acyl-coenzyme A oxidase 3 isoform X1"
"122","crg:105346656","crg04146","Peroxisome","105339056/105344553/105320852/105342001/105324552/105339902/105346656/105329358/105330227/105336995/105324179/105345139/105342925/105325181/105333701/105339789/105331916/105329168",18,"105346656","peroxisomal acyl-coenzyme A oxidase 3 isoform X1"
"123","crg:105346656","crg01212","Fatty acid metabolism","105339056/105341094/105348652/105333437/105346656/105341564/105342284/105333323/105342925/105340049/105330728/105321895/105339789",13,"105346656","peroxisomal acyl-coenzyme A oxidase 3 isoform X1"
"124","crg:105346656","crg01200","Carbon metabolism","105336648/105341094/105336470/105339902/105317783/105332143/105332278/105346656/105335896/105333137/105330227/105339502/105333231/105330479/105339789/105331916/105317044",17,"105346656","peroxisomal acyl-coenzyme A oxidase 3 isoform X1"
"125","crg:105347007","crg04144","Endocytosis","105317810/105318103/105342074/105340300/105347356/105320076/109619106/105321025/105325897/105318650/105347007/105340059/105333224/105335021/105342944/105328970/105327432/105317406/105342783/105342992/105317888/105318454/105326340/105342463/105329694/105334311",26,"105347007","ras-related protein Rab-35-like"
"126","crg:105347059","crg00600","Sphingolipid metabolism","105334190/105318204/105343802/105347059/105347438/105348190/105330505/105334333/105320205",9,"105347059","prosaposin isoform X1"
"127","crg:105347059","crg04142","Lysosome","105340688/105340690/105319353/105347059/105323790/105320723/105321566/105326821/105331028/105348190/105340059/105325388/105339566/105344281/105338718/105334333/105337411/105340049/105328916/105318342/105338347/105341804/105342463/105320698/105338683/105331760",26,"105347059","prosaposin isoform X1"
"128","crg:105347356","crg04144","Endocytosis","105317810/105318103/105342074/105340300/105347356/105320076/109619106/105321025/105325897/105318650/105347007/105340059/105333224/105335021/105342944/105328970/105327432/105317406/105342783/105342992/105317888/105318454/105326340/105342463/105329694/105334311",26,"105347356","RUN and FYVE domain-containing protein 2-like isoform X3"
"129","crg:105347438","crg00600","Sphingolipid metabolism","105334190/105318204/105343802/105347059/105347438/105348190/105330505/105334333/105320205",9,"105347438","neutral ceramidase"
"130","crg:105348190","crg04142","Lysosome","105340688/105340690/105319353/105347059/105323790/105320723/105321566/105326821/105331028/105348190/105340059/105325388/105339566/105344281/105338718/105334333/105337411/105340049/105328916/105318342/105338347/105341804/105342463/105320698/105338683/105331760",26,"105348190","sphingomyelin phosphodiesterase"
"131","crg:105348190","crg00600","Sphingolipid metabolism","105334190/105318204/105343802/105347059/105347438/105348190/105330505/105334333/105320205",9,"105348190","sphingomyelin phosphodiesterase"
"132","crg:105348652","crg01212","Fatty acid metabolism","105339056/105341094/105348652/105333437/105346656/105341564/105342284/105333323/105342925/105340049/105330728/105321895/105339789",13,"105348652","hydroxyacyl-coenzyme A dehydrogenase, mitochondrial"
"133","crg:105348652","crg00071","Fatty acid degradation","105341094/105336470/105348652/105333437/105346656/105335622/105333323/105342925/105321895/105339789",10,"105348652","hydroxyacyl-coenzyme A dehydrogenase, mitochondrial"
"134","crg:109619106","crg04144","Endocytosis","105317810/105318103/105342074/105340300/105347356/105320076/109619106/105321025/105325897/105318650/105347007/105340059/105333224/105335021/105342944/105328970/105327432/105317406/105342783/105342992/105317888/105318454/105326340/105342463/105329694/105334311",26,"109619106","sorting nexin-3-like"
