"","Gene","Gene_Description","AA","AM","AS","MA","MM","MS","foldChangeRatioModerate","ControlRatioModerate","foldChangeRatioSevere","ControlRatioSevere","baseMeanNAIVE_control","baseMeanPRIMED_control","baseMeanNAIVE_foldChangeModerate","baseMeanPRIMED_foldChangeModerate","baseMeanNAIVE_foldChangeSevere","baseMeanPRIMED_foldChangeSevere","Frontloaded_Moderate","Frontloaded_Severe","Shared"
"141","PGEN_.00g071850","Baculoviral IAP repeat-containing protein 7-A (EC 2.3.2.27) (E3 ubiquitin-protein ligase EIAP-A) (Embryonic/Egg IAP) (xEIAP/XLX) (Inhibitor of apoptosis-like protein) (IAP-like protein) (RING-type E3 ubiquitin transferase EIAP-A) (XIAP homolog XLX) (XLX)",11.2576346192343,10.745386448248,13.6257220390166,13.2790246750724,14.465877123313,14.4488510742673,NA,NA,0.898989792575585,1.17955726262287,11.2576346192343,13.2790246750724,0.954497708594037,1.08937798349517,1.21035390647128,1.08809580732167,"high expression relative to naive","frontloaded","False"
"142","PGEN_.00g072360","Protein SON (Negative regulatory element-binding protein) (NRE-binding protein)",36.5906192525641,37.5477876735309,5.66051107331862,47.6780731291264,52.9684705184497,32.1579704387702,1.08264018600833,1.30301356202889,NA,NA,36.5906192525641,47.6780731291264,1.02615884728159,1.11096080529503,0.154698422408414,0.674481335511963,"high expression relative to naive","high expression relative to naive","False"
"143","PGEN_.00g072730","Tumor necrosis factor alpha-induced protein 3 (TNF alpha-induced protein 3) (EC 2.3.2.-) (EC 3.4.19.12) (Putative DNA-binding protein A20) (Zinc finger protein A20)",34.0243363969377,33.3233862466708,29.9967503587782,48.1110227797151,43.0989865160415,32.7723195729694,NA,NA,NA,NA,34.0243363969377,48.1110227797151,0.979398565130281,0.895823535354421,0.881626316199893,0.681181103195899,"high expression relative to naive","high expression relative to naive","False"
"144","PGEN_.00g075780","Charged multivesicular body protein 2b (Chromatin-modifying protein 2b) (CHMP2b)",10.2493545738735,11.0522411947751,6.65879160713128,12.8122792554207,14.6690487681758,10.3757934556425,1.06174865657131,1.25005717804713,NA,NA,10.2493545738735,12.8122792554207,1.07833533469007,1.14492109294055,0.649679114829839,0.809831978276051,"high expression relative to naive","high expression relative to naive","False"
"145","PGEN_.00g077090",NA,12.6827338247351,16.1828201908979,18.2074232904992,31.8008283092811,17.2688299891134,29.9463382263254,0.425581901891407,2.50741115825202,0.655948407880138,2.50741115825202,12.6827338247351,31.8008283092811,1.27597254775911,0.543030823636549,1.43560714449351,0.94168422077187,"frontloaded","frontloaded","True"
"146","PGEN_.00g077290",NA,19.3159029611722,17.719312823302,32.0112271840402,48.8093783577218,43.1022200303629,33.2242609961305,NA,NA,0.410737868116633,2.52690119927791,19.3159029611722,48.8093783577218,0.91734323054534,0.883072505338393,1.65724725623169,0.680694204966744,"high expression relative to naive","frontloaded","False"
"147","PGEN_.00g077330","Anoctamin-4 (Transmembrane protein 16D)",80.4448130815882,85.0587047717231,82.3190478267241,89.4168477942881,85.6734977398943,86.6556230269337,0.90616320587248,1.1115303071635,0.947054783384327,1.1115303071635,80.4448130815882,89.4168477942881,1.05735474436935,0.958135964902211,1.023298391448,0.969119636450316,"frontloaded","frontloaded","True"
"148","PGEN_.00g077560","Trophoblast glycoprotein (5T4 oncofetal antigen) (5T4 oncofetal trophoblast glycoprotein) (5T4 oncotrophoblast glycoprotein) (M6P1) (Wnt-activated inhibitory factor 1) (WAIF1)",34.6895006621042,38.3392619291161,34.1726129258123,36.3307997938519,55.411179866086,40.589181928373,1.3799925425112,1.04731400280837,NA,NA,34.6895006621042,36.3307997938519,1.10521227453121,1.52518469674491,0.985099591333795,1.11721135121396,"high expression relative to naive","high expression relative to naive","False"
"149","PGEN_.00g077840","Cleavage stimulation factor subunit 3 (CF-1 77 kDa subunit) (Cleavage stimulation factor 77 kDa subunit) (CSTF 77 kDa subunit) (CstF-77)",25.4656604094709,27.6493602598132,26.2866412990786,34.1715242687356,27.3657555200269,34.2261130033981,0.737586479771769,1.34186680098926,0.970315732107811,1.34186680098926,25.4656604094709,34.1715242687356,1.08575076456804,0.800835084347248,1.03223874332756,1.00159749194192,"frontloaded","frontloaded","True"
"150","PGEN_.00g078490","Zinc finger CCHC domain-containing protein 10",16.5290616527565,16.7545690057375,13.9170524606653,15.1047336397501,16.3112812608118,17.7874919678704,1.0653441962427,0.913828864400846,NA,NA,16.5290616527565,15.1047336397501,1.01364308257289,1.07987877508059,0.841974744425032,1.17761043604637,"more responsive relative to naive","high expression relative to naive","False"
"151","PGEN_.00g081280","Heat shock 70 kDa protein 12B",8.28178169781009,8.94500624325981,11.6149033072968,12.0753376668119,5.51574631734512,13.785726599704,0.422910171289375,1.45806036761448,0.814026526256765,1.45806036761448,8.28178169781009,12.0753376668119,1.08008235059191,0.456777811895457,1.40246431638835,1.14164315566868,"frontloaded","frontloaded","True"
"152","PGEN_.00g081710",NA,90.3371616886331,63.0125963308555,51.1983584228553,98.0855051410294,96.5586646951628,81.6530479971165,NA,NA,NA,NA,90.3371616886331,98.0855051410294,0.697526855537506,0.984433577176655,0.566747476518265,0.832468037756588,"high expression relative to naive","high expression relative to naive","False"
"153","PGEN_.00g081800","CREB-binding protein (Histone lysine acetyltransferase CREBBP) (EC 2.3.1.48) (Protein-lysine acetyltransferase CREBBP) (EC 2.3.1.-)",88.639510690112,91.8510752858358,89.49482810213,88.362268291316,100.778020183794,99.6355790486892,1.10063183802676,0.996872248090749,1.1168041139048,0.996872248090749,88.639510690112,88.362268291316,1.03623175004826,1.14050965567729,1.009649392301,1.12758059492324,"more responsive relative to naive","more responsive relative to naive","False"
"154","PGEN_.00g082000","Medium-chain acyl-CoA ligase ACSF2, mitochondrial (EC 6.2.1.2)",20.6751675751385,14.9780714825376,16.4355438616889,16.8718181881249,24.2983425186046,20.4643124042727,NA,NA,NA,NA,20.6751675751385,16.8718181881249,0.724447404264257,1.44017332617458,0.794941264778545,1.21292869423382,"high expression relative to naive","high expression relative to naive","False"
"155","PGEN_.00g082950","Cytoplasmic FMR1-interacting protein (Specifically Rac1-associated protein 1) (DSra-1)",23.0525305600827,18.9037142424117,14.6817247748572,39.795519108274,30.1109954097305,26.8805274266393,NA,NA,NA,NA,23.0525305600827,39.795519108274,0.820027727244182,0.756642860413651,0.636881262844079,0.675466183856124,"high expression relative to naive","high expression relative to naive","False"
"156","PGEN_.00g083010","Thymosin beta (Tetrathymosin beta)",225.110718406672,226.2838793346,200.352269700973,258.304062384845,236.274435566155,245.576911173172,0.909972056868332,1.14745341409381,NA,NA,225.110718406672,258.304062384845,1.00521148409206,0.914714361766918,0.890016571041403,0.950728025358305,"frontloaded","high expression relative to naive","False"
"157","PGEN_.00g083050","FMRFamide receptor (DFR) (DrmFMRFa-R)",6.12438343014107,10.0402410106155,5.07754904598563,10.5924197063449,11.204471029292,11.4676945927122,0.645229792826318,1.72954875003653,NA,NA,6.12438343014107,10.5924197063449,1.6393880502652,1.05778201203456,0.82907105734049,1.08263219459129,"frontloaded","high expression relative to naive","False"
"158","PGEN_.00g083260","Cysteine-rich hydrophobic domain-containing protein 1 (Brain X-linked protein)",12.6511670535545,15.989898076674,10.5626905139044,15.9195048608617,13.2644341948255,16.0222167505561,0.659240786184214,1.25834279110155,NA,NA,12.6511670535545,15.9195048608617,1.2639069588589,0.83321901722184,0.834918270321681,1.00645195253195,"frontloaded","high expression relative to naive","False"
"159","PGEN_.00g083640","Krueppel-like factor 5 (Basic transcription element-binding protein 2) (BTE-binding protein 2) (Colon krueppel-like factor) (GC-box-binding protein 2) (Intestinal-enriched krueppel-like factor) (Transcription factor BTEB2)",11.0143147731744,20.3765291136099,9.4592699896558,17.8395601813414,26.1793598050733,21.2175881779483,0.793235520739832,1.61967045147375,NA,NA,11.0143147731744,17.8395601813414,1.85000424749412,1.4674890826319,0.858816021192172,1.18935601339208,"frontloaded","high expression relative to naive","False"
"160","PGEN_.00g085820",NA,49.6391919481484,45.9441971097614,42.6444835588338,50.119949528309,58.9477989809534,52.3108588132583,NA,NA,NA,NA,49.6391919481484,50.119949528309,0.925562953517722,1.17613444418292,0.859088995714896,1.04371331786182,"high expression relative to naive","high expression relative to naive","False"
"161","PGEN_.00g086160","Cyclin-I",41.1086622842239,39.1825963456481,28.7491310785587,30.3993977964716,33.5926889906538,35.0664302060293,NA,NA,NA,NA,41.1086622842239,30.3993977964716,0.953146956588882,1.10504455435472,0.699344845614001,1.15352384414994,"high expression relative to naive","high expression relative to naive","False"
"162","PGEN_.00g087470",NA,17.4659596585279,22.2242114890968,23.3152313788878,27.1627705882484,16.4380698002384,25.6720366704113,0.475601095237303,1.55518340356328,0.708009331628177,1.55518340356328,17.4659596585279,27.1627705882484,1.27243002523744,0.605169113615755,1.33489552447832,0.945118488079338,"frontloaded","frontloaded","True"
"163","PGEN_.00g088730","Transient receptor potential cation channel subfamily M member 8 (Long transient receptor potential channel 6) (LTrpC-6) (LTrpC6) (Transient receptor potential p8) (Trp-p8)",17.4488734527883,13.7481468958715,10.1935192626323,14.4117671137342,13.7865071330052,14.7448092286564,NA,NA,NA,NA,17.4488734527883,14.4117671137342,0.787910287335748,0.956614620830701,0.58419354637496,1.02310904084793,"high expression relative to naive","high expression relative to naive","False"
"164","PGEN_.00g089290","F-box/WD repeat-containing protein 5 (F-box and WD-40 domain-containing protein 5)",14.0352504925864,13.6394038690661,12.8247913567706,14.7008693358923,16.4513718966864,17.9351373435493,NA,NA,NA,NA,14.0352504925864,14.7008693358923,0.97179625516984,1.11907476495422,0.913755786798732,1.2200052210355,"high expression relative to naive","high expression relative to naive","False"
"165","PGEN_.00g090980","Heat shock 70 kDa protein 12B",67.7610848435097,45.6569609357403,53.7610021465126,108.386852693512,58.5881574344595,95.5093217072989,NA,NA,NA,NA,67.7610848435097,108.386852693512,0.673793240488732,0.540546717415357,0.793390517148161,0.881189178703927,"high expression relative to naive","high expression relative to naive","False"
"166","PGEN_.00g091510","B-box type zinc finger protein ncl-1",22.5117215677576,22.2201125149077,20.1295081312917,23.8918722461115,25.7202270046453,20.4961803726275,NA,NA,NA,NA,22.5117215677576,23.8918722461115,0.987046345968157,1.0765262236337,0.894178975637393,0.857872508336525,"high expression relative to naive","high expression relative to naive","False"
"167","PGEN_.00g091940",NA,25.1602155332692,21.095270303697,17.0236983939837,13.6373549346998,16.1837433411813,24.0135812180963,NA,NA,NA,NA,25.1602155332692,13.6373549346998,0.838437583167873,1.18672157604421,0.676611787028351,1.76086794932605,"high expression relative to naive","high expression relative to naive","False"
"168","PGEN_.00g091950",NA,14.6817569386835,10.6824868056224,15.6913702742161,17.6625545357383,18.8096246714124,18.7075306098787,NA,NA,0.991014725895586,1.2030273086187,14.6817569386835,17.6625545357383,0.727602755599105,1.06494361465966,1.06876652022977,1.05916336009189,"high expression relative to naive","frontloaded","False"
"169","PGEN_.00g092010","AF4/FMR2 family member 2 (Fragile X E mental retardation syndrome protein) (Fragile X mental retardation 2 protein) (FMR2P) (Protein FMR-2) (Protein Ox19)",89.4186759034284,105.959138080432,89.6958059241817,98.7835015619272,98.5476802509167,102.956977342363,0.841883129913572,1.10473008645993,1.0390285130342,1.10473008645993,89.4186759034284,98.7835015619272,1.18497771309952,0.997612745982054,1.00309924093545,1.04224871273489,"frontloaded","high expression relative to naive","False"
"170","PGEN_.00g093280","Receptor-type tyrosine-protein phosphatase kappa (Protein-tyrosine phosphatase kappa) (R-PTP-kappa) (EC 3.1.3.48)",43.1088420412263,48.6991609750043,34.8125149389281,63.3575992201243,57.4728759709509,57.8913348869345,0.802988075493088,1.46971238892322,NA,NA,43.1088420412263,63.3575992201243,1.12967917181426,0.907118904099759,0.807549293614425,0.913723619574058,"frontloaded","high expression relative to naive","False"
"171","PGEN_.00g093320","Multiple epidermal growth factor-like domains protein 11 (Multiple EGF-like domains protein 11)",22.9305044590575,13.9948209747787,11.3614049870262,18.1739174645383,10.8119995645861,28.7684309620251,NA,NA,NA,NA,22.9305044590575,18.1739174645383,0.610314570260178,0.594918491606606,0.49547121858187,1.5829515578113,"high expression relative to naive","high expression relative to naive","False"
"172","PGEN_.00g093430","Creatine transporter",10.8241633423332,9.30220254672517,6.00868095527491,28.7885642625924,17.3051608677128,28.3704892746221,NA,NA,NA,NA,10.8241633423332,28.7885642625924,0.859392292274857,0.601112327445899,0.555117357826175,0.985477740947521,"high expression relative to naive","high expression relative to naive","False"
"173","PGEN_.00g093560","Glutaredoxin domain-containing cysteine-rich protein CG31559",49.1079279855591,59.6064937328627,50.824842336536,76.949138955645,64.0606867315031,76.1682304745005,0.685876400404444,1.56693923185423,0.956413443375002,1.56693923185423,49.1079279855591,76.949138955645,1.21378555719946,0.832506868834867,1.03496206053495,0.989851628078716,"frontloaded","frontloaded","True"
"174","PGEN_.00g093630",NA,17.7200541901216,14.5537396184588,12.6707799462612,26.6886896763385,25.7907680566103,20.4804759367528,NA,NA,NA,NA,17.7200541901216,26.6886896763385,0.821314622534965,0.966355724817608,0.715053114980022,0.767384093603901,"high expression relative to naive","high expression relative to naive","False"
"175","PGEN_.00g094950",NA,6.23519092126708,4.59904335629596,7.21317605049714,13.3534927941288,7.60899671822401,42.7344075932785,NA,NA,2.7663430515913,2.14163334575409,6.23519092126708,13.3534927941288,0.737594632525121,0.569813219322627,1.15684926758126,3.2002419331119,"high expression relative to naive","high expression relative to naive","False"
"176","PGEN_.00g094960",NA,13.1566168822698,11.4301326734349,15.655111145415,24.7383814760572,9.69378489079293,82.9383661248272,NA,NA,2.81755411716619,1.880299601138,13.1566168822698,24.7383814760572,0.868774455904275,0.391852025573094,1.18990400689651,3.35261893366379,"high expression relative to naive","high expression relative to naive","False"
"177","PGEN_.00g095660","Protocadherin-9",11.2583114025019,11.0295593209474,10.3369198854443,22.6574782046419,14.3033030815531,14.069910786548,NA,NA,NA,NA,11.2583114025019,22.6574782046419,0.979681492776642,0.631283982814239,0.918158995242138,0.62098308820906,"high expression relative to naive","high expression relative to naive","False"
"178","PGEN_.00g095810",NA,27.5623856803285,28.6968660341539,22.7559882999799,25.277943784843,24.4540839595515,32.7541774994786,0.929163177446292,0.917117410590624,NA,NA,27.5623856803285,25.277943784843,1.04116045566531,0.967407957217408,0.825617512355653,1.29576114965167,"low expression relative to naive","high expression relative to naive","False"
"179","PGEN_.00g097250",NA,13.067597797934,18.9311683217877,16.9134953564842,10.4739086029554,18.5185078508864,24.5038986504442,1.22043752432549,0.80151752180583,1.80754366840072,0.80151752180583,13.067597797934,10.4739086029554,1.44871066698891,1.76806085988388,1.29430792239093,2.33951809007862,"more responsive relative to naive","more responsive relative to naive","False"
"180","PGEN_.00g097690",NA,21.7429672740211,24.5757155268626,24.701464597797,29.0480016599717,21.2361149503295,31.4881338939671,0.646802139352482,1.3359722844581,0.954172225470853,1.3359722844581,21.7429672740211,29.0480016599717,1.13028342530902,0.731069737564528,1.13606686182666,1.08400344583283,"frontloaded","frontloaded","True"
"181","PGEN_.00g097760",NA,121.923628380487,108.452543100882,92.1515992617041,108.413127870399,86.9317161007188,124.103376895783,NA,NA,NA,NA,121.923628380487,108.413127870399,0.889512103121094,0.801855991136422,0.755814114833644,1.14472646748225,"high expression relative to naive","high expression relative to naive","False"
"182","PGEN_.00g098060",NA,8.7595629510624,5.04108755903315,4.37426240262079,14.0821980185443,13.506259590511,9.57312174614184,NA,NA,NA,NA,8.7595629510624,14.0821980185443,0.575495328613598,0.959101666708922,0.499369937411119,0.679803091359413,"high expression relative to naive","high expression relative to naive","False"
"183","PGEN_.00g099510","Protein diaphanous homolog 2 (Diaphanous-related formin-2) (DRF2)",61.0997123325547,53.7688037542674,56.1324403374875,72.8562075553732,61.7405379373551,69.5112818883742,NA,NA,NA,NA,61.0997123325547,72.8562075553732,0.880017297980283,0.847430027021791,0.918702203243917,0.954088666165381,"high expression relative to naive","high expression relative to naive","False"
"184","PGEN_.00g100250","NEDD4-binding protein 2 (N4BP2) (EC 3.-.-.-) (BCL-3-binding protein)",140.457568258731,133.220912789632,123.240512316688,161.750104901107,149.668075972958,141.236787728165,NA,NA,NA,NA,140.457568258731,161.750104901107,0.948477995462881,0.925304351823844,0.877421657262867,0.873178955985939,"high expression relative to naive","high expression relative to naive","False"
"185","PGEN_.00g103390",NA,16.7530281507675,18.2571947558255,18.196731675292,38.7236374017351,30.7942557174711,16.2216169826935,0.729714266122544,2.31144107520414,0.385671835817035,2.31144107520414,16.7530281507675,38.7236374017351,1.08978475959817,0.79523148608171,1.08617567591554,0.418907366950156,"frontloaded","frontloaded","True"
"186","PGEN_.00g103600","SLAIN motif-containing protein 2",7.93542983315124,7.63083400877262,6.17969622545409,7.17164816761285,9.31623220951298,10.4543661792671,NA,NA,NA,NA,7.93542983315124,7.17164816761285,0.961615711967343,1.29903642674289,0.778747510265624,1.45773550722678,"high expression relative to naive","high expression relative to naive","False"
"187","PGEN_.00g103860","B-cell lymphoma 3 protein homolog (BCL-3)",41.9000713372743,42.4611922530493,41.8493151357226,49.1526617139178,52.5218923303171,44.0951523346514,1.05442550498666,1.17309255438407,NA,NA,41.9000713372743,49.1526617139178,1.01339188449724,1.06854624956038,0.998788636870252,0.897106093486808,"high expression relative to naive","high expression relative to naive","False"
"188","PGEN_.00g104030","B-cell lymphoma 3 protein (BCL-3) (Proto-oncogene BCL3)",40.8089107030019,43.5078700017159,39.4026875024198,48.9465879308152,52.317050062454,43.0633241878072,1.00255453472199,1.1994093223178,NA,NA,40.8089107030019,48.9465879308152,1.06613651901557,1.06886000177179,0.96554127085586,0.879802372510136,"high expression relative to naive","high expression relative to naive","False"
"189","PGEN_.00g104080","Bromodomain adjacent to zinc finger domain protein 2B (hWALp4)",101.649206536886,111.943473425003,106.878824001507,112.741734312854,113.132667212793,114.90963060633,0.911189128618439,1.10912557169783,0.969357653490579,1.10912557169783,101.649206536886,112.741734312854,1.10127247657738,1.00346750830402,1.05144769588264,1.01922887124887,"frontloaded","frontloaded","True"
"190","PGEN_.00g104170","Bromodomain adjacent to zinc finger domain protein 2B (hWALp4)",107.011586918811,113.734391458875,108.963197601779,113.547871587248,113.249785333726,117.862846700967,0.938420282314758,1.06108015829534,1.01941000888626,1.06108015829534,107.011586918811,113.547871587248,1.06282314591937,0.997374796644316,1.01823737727064,1.03800137381178,"frontloaded","high expression relative to naive","False"
"191","PGEN_.00g104470","Receptor-type tyrosine-protein phosphatase mu (Protein-tyrosine phosphatase mu) (R-PTP-mu) (EC 3.1.3.48)",53.5007281969886,51.9064408703557,45.4015675326948,71.5128004561847,71.9398160593214,51.8949961543119,NA,NA,NA,NA,53.5007281969886,71.5128004561847,0.970200642489149,1.00597117719363,0.848615879872274,0.725674226477923,"high expression relative to naive","high expression relative to naive","False"
"192","PGEN_.00g104810","Signal transducer and activator of transcription 5A",32.6261683383084,35.3660873629397,35.7211718013791,41.9476842967832,29.309724593862,37.8559672478882,0.64458887258057,1.28570673276181,0.824264758529987,1.28570673276181,32.6261683383084,41.9476842967832,1.08397918493586,0.69872092071861,1.0948626093931,0.902456664354919,"frontloaded","frontloaded","True"
"193","PGEN_.00g108510","Ubiquinone biosynthesis O-methyltransferase (2-polyprenyl-6-hydroxyphenol methylase) (EC 2.1.1.222) (3-demethylubiquinone 3-O-methyltransferase) (EC 2.1.1.64)",36.1011632049508,33.2580723917329,30.9004635853045,40.2757463550683,34.6209555569349,33.7013041791904,NA,NA,NA,NA,36.1011632049508,40.2757463550683,0.921246559367703,0.859598112762923,0.855940940458863,0.836764237267807,"high expression relative to naive","high expression relative to naive","False"
"194","PGEN_.00g108560","Chitin synthase chs-2 (EC 2.4.1.16) (Chitin-UDP acetyl-glucosaminyl transferase chs-2)",847.833693815597,805.716556165745,724.467955953828,1158.12874919918,939.382298555343,1069.32600439593,NA,NA,NA,NA,847.833693815597,1158.12874919918,0.950323821809549,0.811120783595871,0.854492999320924,0.923322217098353,"high expression relative to naive","high expression relative to naive","False"
"195","PGEN_.00g108610","Myeloid differentiation primary response protein MyD88",26.0198720088814,33.8104766273636,23.1891413130308,35.6263572213356,41.8366201313235,38.9603867636969,0.903730701680786,1.36919801946663,NA,NA,26.0198720088814,35.6263572213356,1.29940979785846,1.17431652838951,0.891208892384853,1.09358322889,"frontloaded","high expression relative to naive","False"
"196","PGEN_.00g108980","Sodium/potassium-transporting ATPase subunit alpha (Na(+)/K(+) ATPase alpha subunit) (EC 7.2.2.13) (Sodium pump subunit alpha) (TNaK1-alpha)",208.728533920744,194.174767357101,174.931199849284,187.842128314474,232.841937802673,224.366000017051,NA,NA,NA,NA,208.728533920744,187.842128314474,0.930274187767885,1.23956185916326,0.838079952766339,1.19443919226379,"high expression relative to naive","high expression relative to naive","False"
"197","PGEN_.00g109150","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform (PI3-kinase subunit beta) (PI3K-beta) (PI3Kbeta) (PtdIns-3-kinase subunit beta) (EC 2.7.1.153) (Phosphatidylinositol 4,5-bisphosphate 3-kinase 110 kDa catalytic subunit beta) (PtdIns-3-kinase subunit p110-beta) (p110beta)",27.5735661294191,35.228860352497,28.063541818924,40.6200279756727,36.7839895995194,38.5661640953756,0.708782451677882,1.47315105289678,0.932860454692998,1.47315105289678,27.5735661294191,40.6200279756727,1.27763163412186,0.905562881974114,1.01776976134335,0.949437162339545,"frontloaded","frontloaded","True"
"198","PGEN_.00g110640","Nephrin (Renal glomerulus-specific cell adhesion receptor)",16.4433672427778,15.1727626194074,13.9178586723887,17.2042595629206,15.0411232207836,18.3644084211919,NA,NA,NA,NA,16.4433672427778,17.2042595629206,0.922728440920245,0.874267396732433,0.846411715246566,1.06743381509842,"high expression relative to naive","high expression relative to naive","False"
"199","PGEN_.00g110930","Rho guanine nucleotide exchange factor 12 (Leukemia-associated RhoGEF)",307.641191142582,298.373671450045,278.774706244261,323.875575535953,298.195261898784,317.080733918391,NA,NA,NA,NA,307.641191142582,323.875575535953,0.969875556462001,0.920709323033475,0.906168335939959,0.979020209824969,"high expression relative to naive","high expression relative to naive","False"
"200","PGEN_.00g111670","Tetratricopeptide repeat protein 12 (TPR repeat protein 12)",8.87106982982006,7.50152063198182,12.3503667834733,9.0195710312966,8.49738649997673,10.0145168378161,NA,NA,0.797517571105292,1.01673994279443,8.87106982982006,9.0195710312966,0.845616230723998,0.942105391763315,1.392207143039,1.1103096591919,"high expression relative to naive","frontloaded","False"
"201","PGEN_.00g112360","Charged multivesicular body protein 5 (Chromatin-modifying protein 5)",61.2839597290591,53.3178871284596,47.2855215638859,47.4632228668155,63.41482894433,56.4449724992023,NA,NA,NA,NA,61.2839597290591,47.4632228668155,0.870013742000058,1.3360835003193,0.771580716600864,1.18923598293336,"high expression relative to naive","high expression relative to naive","False"
"202","PGEN_.00g112680",NA,128.651419180147,141.462222801519,129.03232479417,167.016564829549,145.839605054025,151.833569067624,0.79412713525697,1.29821004613777,0.906409217240173,1.29821004613777,128.651419180147,167.016564829549,1.09957763158005,0.87320443455931,1.00296075718753,0.909092874844956,"frontloaded","frontloaded","True"
"203","PGEN_.00g112690","N-chimaerin (A-chimaerin) (Alpha-chimerin) (N-chimerin) (NC) (Rho GTPase-activating protein 2)",38.4048684478855,40.9465231618094,27.8067164391095,50.8826263441841,34.5431737873113,49.8510029632745,0.636739759011034,1.32490042019622,NA,NA,38.4048684478855,50.8826263441841,1.06618053430838,0.67887953647777,0.724041444819491,0.979725429777711,"frontloaded","high expression relative to naive","False"
"204","PGEN_.00g114720","Sodium-dependent phosphate transport protein 2B (Sodium-phosphate transport protein 2B) (Na(+)-dependent phosphate cotransporter 2B) (Sodium/phosphate cotransporter 2B) (Na(+)/Pi cotransporter 2B) (NaPi-2b) (Solute carrier family 34 member 2) (rNaPi IIb)",11.2194054615158,15.9393617580226,6.71997268395945,13.499435026114,17.5611925424422,16.8985780704017,0.915666504117197,1.20322195970357,NA,NA,11.2194054615158,13.499435026114,1.42069575903081,1.30088351908587,0.598959785080407,1.25179891141461,"frontloaded","high expression relative to naive","False"
"205","PGEN_.00g115090","Costars family protein",13.9026590810251,14.4785123965093,12.137327005797,12.0944161260667,14.3692222218726,11.1434247223341,1.14083355132407,0.869935460229594,NA,NA,13.9026590810251,12.0944161260667,1.04142037232792,1.18808730178409,0.87302198342492,0.921369382877192,"more responsive relative to naive","high expression relative to naive","False"
"206","PGEN_.00g115650",NA,106.584639464208,118.023423886873,97.6512395529402,136.111682507883,123.240172802033,106.783701154063,0.817679871772751,1.27702906527719,NA,NA,106.584639464208,136.111682507883,1.10732113445396,0.905434203231568,0.916184921615581,0.784530021130837,"frontloaded","high expression relative to naive","False"
"207","PGEN_.00g116020","Skeletal aspartic acid-rich protein 2 (Fragment)",51.9594032356607,102.668153131342,17.9625782127683,74.0967317851691,77.5818996854585,71.2783904768865,0.52989492678019,1.42605047731409,NA,NA,51.9594032356607,74.0967317851691,1.9759301827562,1.04703537951436,0.345704090004642,0.961964026747443,"frontloaded","high expression relative to naive","False"
"208","PGEN_.00g116250",NA,10.2244126116762,8.96382703550681,8.19098643969345,13.3891473898721,13.0500225800135,10.9723207785535,NA,NA,NA,NA,10.2244126116762,13.3891473898721,0.876708264420997,0.974671665044542,0.801120489830329,0.819493613674999,"high expression relative to naive","high expression relative to naive","False"
"209","PGEN_.00g116670","Sortilin-related receptor (Gp250) (Low-density lipoprotein receptor relative with 11 ligand-binding repeats) (LDLR relative with 11 ligand-binding repeats) (LR11) (SorLA-1) (Sorting protein-related receptor containing LDLR class A repeats) (mSorLA)",163.194573616056,175.080161461034,148.818865638387,193.413393368559,188.075562372734,202.767007206661,0.906388945265363,1.18517049361946,NA,NA,163.194573616056,193.413393368559,1.07283077850947,0.972401957781416,0.911910625095351,1.04836073487568,"frontloaded","high expression relative to naive","False"
"210","PGEN_.00g116950","Methyl-CpG-binding domain protein 6 (Methyl-CpG-binding protein MBD6)",113.904665864437,118.130249954367,119.356614755135,135.467389057534,134.033118628487,142.402473866915,0.954020602804963,1.1893050037016,1.00317752873793,1.1893050037016,113.904665864437,135.467389057534,1.03709755046346,0.9894124302607,1.04786414015021,1.05119375856898,"frontloaded","high expression relative to naive","False"
"211","PGEN_.00g117820",NA,26.9255349603393,18.499533017758,25.5040745047178,26.7028842941621,23.775219388334,36.1813835659334,NA,NA,NA,NA,26.9255349603393,26.7028842941621,0.687062784268072,0.890361472806585,0.947207717220279,1.35496162764123,"high expression relative to naive","high expression relative to naive","False"
"212","PGEN_.00g118120","Serine/threonine-protein kinase SIK2 (EC 2.7.11.1) (Qin-induced kinase) (Salt-inducible kinase 2) (SIK-2) (Serine/threonine-protein kinase SNF1-like kinase 2)",33.3374447126569,29.3971845547098,25.7084545190159,33.2448455387913,31.8486385124481,36.7767194743097,NA,NA,NA,NA,33.3374447126569,33.2448455387913,0.881806773377232,0.958002300696088,0.771158519814671,1.10623824169667,"high expression relative to naive","high expression relative to naive","False"
"213","PGEN_.00g118490","PR domain zinc finger protein 10 (EC 2.1.1.-) (PR domain-containing protein 10)",22.7008054850998,18.2097317779237,15.4528646104763,28.4794833094301,25.6260233260335,25.0809260854226,NA,NA,NA,NA,22.7008054850998,28.4794833094301,0.802162363352085,0.899806469366255,0.680718779808015,0.880666471821763,"high expression relative to naive","high expression relative to naive","False"
"214","PGEN_.00g118660",NA,30.5319671210648,32.4145741927199,35.8653491534535,39.9740301827082,37.2273670494404,34.7051427028143,0.87720045915237,1.30925171064818,0.739087098639372,1.30925171064818,30.5319671210648,39.9740301827082,1.06166019582656,0.931288811242857,1.17468190016191,0.868192237414853,"frontloaded","frontloaded","True"
